Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
320390805000032;8;1;249713;249203;510;1;11;46;63;48;6;6;1;1;3;
320390805000033;5;0;55345;55345;0;1;4;23;24;7;0;0;0;0;15;
320390805000034;5;0;57250;57250;0;3;11;34;24;3;0;0;0;0;6;
320390805000035;8;1;186935;186685;250;3;8;19;28;20;4;5;4;2;0;
320390805000036;8;1;173872;173362;510;4;12;39;45;22;5;3;2;0;7;
320390805000037;1;0;226759;226759;0;1;10;22;68;43;6;4;0;0;5;
320390805000038;1;0;205747;205747;0;11;20;69;81;22;2;3;0;0;4;
320390805000039;1;0;307246;307246;0;1;9;26;46;45;18;7;3;0;5;
320390805000040;1;0;288593;288593;0;0;3;15;49;47;19;6;2;0;2;
320390805000041;1;0;287359;287359;0;0;3;15;37;31;12;6;6;0;3;
320390805000042;1;0;164775;164775;0;4;15;23;48;26;2;4;1;0;3;
320390805000043;1;0;518713;518713;0;1;1;12;53;67;25;24;9;0;2;
320390805000044;1;0;438932;438932;0;0;1;8;35;49;14;12;9;2;1;
320390805000045;1;0;400685;400685;0;0;0;1;14;44;17;17;6;5;1;
320390805000046;1;0;328995;328995;0;1;13;38;79;60;9;5;2;0;0;
320390805000047;1;0;368802;368802;0;4;14;53;104;64;15;9;2;0;1;
320390805000048;1;0;188055;188055;0;3;12;32;53;32;10;1;0;0;6;
320390805000049;1;0;450154;450154;0;0;6;14;42;49;16;7;6;1;5;
320390805000050;1;0;236942;236942;0;0;7;42;69;48;3;6;0;0;3;
320390805000051;1;0;122934;122934;0;12;23;50;40;13;1;0;0;0;10;
320390805000052;1;0;126746;126746;0;7;15;47;41;21;2;0;0;0;12;
320390805000053;1;0;474886;474886;0;11;47;117;132;57;13;9;2;0;30;
320390805000054;1;1;323766;323256;510;7;20;44;85;34;13;3;3;0;7;
320390805000055;1;1;346087;344757;1330;1;5;28;80;57;13;7;4;1;3;
320390805000056;1;0;599852;599852;0;0;2;14;64;56;32;19;13;3;1;
320390805000057;1;0;503865;503865;0;2;8;32;80;70;23;17;3;0;4;
320390805000058;8;0;77037;77037;0;1;12;16;30;10;0;0;0;0;3;
320390805000059;8;0;267554;267554;0;1;19;47;78;33;6;7;4;1;3;
320390805000060;8;0;132176;132176;0;2;16;28;29;9;1;0;0;1;1;
320390805000061;1;0;245941;245941;0;1;2;6;35;43;10;8;3;0;5;
