"Cod_bairro","Nome_do_bairro","IPC"
3204302000,"PRESIDENTE KENNEDY (todos os setores)",0.438531621268213
3204351000,"RIO BANANAL (todos os setores)",0.442638582512419
3204401000,"RIO NOVO DO SUL (todos os setores)",0.497538000036841
3204500000,"SANTA LEOPOLDINA (todos os setores)",0.407604448901827
3204559000,"SANTA MARIA DE JETIBÁ (todos os setores)",0.473579234193054
3204609000,"SANTA TERESA (todos os setores)",0.524978052423052
3204658000,"SÃO DOMINGOS DO NORTE (todos os setores)",0.414138145865301
3204708000,"SÃO GABRIEL DA PALHA (todos os setores)",0.534518516253359
3204807000,"SÃO JOSÉ DO CALÇADO (todos os setores)",0.503698879508006
3204906000,"SÃO MATEUS (todos os setores)",0.499255599508957
3204955000,"SÃO ROQUE DO CANAÃ (todos os setores)",0.461458135946167
3205002000,"SERRA (demais setores)",0.436586299666915
3205002001,"Parque das Gaivotas",0.518494190945025
3205002002,"Praiamar",0.524964989881661
3205002003,"Parque Nova Fé",0.662873473179354
3205002004,"Serramar",0.595441349789893
3205002005,"Reis Magos",0.617564348016368
3205002006,"Nova Almeida Centro",0.660315159880377
3205002007,"Boa Vista (Nova Almeida)",0.499233814444511
3205002008,"São João",0.559069825100152
3205002009,"Bairro Novo",0.680319580825343
3205002010,"Marbela",0.648481874501625
3205002011,"Costabela",0.67898744725946
3205002012,"Praia de Capuaba",0.564764478694555
3205002013,"Enseada de Jacaraípe",0.604562487417052
3205002014,"São Francisco",0.605706633323139
3205002015,"Bairro das Laranjeiras",0.650876134188522
3205002016,"Lagoa Jacaraípe",0.617942758765061
3205002017,"Residencial Jacaraípe",0.552166505509392
3205002018,"Costa Dourada",0.531685636856368
3205002019,"Jardim Atlântico",0.71815946601585
3205002020,"Belvedere",0.510655073781009
3205002021,"Estância Monazítica",0.703281413172548
3205002022,"São Patrício",0.680766899348252
3205002023,"Parque Jacaraípe",0.631025282903995
3205002024,"São Pedro",0.476936023489138
3205002025,"Castelândia",0.684111430279218
3205002026,"Conjunto Jacaraípe",0.660027392191264
3205002027,"Valparaíso",0.706806427589854
3205002028,"Portal de Jacaraípe",0.696717007765072
3205002029,"Centro Industrial do Município",0.633971425048007
3205002030,"Sítio Irema",0.616960225975422
3205002031,"Feu Rosa",0.624867675672363
3205002032,"Condomínio Ecológico Parque da Lagoa",0.61488689517675
3205002033,"Vila Nova de Colares",0.485617200227702
3205002034,"Ourimar",0.547498107960646
3205002035,"Manguinhos",0.66608249746553
3205002036,"Parque Residencial Laranjeiras",0.734320231046797
3205002037,"Camará",0.622534922524392
3205002038,"Morada de Laranjeiras",0.720262981176157
3205002039,"Nova Zelândia",0.545614616728054
3205002040,"Guaraciaba",0.703075105009543
3205002041,"Civit II",0.681855968193729
3205002042,"Jardim Limoeiro",0.607278905296685
3205002043,"Bicanga",0.667331806340361
3205002044,"Balneário de Carapebus",0.503754332351276
3205002045,"Alterozas",0.684873443727467
3205002046,"Cidade Continental",0.680587103393685
3205002047,"Praia de Carapebus",0.641576937246848
3205002048,"Chácara Parreiral",0.718816790936607
3205002049,"Novo Horizonte",0.623233820926712
3205002050,"São Diogo II",0.732188849258494
3205002051,"São Diogo I",0.710061413708126
3205002052,"São Geraldo",0.651395496654253
3205002053,"Manoel Plaza",0.648040556849014
