Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
320450005000015;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450005;SANTA LEOPOLDINA;32045000500;SANTA LEOPOLDINA;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;123;387;3,15;2,18;626,03;458287,57;681,43;461116,85;408,56;266373,09;578,65;278898,12
320450005000016;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450005;SANTA LEOPOLDINA;32045000500;SANTA LEOPOLDINA;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;158;580;3,67;2,59;541,22;167199,19;570,09;159610,25;354,81;158083,07;493,19;151470,67
320450010000001;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450010;DJALMA COUTINHO;32045001000;DJALMA COUTINHO;3204500000;SANTA LEOPOLDINA (todos os setores);1;0;5;12;2,4;2,8;648;225270;810;125400;432,73;222101,82;793,33;100906,67
320450010000002;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450010;DJALMA COUTINHO;32045001000;DJALMA COUTINHO;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;89;283;3,18;3,1;687,26;2820425,42;849,53;3355944,65;440,61;1250285,54;746,15;1893997,58
320450010000003;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450010;DJALMA COUTINHO;32045001000;DJALMA COUTINHO;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;196;579;2,95;2,13;903,96;2506238,22;918,02;2532431,73;519,03;1146062,3;724,43;1451609,71
320450025000001;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);1;0;4;11;2,75;2,92;274,25;75092,25;365,67;62496,33;262,7;68479,57;437,83;31248,17
320450025000002;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;177;584;3,3;2,82;691,48;2926448,73;948,78;3777844,77;348,25;1169202,26;736,31;2190470,11
320450025000003;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;90;270;3;3,51;446,88;540812,87;638,4;652090,99;350,76;368620,81;600,59;481936,4
320450025000004;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;175;594;3,39;2,99;593,82;659951,05;645,46;684159,01;369,28;358703,53;571,5;439808,51
320450025000005;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;267;842;3,15;1,67;595,4;280412,42;697,24;257266,19;323,4;195555,21;613,97;192851,52
320450025000006;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;119;395;3,32;1,95;354,68;55203,49;387,22;47598,3;249,02;51264,02;340,04;38998,98
320450025000007;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;61;244;4;4,63;392,79;126427,94;570,48;81176,6;300,51;112689,51;546,38;70163,52
320450025000008;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;88;275;3,13;2,64;631,65;1222978,58;646,34;1242148,48;338,71;547141,25;555,11;778182,55
320450025000009;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204500;SANTA LEOPOLDINA;320450025;MANGARAÍ;32045002500;MANGARAÍ;3204500000;SANTA LEOPOLDINA (todos os setores);8;0;149;519;3,48;2,93;504,09;197077,05;631,17;166292,29;269,97;158165,22;557,95;166239,4
320455905000001;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;39;105;2,69;1,64;1601,79;1587378,27;1643,95;1559111,02;1056,04;1364446,06;1383,27;1334166,51
320455905000002;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;245;719;2,93;1,59;1219,05;4169380,25;1260,2;4258638,77;790,67;2113955,39;1029,97;2508093,11
320455905000003;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;186;554;2,98;1,93;1342,74;4237062,21;1435,34;4397277,09;840,31;1994488,29;1109,12;2335282,65
320455905000004;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;220;665;3,02;1,6;1198,86;799919,54;1226,74;784247,13;804,08;697020,25;1060,93;647055,34
320455905000005;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;277;812;2,93;1,8;976,64;961735,55;1024,73;959804,99;654,44;659893,61;872,16;689599,2
320455905000006;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;327;1032;3,16;1,95;779,31;1112675,63;869,75;1163311;536,74;611643,05;755,57;695803,69
320455905000007;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);2;0;123;418;3,4;2,23;717,25;364248,04;794,79;341795,09;491,25;313376,31;699,23;300572,32
320455905000008;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);2;0;190;588;3,09;1,69;849,43;2364321,69;911,82;2481749,63;553,1;1114965,12;738,46;1352387,25
320455905000009;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);2;0;105;362;3,45;2,1;600,05;235417,55;684,84;210343,65;495,32;239060,02;661,81;209103,36
320455905000010;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);2;0;173;566;3,27;2,05;923,36;474287,8;939,65;467305,28;626,85;514176,73;821,04;514024,06
320455905000011;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;240;776;3,23;1,68;818,14;477794,42;888,48;456280,57;552,68;341304,69;743,69;317158,95
320455905000012;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;54;178;3,3;2,33;721,31;513385,43;749,06;512329,7;441,64;289013,61;608,75;296713,34
320455905000013;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;55;191;3,47;2,4;812,91;350997,86;843,58;338122,48;535,54;302226,94;690,89;282417,59
320455905000014;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;73;240;3,29;1,1;1010,99;3255868,46;1054,31;3351084,6;593,06;1461369,19;790,75;1794392,34
320455905000015;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;36;115;3,19;1,42;707,22;342054,92;707,22;342054,92;510,91;229063,45;648,46;201179,42
320455905000016;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;57;195;3,42;2,61;820,04;415502,53;820,04;415502,53;542,43;398345,73;678,04;406040,64
320455905000017;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;95;328;3,45;1,68;2642,81;79301039,98;2670,93;80077838,8;1507,29;32433796,83;1831,23;38839111,51
320455905000018;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;51;184;3,61;2,04;1869,41;48780101,65;1906,8;49702867,1;1128,05;32173059,2;1784,15;49896212,56
320455905000019;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;195;634;3,25;1,95;883,17;615208,82;951,48;597700,3;556,55;461683,92;799,94;468909,24
320455905000020;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;231;817;3,54;2,12;635,35;199173,8;652,3;193407,72;461,38;168090,26;569,7;145804,17
320455905000021;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;187;656;3,51;2,66;911,01;3931148,91;936,03;4016188,08;580,2;2189622,83;725,25;2632812,18
320455905000022;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;133;435;3,27;2,08;526,5;243846,92;560,2;240550,11;369,98;152511,63;500,64;140918,43
320455905000023;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;138;437;3,17;2,1;639,67;295053,36;748,09;263688,85;427,97;287188,39;660,15;289730,47
320455905000024;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;43;138;3,21;1,93;835,72;1780016,87;921,44;1886327,78;590,18;843987,4;811,5;982456,48
320455905000025;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;98;325;3,32;2,05;794,59;1355637,79;802,78;1363114,38;529,34;596344,77;641,14;650852,73
320455905000026;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;198;670;3,38;2,23;754,58;702910,22;766,19;704839,47;445,64;376733,42;643,46;416773,9
320455905000027;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;174;643;3,7;2,46;692,61;3595709,66;831,13;4203916,32;442,4;1277825,91;656,54;1757032,04
320455905000028;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;96;358;3,73;2,22;521,5;234828,29;521,5;234828,29;383,3;138500,84;446,94;133032,01
320455905000029;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;149;534;3,58;2,93;658,6;2267660,13;845,96;2758503,62;351,71;841815,71;639,86;1349156,63
320455905000030;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;169;632;3,74;2,03;625,31;611818,2;640,47;616972,4;474,07;379804,51;575,42;402736,01
320455905000031;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;188;676;3,6;2,3;666,13;540072,1;732,35;545295,39;299,92;294569,68;682,61;409672,13
320455905000032;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;156;539;3,46;2,17;636,28;220773,53;640,38;219561,29;470,33;198347,61;574,56;182372,66
320455905000033;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;193;669;3,47;1,82;1051,84;6695370,12;1222,93;7580485,8;532,12;2583920,8;896,95;4032631,41
320455905000034;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;165;609;3,69;2,46;870,82;904769,69;898,04;908629,34;372,12;482880,69;788,19;695758,13
320455905000035;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;163;593;3,64;2,45;551,91;354537,71;558,77;355114,52;362,02;192710,31;456,96;199883,1
320455905000036;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;370;1266;3,42;2;784,49;618958,49;838,91;616234,48;508,79;392271,85;740,37;399374,5
320455905000037;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;73;208;2,85;1,57;2005,56;3495332,61;2033,42;3487124,02;1219,61;2811586,36;1682,87;3102198,07
320455905000038;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;262;801;3,06;1,83;1549,51;3707644,52;1592,04;3741838,73;1035,6;2275676,7;1342,51;2538574,64
320455905000039;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;253;717;2,83;1,71;1437,71;2207056,24;1478,62;2209376,94;946,78;1270964,31;1163,87;1309797,7
320455905000040;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;224;655;2,92;1,94;1178,57;1319362,48;1313,43;1293073,46;962,88;1361234,44;1262,58;1406627,7
320455905000041;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;189;604;3,2;2,05;1104,39;879706,69;1185,96;847760;688,13;651823,76;953,95;650034,63
320455905000042;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;119;362;3,04;1,94;519,81;131042,56;606,44;100040,35;384,03;124136,82;563;81021,07
320455905000043;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;133;450;3,38;2,12;791,29;916074,94;809,55;922481,46;484,93;468655,3;697,2;526008,55
320455905000044;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;158;507;3,21;2,06;677,94;361726,96;718,89;354087,17;463,96;252653,59;628,82;238717,72
320455905000045;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;75;263;3,51;2,31;503,56;101492,95;503,56;101492,95;384,42;86172,66;437,45;74807,29
320455905000046;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455905;SANTA MARIA DE JETIBÁ;32045590500;SANTA MARIA DE JETIBÁ;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);8;0;125;460;3,68;2,95;634,4;438643,79;639,52;438911,55;460,58;703572,85;573,16;811369,89
320455915000001;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455915;GARRAFÃO;32045591500;GARRAFÃO;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);1;0;11;38;3,45;1,47;1106,36;523665,45;1106,36;523665,45;735,23;399794,05;919,04;327815,95
320455915000002;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455915;GARRAFÃO;32045591500;GARRAFÃO;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;117;396;3,38;2,08;916,62;718878,86;974,95;707653,95;617,73;541194,1;821,22;552407
320455915000003;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32008;Santa Teresa;0;Municípios não pertencentes a estrutura de RM;3204559;SANTA MARIA DE JETIBÁ;320455915;GARRAFÃO;32045591500;GARRAFÃO;3204559000;SANTA MARIA DE JETIBÁ (todos os setores);3;0;46;159;3,46;0,88;1174,78;949958,89;1228,18;927033,87;730,63;678069,44;955,43;671857,84
