Cod_setor;Situacao_setor;V001;V002;V003
270090405000010;5;6;0;0
270100105000001;1;221;2;1
270100105000002;1;126;0;0
270100105000003;1;284;2;0
270100105000004;1;302;2;2
270100105000005;1;144;3;0
270100105000006;1;141;2;1
270100105000007;1;356;3;0
270100105000008;1;318;7;0
270100105000009;1;449;2;0
270100105000010;1;237;1;0
270100105000011;1;143;0;0
270100105000012;8;216;5;0
270100105000013;8;225;3;0
270100105000014;8;68;0;0
270100105000015;8;89;0;0
270100105000016;5;207;0;0
270100105000017;5;122;0;0
270100105000018;5;165;5;1
270100105000019;5;87;2;0
270100105000020;5;42;0;0
270100105000021;8;95;0;0
270100105000022;8;66;1;0
270100105000023;1;110;1;0
270100105000024;1;221;3;0
270100105000025;1;322;1;0
270100105000026;1;139;2;0
270100105000027;5;178;0;0
270100105000028;5;148;5;0
270100105000029;5;183;1;1
270110005000001;1;176;3;4
270110005000002;1;293;1;0
270110005000003;1;158;5;0
270110005000004;1;806;2;4
270110005000005;8;14;"X";"X"
270110005000006;8;45;0;0
270110005000007;8;54;8;0
270110005000008;8;120;3;0
270110005000009;8;43;1;0
270110005000010;5;72;1;0
270110005000011;5;132;3;1
270110005000012;5;110;4;0
270110005000013;5;88;3;0
270110005000014;5;144;6;0
270110005000015;8;0;"X";"X"
270110005000016;1;195;4;0
270120905000001;1;226;2;0
270120905000002;1;242;4;0
270120905000003;1;75;0;0
270120905000004;1;171;1;0
270120905000005;8;136;0;1
270120905000006;8;210;3;0
270120905000007;5;115;3;0
270120905000008;8;79;0;1
270120905000009;8;169;8;1
270120905000010;8;203;5;0
270120905000012;1;155;1;0
270120905000013;1;268;2;0
270120905000014;8;77;0;0
270130805000001;1;350;0;0
270130805000002;1;218;1;0
270130805000003;1;188;3;1
270130805000004;1;238;8;1
270130805000005;1;428;3;0
270130805000006;1;344;7;0
270130805000007;1;187;0;0
270130805000008;1;213;0;0
270130805000009;1;129;0;0
270130805000010;1;300;0;0
270130805000011;1;344;2;0
270130805000012;8;171;2;0
270130805000013;4;183;3;1
270130805000014;6;144;2;0
270130805000015;6;185;2;0
270130805000016;8;205;1;0
270130805000017;8;166;9;2
270130805000018;1;217;0;1
270130805000019;1;377;1;0
270130805000020;1;171;0;0
270135705000001;1;255;4;0
270135705000002;1;184;3;0
270135705000003;1;326;5;0
270135705000004;1;226;1;0
270135705000005;8;89;2;0
270135705000006;8;181;5;0
270135705000007;1;265;1;0
270140705000001;1;279;0;0
270140705000002;1;391;6;0
270140705000003;1;274;3;2
270140705000004;1;406;3;16
270140705000005;1;297;4;0
270140705000006;1;489;4;0
270140705000007;1;317;2;0
270140705000008;1;131;0;0
270140705000009;1;290;0;0
270140705000010;1;172;0;0
270140705000011;1;235;7;1
270140705000012;1;372;2;0
270140705000013;1;429;1;0
270140705000014;1;436;43;0
270140705000015;5;70;0;0
270140705000016;5;191;0;0
270140705000017;5;220;1;1
270140705000018;8;111;1;0
270140705000019;5;397;2;0
270140705000020;5;188;1;0
270140705000021;5;194;3;0
270140705000022;5;285;1;0
270140705000023;5;376;0;0
270140705000024;5;201;0;0
270140705000025;5;228;1;1
270140705000026;5;473;7;0
270140705000027;5;484;1;0
270140705000028;5;284;4;0
270140705000029;5;235;0;0
270140705000030;5;393;0;0
270140705000031;5;253;0;0
270140705000032;5;356;0;0
270140705000033;5;451;0;0
270140705000034;5;459;2;1
270140705000035;8;40;"X";"X"
270140705000036;8;54;0;0
270140705000037;8;108;1;0
270140705000038;8;0;"X";"X"
270140705000039;4;301;1;0
270140705000040;5;301;1;0
270140705000041;8;117;0;0
270140705000042;1;343;8;0
270150605000001;1;146;0;0
270150605000002;1;173;0;0
270150605000003;1;167;2;0
270150605000004;8;206;0;0
270150605000005;8;319;0;0
270150605000006;8;141;0;0
270150605000007;8;148;1;0
270150605000008;8;200;0;0
270150605000009;5;31;0;0
270150605000010;1;135;0;0
270150605000011;1;206;1;0
270150605000012;5;5;0;0
270160505000001;1;130;1;0
270160505000002;1;179;1;0
270160505000003;1;244;0;0
