Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
270915205000004;1;132;0;0;0;0;1;0;0;0;0;1;0;2;1;1;2;3;3;3;0;2;2;3;3;2;0;7;2;1;1;2;1;0;5;5;6;5;5;2;4;3;3;1;4;1;1;3;7;4;1;0;0;2;2;0;1;3;3;0;3;2;1;2;0;2;1;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;1;6;8;9;12;14;18;9;7;4;8;1;1;1
270915205000005;1;84;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;0;2;1;0;1;3;3;3;1;3;1;1;1;3;1;2;3;3;1;2;2;3;3;0;1;6;2;2;0;0;4;1;1;1;2;2;0;0;0;2;1;1;1;0;0;4;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;1;4;4;10;3;8;7;5;2;1;0;0;0;0
270915205000006;1;88;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;1;3;2;1;2;2;2;1;3;2;0;0;2;2;2;4;2;1;0;1;2;1;2;4;1;2;2;3;0;3;2;1;1;1;0;5;0;2;2;5;0;3;2;1;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;1;4;8;8;4;5;5;3;2;1;2;0;0;0
270915205000007;1;122;0;0;0;0;0;0;0;0;1;0;0;1;1;2;2;1;2;0;2;1;3;2;1;1;3;4;5;1;1;4;4;3;3;1;2;5;6;2;2;1;5;1;2;2;3;3;3;1;2;3;2;1;0;5;4;4;3;0;1;3;1;0;0;2;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;1;6;6;7;12;10;7;7;2;4;0;0;0;0
270915205000008;1;110;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;3;0;1;1;0;0;3;3;3;0;1;1;3;1;2;1;3;3;1;7;4;3;0;3;3;2;4;1;0;2;1;2;6;4;1;3;3;1;1;6;1;4;0;1;1;0;2;0;1;1;2;0;0;1;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;55;0;0;2;6;6;6;7;8;4;4;5;4;1;0;2
270915205000009;1;93;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;0;2;1;3;0;0;1;0;2;0;2;2;1;2;2;2;0;0;3;1;5;3;4;1;1;2;3;0;0;2;3;3;2;1;4;2;0;5;0;2;4;2;0;3;1;1;0;1;1;3;0;0;0;0;0;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;37;0;0;2;3;5;3;5;7;5;1;4;1;1;0;0
270915205000010;1;65;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;1;2;1;1;1;4;2;1;2;3;4;1;2;1;2;1;1;1;3;2;3;1;0;1;0;1;2;2;1;0;1;0;2;0;0;0;1;0;0;2;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;1;5;2;7;4;4;2;0;0;1;0;0;0;0
270915205000011;1;90;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;3;1;2;1;0;2;1;5;1;2;3;1;3;2;0;2;1;3;4;1;1;3;3;4;2;2;2;3;4;4;1;1;4;1;1;1;0;2;0;0;3;0;1;0;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;2;1;0;6;7;5;6;6;6;0;0;0;0;2
270915205000012;1;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;2;2;2;0;1;0;1;2;1;1;2;3;2;2;1;1;5;1;1;3;3;1;2;2;1;2;1;0;1;1;2;3;0;1;3;4;2;1;0;1;2;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;5;6;3;7;6;2;1;3;3;0;0;0
270915205000013;1;58;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;2;1;3;0;1;2;2;1;5;0;1;0;1;1;1;1;0;2;1;3;4;3;1;3;0;2;0;2;2;2;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;1;2;1;5;8;3;4;3;0;0;0;0;0;0
270915205000014;1;89;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;2;0;2;1;2;4;1;2;2;1;2;3;1;3;4;3;0;5;2;2;1;0;1;3;3;3;1;0;1;2;3;2;3;1;3;2;1;0;0;1;2;0;1;2;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;49;0;0;4;2;8;5;12;5;5;3;0;2;3;0;0
270915205000015;1;94;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;3;0;5;1;3;2;2;1;2;3;5;3;1;2;2;4;3;1;5;2;2;6;1;2;3;0;1;1;3;1;0;3;1;3;1;0;1;1;1;2;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;2;5;8;9;6;4;4;2;1;0;1;0;0
