Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
521010905000010;1;0;275959;275959;0;0;6;43;91;44;5;5;0;1;6;
521010905000011;1;0;433013;433013;0;0;0;5;26;31;12;14;18;3;0;
521010905000012;1;0;230173;230173;0;0;5;26;52;25;9;9;4;0;6;
521010905000013;1;1;547555;545555;2000;0;4;35;113;75;25;13;9;2;3;
521010905000014;1;0;438283;438283;0;1;8;28;118;74;16;11;6;1;5;
521010905000015;1;0;442512;442512;0;1;4;53;123;78;18;5;2;1;4;
521010905000016;1;0;207191;207191;0;3;12;41;56;31;6;3;2;0;15;
521010905000017;1;1;506421;505321;1100;1;4;37;79;94;17;12;8;3;7;
521010905000018;1;2;390802;388782;2020;4;13;69;110;61;11;8;2;0;7;
521010905000019;1;0;210417;210417;0;6;13;65;83;18;6;6;0;0;8;
521010905000020;1;0;219316;219316;0;0;2;14;68;32;8;5;1;0;2;
521010905000021;1;2;757344;754150;3194;0;7;23;40;41;14;19;20;4;64;
521010905000022;1;0;287968;287968;0;0;5;28;52;49;10;10;1;0;37;
521010905000023;1;0;222809;222809;0;1;10;49;84;39;3;2;0;0;0;
521010905000024;1;0;389831;389831;0;10;28;157;147;39;2;2;0;0;16;
521010905000025;1;1;441241;440141;1100;1;11;53;119;93;7;2;3;1;5;
521010905000026;8;0;102385;102385;0;0;1;6;19;23;2;6;3;1;1;
521010905000027;8;1;60520;60520;0;0;1;9;21;12;3;1;0;0;4;
521010905000028;8;1;60828;60828;0;0;8;12;23;8;0;2;0;0;30;
521010905000029;8;0;125342;125342;0;0;0;8;26;11;3;0;4;2;0;
521010905000030;8;0;139160;139160;0;0;1;24;35;17;4;3;3;1;1;
521010905000031;8;0;86966;86966;0;1;2;13;32;11;4;1;0;0;2;
521010905000032;8;0;14280;14280;0;1;0;2;5;5;0;0;0;0;0;
521010905000033;8;0;94776;94776;0;0;0;11;20;16;2;3;0;1;1;
521010905000034;8;0;100340;100340;0;0;1;11;23;14;8;3;0;1;0;
521010905000035;8;0;21760;21760;0;0;0;4;6;5;1;0;1;0;1;
521010905000036;8;0;104551;104551;0;6;28;34;26;11;3;2;1;1;19;
