"Cod_bairro","Nome_do_bairro","ipc","compDomRenda","compEntorno","compDomiciliosMulher","comp5maisdomicilio","compbanheiro","compagua","compPessoas"
1302603036,"Dom Pedro I",0.669741088100411,0.256666666666667,0.724091025471718,0.292403694588127,0.147114955566113,0.199409214123854,0.180006829738602,0.501934572734281
1302603037,"Flores",0.569736915164048,0.252,0.538574157963142,0.292273291986915,0.157642052941984,0.199260641631662,0.0819062579590342,0.479827634996321
1302603038,"Parque 10 de Novembro",0.699870931881424,0.29625,0.803954932502541,0.29285184083365,0.1579033132053,0.199195112664702,0.121237226461989,0.521072210809739
1302603039,"Aleixo",0.691056563638446,0.29375,0.745143990176667,0.320119692693142,0.148268786802929,0.199352457624886,0.145809361458611,0.540845094852245
1302603040,"Adrianópolis",0.750666798283072,0.329411764705882,0.892415990752415,0.286030879509919,0.155813183158876,0.199111898325508,0.131311870535718,0.543935687370818
1302603041,"Nossa Senhora das Graças",0.732581054720112,0.307692307692308,0.875258789747969,0.277128482966144,0.161376150459592,0.199394026917778,0.151060359105565,0.502961530237125
1302603042,"São Geraldo",0.635256931852581,0.221538461538462,0.769587038333831,0.223950961899419,0.149214829690864,0.199917802589218,0.172113427464421,0.393399235940948
1302603043,"Chapada",0.715170509435979,0.306666666666667,0.767453648378763,0.298105472329978,0.170285378309525,0.198943399122491,0.165457600651367,0.536704835179125
1302603044,"Colônia Santo Antônio",0.498461922354937,0.139047619047619,0.468513925416481,0.29703875963189,0.14404208159768,0.199188400257788,0.105937543766466,0.438656196978777
1302603045,"Novo Israel",0.448588447506321,0.12,0.358169784717226,0.258537211284049,0.128640700218382,0.198547947642529,0.164669954876585,0.375736955064243
1302603046,"Colônia Terra Nova",0.491664647967528,0.12,0.525384464660903,0.27565562435863,0.135883931344291,0.196269640585257,0.125192982269355,0.372262925042779
1302603047,"Santa Etelvina",0.469449342354649,0.12258064516129,0.447821689573805,0.283817949301387,0.131283532106843,0.196676798818956,0.138990607286935,0.370994754116118
1302603048,"Monte das Oliveiras",0.49945247624135,0.12,0.576775128388776,0.270430155660958,0.132109443039409,0.196782068082326,0.0937958505199713,0.378894938693567
1302603049,"Cidade Nova",0.618438048381608,0.167248322147651,0.745922370869486,0.284821553946811,0.143944575868708,0.199166535175035,0.170753757141433,0.428278583942512
1302603050,"Ponta Negra",0.723597516989938,0.332727272727273,0.888657127669069,0.294055142511414,0.161316336798981,0.196035510905427,0.0719319334320977,0.520124369436968
1302603051,"Tarumã",0.546399073014238,0.134782608695652,0.753151351766616,0.265962906403233,0.138274706181501,0.192968209182524,0.043603235290939,0.376417107925481
1302603052,"Armando Mendes",0.627292884158115,0.125333333333333,0.861890472277494,0.285445146162125,0.128134010732492,0.198671042334032,0.168889219524427,0.398960574272569
1302603053,"Zumbi dos Palmares",0.59314862786447,0.12,0.775757101902106,0.271229926878426,0.119465328363223,0.19870230072036,0.177874135717525,0.387647016890195
1302603054,"São José Operário",0.593084074666306,0.129577464788732,0.745997567381789,0.277802581093314,0.129085656980286,0.198252281300455,0.175675054628173,0.400664198919485
1302603055,"Tancredo Neves",0.535147331522891,0.119375,0.657029005394362,0.265040891447594,0.126183266468075,0.197995248643482,0.130947901425365,0.373911572637388
1302603056,"Jorge Teixeira",0.539461709858657,0.12,0.683136173053093,0.269682122724513,0.128353526394756,0.196853558025162,0.112535900197459,0.377505971905501
1302603057,"Distrito Industrial II",0.547282771474876,0.142857142857143,0.663367096679032,0.327910231940997,0.145947291195925,0.195741168950802,0.0416413115517183,0.452294303190008
1302603058,"Novo Aleixo",0.595381751087001,0.149734513274336,0.767107496439853,0.273737998924857,0.137364188033038,0.198130589016078,0.134504780796967,0.399303685700731
1302603059,"Cidade de Deus",0.523133393820561,0.126292134831461,0.647612465495422,0.249621281494865,0.134806653459607,0.196434830605552,0.110832503104243,0.3534215939654
1302603060,"Nova Cidade",0.629657246083012,0.161558441558442,0.786775563437037,0.279964721379464,0.151698651872572,0.199207068822885,0.178476289218437,0.411255723339663
1302603061,"Tarumã-Açu",0.547410521253631,0.153333333333333,0.686243267904221,0.296815022921083,0.135028691250542,0.196470582031058,0.051793563253394,0.419362125988344
1302603062,"Gilberto Mestrinho",0.49573058444916,0.122105263157895,0.555062435008543,0.279458565108959,0.13388079968437,0.196267707075811,0.095010127155365,0.384865421265497
1302603063,"Lago Azul",0.459458176730717,0.114285714285714,0.517257763168877,0.302924435608927,0.123673111963605,0.19280669338555,0.00776122286614588,0.42259002452226
