Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
240325105000113;1;85;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;2;0;3;2;8;1;2;3;3;4;2;0;1;0;1;2;6;4;1;0;1;0;3;0;1;1;0;2;4;3;2;0;4;2;0;0;1;2;0;3;1;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;2;5;15;11;10;5;2;7;5;4;0;0;1
240325105000114;1;109;0;0;0;0;0;0;0;1;1;0;0;2;2;1;2;5;5;3;1;2;3;3;7;1;4;4;3;2;1;3;3;5;5;1;2;4;2;2;5;1;1;1;1;0;3;0;2;1;1;1;2;0;1;1;1;2;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;2;6;16;18;12;8;13;4;3;3;0;0;1;0
240325105000115;1;178;0;0;0;0;0;0;1;3;2;1;3;5;0;5;2;6;7;5;4;4;7;6;7;4;3;2;8;6;2;3;2;4;6;6;2;2;4;4;4;3;6;3;2;1;3;0;1;0;1;2;2;1;3;2;3;1;0;0;1;2;1;1;0;0;1;2;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;113;0;5;15;24;18;15;11;9;8;2;1;3;1;1;0
240325105000116;1;73;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;1;0;2;2;2;2;2;3;3;7;2;1;4;1;1;0;2;2;2;4;2;0;2;0;1;2;3;0;1;1;0;0;0;0;1;0;0;0;0;2;2;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;1;0;0;7;6;12;7;8;4;2;1;1;0;1;0
240325105000118;1;15;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X"
240325105000119;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;2;0;0;0;2;0;0;0;1;1;0;0;2;3;0;0;0;1;2;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;1;2;2;1;1;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;26;0;0;1;1;3;2;2;5;4;3;0;2;2;1;0
240325105000120;1;0;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X"
240325105000121;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;2;0;1;1;2;0;0;0;0;0;0;0
240325105000122;1;74;0;0;0;0;1;0;0;0;1;0;1;0;1;1;3;3;0;1;2;3;3;3;1;1;3;2;4;1;1;0;3;2;1;0;1;2;3;1;1;3;1;0;2;1;2;0;0;3;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;1;6;9;11;7;6;9;6;1;2;3;0;2;1
240325105000123;1;92;0;0;0;1;0;0;1;0;0;1;0;2;2;1;1;0;0;1;1;2;0;2;3;0;3;5;5;1;3;0;3;1;1;1;3;2;0;4;3;1;3;2;2;3;1;3;2;0;1;1;3;3;2;1;0;0;2;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;1;1;6;4;8;13;9;9;8;6;8;4;1;0;2
240325105000124;1;85;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;1;1;2;1;0;4;2;3;1;2;3;1;2;1;5;1;4;3;4;3;1;3;2;4;0;2;0;1;2;3;1;4;1;0;3;0;0;1;1;0;1;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;1;6;7;9;10;11;8;5;6;0;1;0;0
240325105000125;1;90;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;2;0;3;0;0;2;3;1;7;1;4;1;1;3;1;0;2;2;2;1;1;2;2;4;3;5;5;3;1;3;1;0;0;0;3;0;1;2;0;0;0;2;1;2;1;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;4;5;14;9;7;9;13;4;2;4;2;0;1
240325105000126;1;69;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;1;0;1;1;1;0;0;2;1;2;1;1;3;2;0;2;2;3;1;3;4;0;2;2;4;0;0;0;1;0;2;2;1;2;1;2;2;0;1;2;0;1;3;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;1;1;4;4;7;9;9;4;4;5;3;1;2;2
240325105000127;1;110;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;1;2;2;1;4;1;3;1;3;2;5;3;1;2;6;6;3;3;1;4;4;8;0;2;2;2;1;4;2;1;2;2;2;2;2;1;0;0;1;0;1;2;2;3;0;0;0;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;0;0;3;7;10;13;18;15;11;8;4;4;4;0;0
