Cod_setor;Situacao_setor;V001;V002;V003
510260305000041;8;10;"X";"X"
510260305000042;8;56;0;0
510260305000043;8;19;0;0
510260305000044;8;28;0;0
510260305000045;8;6;"X";"X"
510260305000046;8;28;1;0
510260305000047;8;3;"X";"X"
510260305000048;8;20;"X";"X"
510260305000049;8;25;"X";"X"
510260305000050;8;70;3;0
510260305000051;8;17;0;0
510260305000052;8;34;0;0
510260305000053;8;41;"X";"X"
510260305000054;8;10;"X";"X"
510260305000056;8;70;0;0
510260305000057;8;136;0;0
510260305000058;8;112;0;0
510260305000059;8;27;0;0
510260305000060;8;51;3;0
510260305000062;8;52;0;0
510260305000064;7;71;0;0
510260315000001;1;68;2;0
510260315000002;8;31;0;0
510260315000003;8;25;0;1
510260315000004;8;6;0;0
510260315000005;8;278;12;1
510260315000006;8;23;0;0
510260315000007;8;47;0;0
510260315000008;8;25;0;0
510260315000009;8;13;"X";"X"
510260315000010;8;48;0;0
510260315000011;8;12;"X";"X"
510260315000012;8;18;0;0
510260315000013;8;29;2;0
510260315000014;8;129;7;0
510260315000016;8;119;0;0
510260315000017;8;21;1;0
510263705000001;1;148;1;0
510263705000002;1;108;0;0
510263705000003;1;69;0;0
510263705000004;1;96;0;0
510263705000005;1;129;0;1
510263705000006;1;79;0;0
510263705000007;1;103;0;0
510263705000008;1;101;1;0
510263705000009;1;196;0;0
510263705000010;1;167;0;0
510263705000011;2;17;0;0
510263705000012;1;37;0;0
510263705000013;1;141;2;0
510263705000014;1;249;0;0
510263705000015;1;102;0;0
510263705000016;1;31;0;0
510263705000017;1;68;0;0
510263705000018;1;496;0;0
510263705000019;1;327;0;0
510263705000020;1;144;0;0
510263705000021;1;9;"X";"X"
510263705000022;1;165;2;0
510263705000023;8;64;0;0
510263705000024;8;39;0;0
510263705000025;8;51;2;1
510263705000029;8;88;0;0
510263705000030;8;53;0;0
510263705000031;1;142;0;0
510263705000032;1;133;0;0
510263705000033;1;395;0;0
510263705000034;1;43;0;0
510263705000035;1;232;0;0
510263705000036;1;316;0;0
510263705000037;1;235;0;0
510263705000039;8;0;"X";"X"
510263715000001;1;67;"X";"X"
510263715000002;1;310;0;0
510263715000003;8;0;"X";"X"
510263720000001;1;165;1;0
510263720000002;8;59;0;0
510263720000003;8;41;1;0
510267805000001;1;39;0;0
510267805000002;1;88;0;0
510267805000003;1;52;2;0
510267805000004;1;131;0;0
510267805000005;1;173;0;0
510267805000006;1;120;0;0
510267805000007;1;324;0;0
510267805000008;1;118;0;0
510267805000009;1;109;0;0
510267805000010;1;72;0;0
510267805000011;1;149;0;0
510267805000012;1;145;1;0
510267805000013;1;175;1;0
510267805000014;2;789;4;0
510267805000015;1;168;0;0
510267805000016;1;171;0;0
510267805000017;1;168;0;0
510267805000018;1;132;0;0
510267805000019;2;112;0;0
510267805000020;2;108;0;0
510267805000021;1;148;1;0
510267805000022;2;20;"X";"X"
510267805000023;8;72;0;0
510267805000024;8;109;1;0
510267805000025;8;145;0;0
510267805000026;8;215;0;0
510267805000027;8;196;0;0
510267805000028;1;44;0;0
510267805000029;1;63;0;0
510267805000030;1;86;0;0
510267805000031;1;104;0;0
510267805000032;1;88;1;0
510267805000033;1;144;1;0
510267805000034;1;250;0;0
510267805000035;1;352;0;0
510267805000036;1;171;0;0
510267805000037;1;117;0;0
510267805000038;8;116;0;0
510267805000039;8;64;0;0
510267805000040;8;20;0;0
510267805000041;8;3;"X";"X"
510267805000042;8;161;0;0
510267805000043;8;29;0;0
510267810000001;1;16;0;0
510267810000002;8;58;0;0
510268605000001;1;160;0;0
510268605000002;1;160;1;0
510268605000003;8;68;0;0
510268605000004;8;80;0;0
510268605000005;6;0;"X";"X"
510268605000007;8;94;0;2
510268605000008;1;182;0;0
510268605000009;1;209;0;0
510268605000010;1;149;0;0
