Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
160030305000017;1;5;24;40;21;22;35;7;5;9;15;1050;11890;30845;27821;44070;129330;45300;48000;155000;183;168;493306;3;10;15;11;14;20;3;4;6;2;650;4780;10888;14200;28400;74030;19500;38000;109000;88;86;299448;2;14;25;10;8;15;4;1;3;13;400;7110;19957;13621;15670;55300;25800;10000;46000;95;82;193858;5;24;40;21;22;35;7;5;9;15;1050;11890;30845;27821;44070;129330;45300;48000;155000;183;168;493306;3;10;15;11;14;20;3;4;6;2;650;4780;10888;14200;28400;74030;19500;38000;109000;88;86;299448;2;14;25;10;8;15;4;1;3;13;400;7110;19957;13621;15670;55300;25800;10000;46000;95;82;193858;
160030305000018;1;11;50;62;39;41;47;9;6;9;21;1962;24690;52287;53061;85080;176689;55500;52000;151000;295;274;652269;3;27;37;21;22;26;6;2;8;6;490;13190;31067;28926;45330;100660;36200;20000;139000;158;152;414863;8;23;25;18;19;21;3;4;1;15;1472;11500;21220;24135;39750;76029;19300;32000;12000;137;122;237406;11;50;62;39;41;47;8;6;9;21;1962;24690;52287;53061;85080;176689;49500;52000;151000;294;273;646269;3;27;37;21;22;26;5;2;8;6;490;13190;31067;28926;45330;100660;30200;20000;139000;157;151;408863;8;23;25;18;19;21;3;4;1;15;1472;11500;21220;24135;39750;76029;19300;32000;12000;137;122;237406;
160030305000019;1;2;43;51;43;68;112;31;19;15;14;290;21515;42191;57317;143015;417491;186676;176300;221230;398;384;1266025;0;28;25;21;35;59;19;12;11;4;0;13960;21062;28720;74345;221988;114143;112300;163630;214;210;750148;2;15;26;22;33;53;12;7;4;10;290;7555;21129;28597;68670;195503;72533;64000;57600;184;174;515877;2;43;51;43;68;112;31;19;15;14;290;21515;42191;57317;143015;417491;186676;176300;221230;398;384;1266025;0;28;25;21;35;59;19;12;11;4;0;13960;21062;28720;74345;221988;114143;112300;163630;214;210;750148;2;15;26;22;33;53;12;7;4;10;290;7555;21129;28597;68670;195503;72533;64000;57600;184;174;515877;
160030305000020;1;2;14;28;19;37;39;8;4;10;7;375;7140;25173;24990;75838;146801;55483;34884;170800;168;161;541484;1;6;15;10;22;16;4;2;9;3;255;3060;12873;12900;45338;61611;28883;18000;152000;88;85;334920;1;8;13;9;15;23;4;2;1;4;120;4080;12300;12090;30500;85190;26600;16884;18800;80;76;206564;2;14;28;19;37;39;8;4;10;7;375;7140;25173;24990;75838;146801;55483;34884;170800;168;161;541484;1;6;15;10;22;16;4;2;9;3;255;3060;12873;12900;45338;61611;28883;18000;152000;88;85;334920;1;8;13;9;15;23;4;2;1;4;120;4080;12300;12090;30500;85190;26600;16884;18800;80;76;206564;
160030305000021;1;3;20;21;26;33;60;12;13;13;37;590;9430;17564;35080;70719;226138;75500;120000;267600;238;201;822621;2;10;11;13;18;31;9;11;8;11;470;4790;9600;16630;39200;117890;55500;100000;173600;124;113;517680;1;10;10;13;15;29;3;2;5;26;120;4640;7964;18450;31519;108248;20000;20000;94000;114;88;304941;3;20;21;26;33;60;12;13;13;37;590;9430;17564;35080;70719;226138;75500;120000;267600;238;201;822621;2;10;11;13;18;31;9;11;8;11;470;4790;9600;16630;39200;117890;55500;100000;173600;124;113;517680;1;10;10;13;15;29;3;2;5;26;120;4640;7964;18450;31519;108248;20000;20000;94000;114;88;304941;
160030305000022;1;0;25;33;14;27;57;11;5;8;29;0;11687;25870;18135;55520;204770;72900;42000;110000;209;180;540882;0;8;16;7;16;32;5;3;4;11;0;3910;12730;9500;33200;107600;33700;26000;57000;102;91;283640;0;17;17;7;11;25;6;2;4;18;0;7777;13140;8635;22320;97170;39200;16000;53000;107;89;257242;0;24;33;14;27;57;11;5;8;29;0;11177;25870;18135;55520;204770;72900;42000;110000;208;179;540372;0;7;16;7;16;32;5;3;4;11;0;3400;12730;9500;33200;107600;33700;26000;57000;101;90;283130;0;17;17;7;11;25;6;2;4;18;0;7777;13140;8635;22320;97170;39200;16000;53000;107;89;257242;
160030305000023;1;7;56;59;23;19;22;1;1;0;18;1280;27270;48028;31255;37800;73168;6000;10000;0;206;188;234801;2;19;38;15;13;19;1;0;0;4;400;9040;31170;20395;25250;63368;6000;0;0;111;107;155623;5;37;21;8;6;3;0;1;0;14;880;18230;16858;10860;12550;9800;0;10000;0;95;81;79178;7;56;58;23;19;22;1;1;0;18;1280;27270;47228;31255;37800;73168;6000;10000;0;205;187;234001;2;19;37;15;13;19;1;0;0;4;400;9040;30370;20395;25250;63368;6000;0;0;110;106;154823;5;37;21;8;6;3;0;1;0;14;880;18230;16858;10860;12550;9800;0;10000;0;95;81;79178;
160030305000024;1;9;36;15;8;6;4;0;1;0;10;1812;16990;11715;11050;13000;18400;0;8000;0;89;79;80967;1;20;7;6;4;3;0;1;0;1;200;9830;5750;8350;9000;14600;0;8000;0;43;42;55730;8;16;8;2;2;1;0;0;0;9;1612;7160;5965;2700;4000;3800;0;0;0;46;37;25237;9;34;15;8;6;4;0;1;0;10;1812;15980;11715;11050;13000;18400;0;8000;0;87;77;79957;1;18;7;6;4;3;0;1;0;1;200;8820;5750;8350;9000;14600;0;8000;0;41;40;54720;8;16;8;2;2;1;0;0;0;9;1612;7160;5965;2700;4000;3800;0;0;0;46;37;25237;
160030305000025;1;28;100;45;9;3;2;1;0;1;72;5290;49192;35126;12088;6250;7600;6000;0;11800;261;189;133346;2;40;29;6;2;1;1;0;1;12;505;19860;22624;7958;4150;4000;6000;0;11800;94;82;76897;26;60;16;3;1;1;0;0;0;60;4785;29332;12502;4130;2100;3600;0;0;0;167;107;56449;28;100;45;9;3;2;1;0;1;72;5290;49192;35126;12088;6250;7600;6000;0;11800;261;189;133346;2;40;29;6;2;1;1;0;1;12;505;19860;22624;7958;4150;4000;6000;0;11800;94;82;76897;26;60;16;3;1;1;0;0;0;60;4785;29332;12502;4130;2100;3600;0;0;0;167;107;56449;
160030305000026;1;25;131;119;42;32;23;2;2;0;29;4876;62565;91165;56447;63912;83530;12000;18000;0;405;376;392495;8;61;65;24;21;11;2;1;0;7;1410;29720;52207;31860;42130;41700;12000;8000;0;200;193;219027;17;70;54;18;11;12;0;1;0;22;3466;32845;38958;24587;21782;41830;0;10000;0;205;183;173468;25;131;119;42;32;23;2;2;0;29;4876;62565;91165;56447;63912;83530;12000;18000;0;405;376;392495;8;61;65;24;21;11;2;1;0;7;1410;29720;52207;31860;42130;41700;12000;8000;0;200;193;219027;17;70;54;18;11;12;0;1;0;22;3466;32845;38958;24587;21782;41830;0;10000;0;205;183;173468;
160030305000027;1;3;33;24;12;11;17;3;1;1;19;685;15966;18494;16000;20980;59448;18000;8000;10600;124;105;168173;0;14;18;8;8;11;3;1;1;4;0;7020;13824;10900;14880;39148;18000;8000;10600;68;64;122372;3;19;6;4;3;6;0;0;0;15;685;8946;4670;5100;6100;20300;0;0;0;56;41;45801;3;33;24;12;11;17;3;1;1;19;685;15966;18494;16000;20980;59448;18000;8000;10600;124;105;168173;0;14;18;8;8;11;3;1;1;4;0;7020;13824;10900;14880;39148;18000;8000;10600;68;64;122372;3;19;6;4;3;6;0;0;0;15;685;8946;4670;5100;6100;20300;0;0;0;56;41;45801;
160030305000028;1;17;103;82;28;35;35;5;3;1;29;2693;49550;64753;38123;70169;130889;28922;25500;13000;338;309;423599;4;57;45;17;20;23;4;2;0;9;642;27520;35616;22740;39170;84489;22922;17000;0;181;172;250099;13;46;37;11;15;12;1;1;1;20;2051;22030;29137;15383;30999;46400;6000;8500;13000;157;137;173500;17;103;82;28;35;35;5;3;1;29;2693;49550;64753;38123;70169;130889;28922;25500;13000;338;309;423599;4;57;45;17;20;23;4;2;0;9;642;27520;35616;22740;39170;84489;22922;17000;0;181;172;250099;13;46;37;11;15;12;1;1;1;20;2051;22030;29137;15383;30999;46400;6000;8500;13000;157;137;173500;
160030305000029;1;8;67;47;23;17;18;6;0;1;14;1400;32530;36663;28758;33000;66475;39318;0;15000;201;187;253144;1;31;25;12;12;15;3;0;1;7;200;15360;19541;14720;23300;56075;18823;0;15000;107;100;163019;7;36;22;11;5;3;3;0;0;7;1200;17170;17122;14038;9700;10400;20495;0;0;94;87;90125;8;67;47;23;17;18;6;0;1;14;1400;32530;36663;28758;33000;66475;39318;0;15000;201;187;253144;1;31;25;12;12;15;3;0;1;7;200;15360;19541;14720;23300;56075;18823;0;15000;107;100;163019;7;36;22;11;5;3;3;0;0;7;1200;17170;17122;14038;9700;10400;20495;0;0;94;87;90125;
160030305000030;1;11;94;72;26;23;15;6;1;3;18;2255;44018;56684;34762;48150;58100;38916;8000;33000;269;251;323885;4;44;46;18;18;9;2;1;1;5;750;20590;38331;23850;36400;35900;13000;8000;11000;148;143;187821;7;50;26;8;5;6;4;0;2;13;1505;23428;18353;10912;11750;22200;25916;0;22000;121;108;136064;11;94;71;26;22;15;6;1;3;18;2255;44018;55974;34762;45650;58100;38916;8000;33000;267;249;320675;4;44;45;18;17;9;2;1;1;5;750;20590;37621;23850;33900;35900;13000;8000;11000;146;141;184611;7;50;26;8;5;6;4;0;2;13;1505;23428;18353;10912;11750;22200;25916;0;22000;121;108;136064;
160030305000031;1;3;57;49;21;25;24;4;5;2;17;465;28510;39523;26950;52083;79628;25117;41900;35000;207;190;329176;0;21;27;13;11;16;3;3;2;6;0;10530;21303;16250;23011;54899;19117;23900;35000;102;96;204010;3;36;22;8;14;8;1;2;0;11;465;17980;18220;10700;29072;24729;6000;18000;0;105;94;125166;3;56;49;21;25;24;4;5;2;17;465;28000;39523;26950;52083;79628;25117;41900;35000;206;189;328666;0;20;27;13;11;16;3;3;2;6;0;10020;21303;16250;23011;54899;19117;23900;35000;101;95;203500;3;36;22;8;14;8;1;2;0;11;465;17980;18220;10700;29072;24729;6000;18000;0;105;94;125166;
160030305000032;1;10;70;71;26;21;22;4;3;2;21;2015;33890;55337;34551;42609;74250;23820;27600;31800;250;229;325872;4;25;36;15;7;14;4;1;2;6;575;12050;29637;20327;14537;49750;23820;8600;31800;114;108;191096;6;45;35;11;14;8;0;2;0;15;1440;21840;25700;14224;28072;24500;0;19000;0;136;121;134776;10;70;71;26;21;22;4;3;2;21;2015;33890;55337;34551;42609;74250;23820;27600;31800;250;229;325872;4;25;36;15;7;14;4;1;2;6;575;12050;29637;20327;14537;49750;23820;8600;31800;114;108;191096;6;45;35;11;14;8;0;2;0;15;1440;21840;25700;14224;28072;24500;0;19000;0;136;121;134776;
160030305000033;1;0;12;49;27;35;41;9;7;3;13;0;5970;35400;37013;70320;162000;54400;64000;44000;196;183;473103;0;4;20;10;16;21;7;4;3;4;0;1920;15182;14120;32170;83900;42200;36000;44000;89;85;269492;0;8;29;17;19;20;2;3;0;9;0;4050;20218;22893;38150;78100;12200;28000;0;107;98;203611;0;12;49;27;34;41;9;6;3;13;0;5970;35400;37013;68320;162000;54400;56000;44000;194;181;463103;0;4;20;10;16;21;7;3;3;4;0;1920;15182;14120;32170;83900;42200;28000;44000;88;84;261492;0;8;29;17;18;20;2;3;0;9;0;4050;20218;22893;36150;78100;12200;28000;0;106;97;201611;
160030305000034;1;3;35;66;28;49;53;6;3;2;26;517;17110;55092;38320;102834;196300;37000;28200;32000;271;245;507373;0;13;40;21;29;34;4;3;2;6;0;6620;33310;28690;58934;128100;25000;28200;32000;152;146;340854;3;22;26;7;20;19;2;0;0;20;517;10490;21782;9630;43900;68200;12000;0;0;119;99;166519;3;35;66;28;49;53;6;3;2;26;517;17110;55092;38320;102834;196300;37000;28200;32000;271;245;507373;0;13;40;21;29;34;4;3;2;6;0;6620;33310;28690;58934;128100;25000;28200;32000;152;146;340854;3;22;26;7;20;19;2;0;0;20;517;10490;21782;9630;43900;68200;12000;0;0;119;99;166519;
160030305000035;1;0;22;17;17;29;27;8;4;8;12;0;10134;14240;23180;58560;103300;50100;35700;144000;144;132;439214;0;9;9;7;13;16;6;2;6;5;0;4140;7840;9580;25950;62400;37300;18700;110000;73;68;275910;0;13;8;10;16;11;2;2;2;7;0;5994;6400;13600;32610;40900;12800;17000;34000;71;64;163304;0;22;17;17;29;27;8;4;8;12;0;10134;14240;23180;58560;103300;50100;35700;144000;144;132;439214;0;9;9;7;13;16;6;2;6;5;0;4140;7840;9580;25950;62400;37300;18700;110000;73;68;275910;0;13;8;10;16;11;2;2;2;7;0;5994;6400;13600;32610;40900;12800;17000;34000;71;64;163304;
160030305000036;1;0;11;20;14;21;25;5;6;1;3;0;5490;15890;19000;44133;96200;29700;52000;17000;106;103;279413;0;3;12;2;12;11;4;6;1;1;0;1410;9300;3000;25200;45100;24000;52000;17000;52;51;177010;0;8;8;12;9;14;1;0;0;2;0;4080;6590;16000;18933;51100;5700;0;0;54;52;102403;0;11;20;14;21;25;5;6;1;3;0;5490;15890;19000;44133;96200;29700;52000;17000;106;103;279413;0;3;12;2;12;11;4;6;1;1;0;1410;9300;3000;25200;45100;24000;52000;17000;52;51;177010;0;8;8;12;9;14;1;0;0;2;0;4080;6590;16000;18933;51100;5700;0;0;54;52;102403;
160030305000037;1;4;46;60;26;62;45;12;8;8;17;870;22690;48056;33361;127183;169729;72700;70500;203000;288;271;748089;1;20;37;16;39;31;8;8;8;7;250;9550;29776;20192;78619;117609;49500;70500;203000;175;168;578996;3;26;23;10;23;14;4;0;0;10;620;13140;18280;13169;48564;52120;23200;0;0;113;103;169093;4;46;60;26;62;45;12;8;8;17;870;22690;48056;33361;127183;169729;72700;70500;203000;288;271;748089;1;20;37;16;39;31;8;8;8;7;250;9550;29776;20192;78619;117609;49500;70500;203000;175;168;578996;3;26;23;10;23;14;4;0;0;10;620;13140;18280;13169;48564;52120;23200;0;0;113;103;169093;
160030305000038;1;5;32;52;32;50;53;9;7;3;11;855;14800;42640;42042;105865;190431;58235;65417;44800;254;243;565085;2;14;30;13;26;33;4;4;2;5;405;6180;25118;16917;56087;115531;27555;37417;26000;133;128;311210;3;18;22;19;24;20;5;3;1;6;450;8620;17522;25125;49778;74900;30680;28000;18800;121;115;253875;5;32;52;32;49;53;9;7;3;11;855;14800;42640;42042;103965;190431;58235;65417;44800;253;242;563185;2;14;30;13;26;33;4;4;2;5;405;6180;25118;16917;56087;115531;27555;37417;26000;133;128;311210;3;18;22;19;23;20;5;3;1;6;450;8620;17522;25125;47878;74900;30680;28000;18800;120;114;251975;
160030305000039;1;1;36;43;33;42;53;13;9;6;18;250;17776;35804;44265;84630;203821;75960;81000;95800;254;236;639306;0;11;24;18;21;31;8;5;4;5;0;5600;21278;24345;44330;121060;46760;46000;61000;127;122;370373;1;25;19;15;21;22;5;4;2;13;250;12176;14526;19920;40300;82761;29200;35000;34800;127;114;268933;1;36;43;33;42;53;13;9;6;18;250;17776;35804;44265;84630;203821;75960;81000;95800;254;236;639306;0;11;24;18;21;31;8;5;4;5;0;5600;21278;24345;44330;121060;46760;46000;61000;127;122;370373;1;25;19;15;21;22;5;4;2;13;250;12176;14526;19920;40300;82761;29200;35000;34800;127;114;268933;
160030305000040;1;7;58;59;21;30;21;3;4;7;31;1242;28300;46650;27950;60074;82110;19000;35500;108600;241;210;409426;1;30;32;14;16;13;1;4;3;8;250;14710;25242;18800;32628;50710;6000;35500;42600;122;114;226440;6;28;27;7;14;8;2;0;4;23;992;13590;21408;9150;27446;31400;13000;0;66000;119;96;182986;7;58;59;20;30;21;3;4;7;30;1242;28300;46650;26450;60074;82110;19000;35500;108600;239;209;407926;1;30;32;13;16;13;1;4;3;7;250;14710;25242;17300;32628;50710;6000;35500;42600;120;113;224940;6;28;27;7;14;8;2;0;4;23;992;13590;21408;9150;27446;31400;13000;0;66000;119;96;182986;
160030305000041;1;17;68;54;33;29;19;4;3;1;28;2805;32517;41266;42688;58720;68660;25300;28000;15000;256;228;314956;6;35;38;24;16;10;4;1;0;15;1350;16541;28039;31688;32710;37750;25300;10000;0;149;134;183378;11;33;16;9;13;9;0;2;1;13;1455;15976;13227;11000;26010;30910;0;18000;15000;107;94;131578;17;68;54;33;29;19;4;3;1;28;2805;32517;41266;42688;58720;68660;25300;28000;15000;256;228;314956;6;35;38;24;16;10;4;1;0;15;1350;16541;28039;31688;32710;37750;25300;10000;0;149;134;183378;11;33;16;9;13;9;0;2;1;13;1455;15976;13227;11000;26010;30910;0;18000;15000;107;94;131578;
160030305000042;1;8;47;55;17;22;18;4;6;6;28;1700;22816;45929;21433;43414;75000;24400;51200;84400;211;183;370292;2;17;32;9;13;13;2;4;5;6;375;8296;26933;11110;25704;53900;12200;33000;72000;103;97;243518;6;30;23;8;9;5;2;2;1;22;1325;14520;18996;10323;17710;21100;12200;18200;12400;108;86;126774;8;47;55;17;22;18;4;6;6;28;1700;22816;45929;21433;43414;75000;24400;51200;84400;211;183;370292;2;17;32;9;13;13;2;4;5;6;375;8296;26933;11110;25704;53900;12200;33000;72000;103;97;243518;6;30;23;8;9;5;2;2;1;22;1325;14520;18996;10323;17710;21100;12200;18200;12400;108;86;126774;
160030305000043;1;37;99;82;18;8;8;0;0;1;14;6512;46677;61725;23490;17422;23670;0;0;13800;267;253;193296;5;52;57;11;6;4;0;0;1;5;905;24647;43369;14500;12922;11770;0;0;13800;141;136;121913;32;47;25;7;2;4;0;0;0;9;5607;22030;18356;8990;4500;11900;0;0;0;126;117;71383;37;99;82;18;8;8;0;0;1;14;6512;46677;61725;23490;17422;23670;0;0;13800;267;253;193296;5;52;57;11;6;4;0;0;1;5;905;24647;43369;14500;12922;11770;0;0;13800;141;136;121913;32;47;25;7;2;4;0;0;0;9;5607;22030;18356;8990;4500;11900;0;0;0;126;117;71383;
160030305000044;1;8;91;113;40;63;53;12;6;3;32;1243;45520;88728;52622;131150;189228;72800;54000;41900;421;389;677191;3;46;74;26;40;39;11;4;3;11;400;23070;58575;34222;83150;141614;67000;36000;41900;257;246;485931;5;45;39;14;23;14;1;2;0;21;843;22450;30153;18400;48000;47614;5800;18000;0;164;143;191260;8;91;112;40;62;53;12;6;3;32;1243;45520;88128;52622;129150;189228;72800;54000;41900;419;387;674591;3;46;73;26;39;39;11;4;3;11;400;23070;57975;34222;81150;141614;67000;36000;41900;255;244;483331;5;45;39;14;23;14;1;2;0;21;843;22450;30153;18400;48000;47614;5800;18000;0;164;143;191260;
160030305000045;1;5;51;41;19;30;33;9;3;3;15;639;24980;32830;24700;62154;113500;59400;27700;42600;209;194;388503;1;23;25;11;17;22;5;2;2;5;150;11290;20275;14900;34954;76900;31800;19200;28600;113;108;238069;4;28;16;8;13;11;4;1;1;10;489;13690;12555;9800;27200;36600;27600;8500;14000;96;86;150434;5;51;41;19;30;33;9;3;3;15;639;24980;32830;24700;62154;113500;59400;27700;42600;209;194;388503;1;23;25;11;17;22;5;2;2;5;150;11290;20275;14900;34954;76900;31800;19200;28600;113;108;238069;4;28;16;8;13;11;4;1;1;10;489;13690;12555;9800;27200;36600;27600;8500;14000;96;86;150434;
160030305000046;1;0;33;40;19;38;43;4;5;7;11;0;16260;32270;25190;81723;165493;22130;42376;103170;200;189;488612;0;16;20;12;22;22;2;4;7;4;0;7710;17650;15840;47673;86893;11800;33600;103170;109;105;324336;0;17;20;7;16;21;2;1;0;7;0;8550;14620;9350;34050;78600;10330;8776;0;91;84;164276;0;33;40;19;38;43;4;5;7;11;0;16260;32270;25190;81723;165493;22130;42376;103170;200;189;488612;0;16;20;12;22;22;2;4;7;4;0;7710;17650;15840;47673;86893;11800;33600;103170;109;105;324336;0;17;20;7;16;21;2;1;0;7;0;8550;14620;9350;34050;78600;10330;8776;0;91;84;164276;
160030305000047;1;8;61;81;53;38;67;11;8;9;12;1700;29802;66175;70785;77455;252400;71500;71000;188860;348;336;829677;2;30;47;31;18;42;8;7;8;4;400;14702;38817;41175;40120;158000;52500;61000;166860;197;193;573574;6;31;34;22;20;25;3;1;1;8;1300;15100;27358;29610;37335;94400;19000;10000;22000;151;143;256103;8;58;80;51;37;65;11;8;9;12;1700;28382;65265;67775;75855;244400;71500;71000;188860;339;327;814737;2;29;47;30;18;41;8;7;8;4;400;14302;38817;39665;40120;155000;52500;61000;166860;194;190;568664;6;29;33;21;19;24;3;1;1;8;1300;14080;26448;28110;35735;89400;19000;10000;22000;145;137;246073;
160030305000048;1;8;42;47;23;16;23;4;1;2;35;1074;19880;36946;31804;33426;86230;23525;8500;25500;201;166;266885;2;15;28;13;9;14;2;1;1;5;200;7200;22320;17500;18226;52830;11400;8500;15000;90;85;153176;6;27;19;10;7;9;2;0;1;30;874;12680;14626;14304;15200;33400;12125;0;10500;111;81;113709;8;42;47;23;16;23;4;1;2;35;1074;19880;36946;31804;33426;86230;23525;8500;25500;201;166;266885;2;15;28;13;9;14;2;1;1;5;200;7200;22320;17500;18226;52830;11400;8500;15000;90;85;153176;6;27;19;10;7;9;2;0;1;30;874;12680;14626;14304;15200;33400;12125;0;10500;111;81;113709;
160030305000049;1;6;55;63;29;44;35;2;2;1;12;1052;26910;52995;39070;91091;128750;12000;19000;12000;249;237;382868;1;30;44;16;32;26;2;1;1;6;200;14870;36960;21420;65075;95950;12000;10000;12000;159;153;268475;5;25;19;13;12;9;0;1;0;6;852;12040;16035;17650;26016;32800;0;9000;0;90;84;114393;6;55;62;29;44;35;2;2;1;12;1052;26910;52395;39070;91091;128750;12000;19000;12000;248;236;382268;1;30;43;16;32;26;2;1;1;6;200;14870;36360;21420;65075;95950;12000;10000;12000;158;152;267875;5;25;19;13;12;9;0;1;0;6;852;12040;16035;17650;26016;32800;0;9000;0;90;84;114393;
160030305000050;1;0;11;12;9;31;52;14;12;18;18;0;5560;10840;12040;66505;196952;91600;109000;283000;177;159;775497;0;7;6;7;18;34;8;11;15;2;0;3530;5040;9340;38050;130100;53900;99000;235000;108;106;573960;0;4;6;2;13;18;6;1;3;16;0;2030;5800;2700;28455;66852;37700;10000;48000;69;53;201537;0;11;12;9;31;52;14;12;18;18;0;5560;10840;12040;66505;196952;91600;109000;283000;177;159;775497;0;7;6;7;18;34;8;11;15;2;0;3530;5040;9340;38050;130100;53900;99000;235000;108;106;573960;0;4;6;2;13;18;6;1;3;16;0;2030;5800;2700;28455;66852;37700;10000;48000;69;53;201537;
160030305000051;1;6;62;73;34;28;38;1;3;2;45;862;29531;55071;45730;57532;139700;7600;26100;24000;292;247;386126;3;24;39;28;14;20;1;1;2;12;450;11491;30661;37330;28250;75600;7600;10000;24000;144;132;225382;3;38;34;6;14;18;0;2;0;33;412;18040;24410;8400;29282;64100;0;16100;0;148;115;160744;6;62;73;34;28;38;1;3;2;45;862;29531;55071;45730;57532;139700;7600;26100;24000;292;247;386126;3;24;39;28;14;20;1;1;2;12;450;11491;30661;37330;28250;75600;7600;10000;24000;144;132;225382;3;38;34;6;14;18;0;2;0;33;412;18040;24410;8400;29282;64100;0;16100;0;148;115;160744;
160030305000052;1;5;38;47;34;42;36;11;10;5;9;772;18490;37810;43723;86442;129820;68860;89500;86000;237;228;561417;0;16;29;19;31;26;6;9;3;5;0;7660;24160;25100;63942;92760;37760;80500;54000;144;139;385882;5;22;18;15;11;10;5;1;2;4;772;10830;13650;18623;22500;37060;31100;9000;32000;93;89;175535;5;37;47;34;42;36;11;10;5;9;772;18090;37810;43723;86442;129820;68860;89500;86000;236;227;561017;0;15;29;19;31;26;6;9;3;5;0;7260;24160;25100;63942;92760;37760;80500;54000;143;138;385482;5;22;18;15;11;10;5;1;2;4;772;10830;13650;18623;22500;37060;31100;9000;32000;93;89;175535;
160030305000053;1;2;43;68;45;53;51;6;1;3;18;330;20990;55113;60242;110700;187730;36700;10000;39800;290;272;521605;1;20;39;23;33;30;5;1;3;4;150;10080;32605;30810;69050;107750;30200;10000;39800;159;155;330445;1;23;29;22;20;21;1;0;0;14;180;10910;22508;29432;41650;79980;6500;0;0;131;117;191160;2;43;68;45;53;51;6;1;3;18;330;20990;55113;60242;110700;187730;36700;10000;39800;290;272;521605;1;20;39;23;33;30;5;1;3;4;150;10080;32605;30810;69050;107750;30200;10000;39800;159;155;330445;1;23;29;22;20;21;1;0;0;14;180;10910;22508;29432;41650;79980;6500;0;0;131;117;191160;
160030305000054;1;1;28;30;14;26;50;15;7;10;4;120;13405;24866;18400;57419;188280;94300;61181;154517;185;181;612488;0;12;15;10;15;35;7;4;9;0;0;5840;11886;13400;32099;130800;43800;33200;144017;107;107;415042;1;16;15;4;11;15;8;3;1;4;120;7565;12980;5000;25320;57480;50500;27981;10500;78;74;197446;1;27;30;14;26;50;15;7;10;4;120;12895;24866;18400;57419;188280;94300;61181;154517;184;180;611978;0;11;15;10;15;35;7;4;9;0;0;5330;11886;13400;32099;130800;43800;33200;144017;106;106;414532;1;16;15;4;11;15;8;3;1;4;120;7565;12980;5000;25320;57480;50500;27981;10500;78;74;197446;
160030305000055;1;2;44;92;51;70;52;9;6;5;29;350;21980;77516;66971;144712;196545;59075;52000;154853;360;331;774002;1;19;69;42;43;37;5;5;2;14;200;9470;58860;55144;86172;142429;33500;42000;34000;237;223;461775;1;25;23;9;27;15;4;1;3;15;150;12510;18656;11827;58540;54116;25575;10000;120853;123;108;312227;2;44;92;51;70;52;9;6;5;29;350;21980;77516;66971;144712;196545;59075;52000;154853;360;331;774002;1;19;69;42;43;37;5;5;2;14;200;9470;58860;55144;86172;142429;33500;42000;34000;237;223;461775;1;25;23;9;27;15;4;1;3;15;150;12510;18656;11827;58540;54116;25575;10000;120853;123;108;312227;
160030305000056;1;4;29;73;25;25;28;9;3;5;20;620;13250;54635;33240;49250;102500;55250;26000;91100;221;201;425845;1;14;50;11;15;17;7;3;5;9;250;6300;37950;14240;28850;62100;42650;26000;91100;132;123;309440;3;15;23;14;10;11;2;0;0;11;370;6950;16685;19000;20400;40400;12600;0;0;89;78;116405;4;29;73;25;25;28;9;3;5;20;620;13250;54635;33240;49250;102500;55250;26000;91100;221;201;425845;1;14;50;11;15;17;7;3;5;9;250;6300;37950;14240;28850;62100;42650;26000;91100;132;123;309440;3;15;23;14;10;11;2;0;0;11;370;6950;16685;19000;20400;40400;12600;0;0;89;78;116405;
160030305000057;1;0;39;53;19;22;27;1;1;0;23;0;19220;44204;25257;44749;90824;5600;9000;0;185;162;238854;0;15;30;8;14;15;0;1;0;7;0;7420;25421;10657;29420;51870;0;9000;0;90;83;133788;0;24;23;11;8;12;1;0;0;16;0;11800;18783;14600;15329;38954;5600;0;0;95;79;105066;0;39;53;19;22;27;1;1;0;23;0;19220;44204;25257;44749;90824;5600;9000;0;185;162;238854;0;15;30;8;14;15;0;1;0;7;0;7420;25421;10657;29420;51870;0;9000;0;90;83;133788;0;24;23;11;8;12;1;0;0;16;0;11800;18783;14600;15329;38954;5600;0;0;95;79;105066;
