Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
261170505000001;1;122;0;0;0;0;0;1;1;1;0;0;1;2;0;3;0;1;0;3;1;4;6;2;1;1;4;0;4;6;3;4;3;3;1;2;4;2;5;3;2;6;1;3;0;1;3;1;2;0;0;0;2;1;2;2;2;2;3;2;1;0;2;0;2;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;87;0;3;6;9;13;15;7;12;7;2;4;3;4;0;2
261170505000002;1;137;0;0;0;0;1;0;0;0;0;0;0;1;0;3;2;1;0;5;1;3;2;4;2;1;2;3;3;1;0;7;4;2;2;2;4;2;3;1;1;3;3;0;1;2;1;4;4;1;3;4;4;1;0;5;5;1;3;2;2;3;5;2;2;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;2;0;2;0;0;0;0;0;0;0;0;1;101;1;0;6;9;9;13;14;8;5;10;9;7;6;0;4
261170505000003;1;144;0;0;0;0;0;0;0;0;0;0;4;4;2;1;2;4;1;2;3;4;2;2;5;6;1;3;3;6;0;2;0;2;2;0;8;1;0;2;0;2;5;0;3;2;0;3;1;2;2;2;3;2;5;3;1;4;3;3;3;2;3;1;1;1;1;2;2;3;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;94;0;0;13;14;14;12;7;4;6;4;7;6;4;2;1
261170505000004;1;61;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;3;1;1;2;2;0;0;1;1;1;2;1;0;1;2;1;0;1;1;4;1;0;0;0;1;0;0;1;2;1;0;1;0;0;2;3;1;2;4;1;2;1;0;0;0;0;0;1;0;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;32;1;2;2;5;3;3;4;2;3;2;2;2;0;1;0
261170505000005;8;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;3;1;1;0;0;0;1;1;1;2;1;0;0;1;0;0;2;1;1;2;0;0;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;0;1;1;1;1;4;0;1;1;0;0;0
261170505000006;8;22;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;1;0;0;1;2;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1
261170505000007;8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;1;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;1;2;2;5;0;0;2;0;1;1;2;0
261170505000008;8;67;0;0;0;0;0;0;0;1;1;0;0;2;1;2;0;4;2;1;2;1;1;4;0;0;1;1;0;0;1;0;1;1;0;2;4;0;1;1;2;1;3;0;1;0;2;0;0;0;3;1;2;2;2;1;1;0;0;0;1;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;53;0;2;5;10;6;2;7;4;5;4;4;0;1;0;3
261170505000009;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0
261170505000010;8;67;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;2;0;0;1;2;0;0;0;0;3;2;1;1;3;1;1;0;0;1;1;3;4;3;0;2;2;0;1;3;1;0;1;3;2;1;3;0;0;0;0;1;1;1;1;0;0;0;0;1;2;2;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;40;1;1;2;5;2;4;2;10;3;6;1;1;0;0;2
