Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;
140010005000118;1;589;5;8;8;6;12;10;5;11;9;15;8;14;8;16;19;8;15;17;15;18;14;15;15;18;13;16;12;8;18;15;12;14;10;10;6;10;6;6;7;4;3;8;5;9;7;4;8;6;6;7;6;5;7;4;5;6;7;2;2;2;5;2;3;1;1;0;2;1;0;2;0;0;0;0;0;7;196;97;179;7;13;15;30;8;
140010005000119;1;573;5;6;11;9;12;10;8;11;4;17;8;5;13;17;12;11;14;10;13;22;12;7;16;12;16;13;14;15;13;15;6;11;3;11;5;14;10;8;6;6;8;7;6;5;5;5;13;8;8;7;4;5;6;11;2;8;1;5;3;3;2;3;1;1;3;1;0;2;2;0;1;0;0;1;0;5;184;111;162;8;12;12;32;5;
140010005000120;1;285;2;3;3;5;2;6;4;3;2;4;11;8;8;4;6;9;8;6;10;9;7;5;7;7;8;4;6;6;5;7;1;6;6;3;3;6;6;3;3;0;4;2;3;5;6;3;2;3;3;1;1;2;2;4;3;1;3;0;2;1;2;0;3;1;0;4;0;0;2;2;2;1;1;0;1;3;97;51;77;4;14;8;19;0;
140010005000121;1;560;0;6;7;4;8;14;10;14;11;7;14;12;10;18;14;10;16;15;15;10;20;23;14;18;9;16;13;11;14;12;10;8;5;7;11;6;5;6;6;10;5;10;4;8;11;2;10;5;6;6;6;4;7;3;4;4;3;2;0;1;2;0;1;0;0;0;5;0;5;0;1;1;1;0;1;3;190;91;180;1;10;19;33;10;
140010005000122;1;524;4;0;10;7;9;9;7;5;8;15;10;7;18;12;11;10;15;17;16;9;13;11;10;11;12;9;9;11;9;4;5;8;2;6;3;9;15;6;9;3;8;6;8;4;9;18;10;8;4;13;6;5;8;5;5;5;2;0;5;2;4;1;3;2;1;1;3;1;0;2;1;1;0;0;1;8;156;86;159;17;17;12;27;13;
140010005000123;1;441;0;4;2;8;5;8;8;13;9;13;9;19;15;10;16;13;9;14;11;14;13;10;4;8;10;5;5;9;3;7;8;7;10;7;12;9;4;5;10;5;7;6;5;8;4;5;3;9;4;1;4;0;0;7;2;1;4;4;2;0;1;0;1;2;1;1;2;0;1;0;0;0;1;0;1;3;128;61;122;30;8;35;28;7;
140010005000124;1;393;6;3;5;9;3;10;8;10;6;7;7;5;9;7;7;13;9;10;10;9;11;14;15;12;6;12;10;15;8;7;8;5;6;5;4;5;3;3;5;4;4;2;6;2;6;5;3;5;6;2;4;5;0;8;3;3;1;2;3;0;1;0;1;2;0;2;0;1;2;0;0;0;1;1;0;1;115;53;79;37;8;36;21;0;
140010005000125;1;591;2;3;4;13;10;14;12;16;11;16;13;11;10;15;8;15;10;14;15;19;18;13;14;23;19;22;9;9;11;9;13;6;12;11;3;10;8;8;4;9;8;7;6;6;9;10;7;5;6;3;6;8;5;4;3;2;4;3;2;1;2;0;5;1;1;1;3;2;1;0;0;0;1;0;2;5;191;105;167;7;39;13;30;0;
140010005000126;1;914;2;10;15;15;22;25;23;23;26;12;26;32;24;30;27;20;29;24;26;22;26;18;26;25;24;22;10;18;17;13;20;10;20;12;10;9;19;18;18;15;16;8;10;11;3;7;6;10;10;2;7;7;3;3;3;5;3;3;1;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;1;286;162;299;3;29;24;40;5;
140010005000127;1;331;0;3;3;2;11;8;7;12;4;8;10;8;5;10;4;12;10;7;6;12;5;9;15;7;8;5;5;2;6;5;7;10;3;8;4;8;3;1;5;3;6;5;6;4;4;4;3;5;4;3;3;2;3;1;0;2;1;1;1;0;2;1;1;2;1;0;0;0;0;0;0;1;0;1;0;3;97;59;104;4;14;11;17;0;
140010005000128;1;810;1;11;11;10;16;10;18;9;19;25;24;23;20;26;26;19;23;16;22;33;27;21;22;24;21;17;13;18;22;18;11;12;17;13;5;13;12;11;7;14;10;13;5;6;9;9;9;4;5;5;4;11;9;3;1;3;1;1;2;2;2;1;2;1;1;1;1;0;1;1;1;1;0;1;1;3;236;137;254;7;45;15;51;13;
140010005000129;1;543;4;3;6;11;10;18;10;12;12;20;15;8;13;11;13;15;22;11;16;14;14;16;6;10;10;14;11;6;10;10;5;3;8;4;6;7;10;12;11;12;8;11;6;6;4;6;9;8;5;7;5;7;2;0;2;4;2;0;4;1;2;1;0;0;2;2;2;2;1;1;1;0;0;0;0;3;160;88;195;7;12;10;37;0;
140010005000130;1;843;10;6;15;14;8;18;15;15;12;22;19;24;21;28;23;20;21;19;27;20;22;31;27;18;27;21;11;10;10;11;17;17;18;13;10;9;10;17;17;9;13;16;13;9;5;7;12;6;9;6;4;10;8;6;4;3;3;4;3;2;4;0;2;3;3;1;1;0;0;1;0;0;0;0;0;3;256;152;267;13;27;24;41;4;
140010005000131;1;461;1;6;9;8;11;7;10;8;8;9;14;13;16;16;13;13;12;7;9;11;17;5;7;13;5;10;15;7;7;11;12;10;9;8;4;7;5;7;8;11;13;5;7;5;3;8;3;2;2;5;0;3;5;3;0;4;4;1;1;0;2;0;0;1;0;0;1;2;1;0;0;0;0;0;0;1;147;85;135;7;12;11;29;0;
140010005000132;1;574;0;6;12;8;13;15;6;13;11;12;12;17;11;9;14;16;16;18;16;13;13;14;7;14;18;14;15;9;10;5;16;13;12;8;5;11;11;6;14;15;8;8;9;6;7;8;6;5;4;3;3;5;5;3;2;2;0;2;2;3;1;4;0;1;2;1;0;2;2;0;0;0;0;0;0;2;193;109;175;10;8;9;22;9;
140010005000133;1;571;3;6;7;11;15;11;12;8;14;9;15;8;19;13;16;13;14;20;18;17;24;13;27;9;9;13;13;12;9;4;6;12;14;9;9;6;4;10;4;11;15;3;9;5;6;9;5;5;7;9;1;2;2;3;5;3;3;1;1;0;0;0;1;0;1;0;1;1;2;0;0;1;0;1;0;2;170;102;174;13;12;7;38;1;
140010005000134;1;920;13;25;11;19;19;25;19;24;21;25;28;18;27;30;16;16;25;23;19;21;22;18;12;15;13;25;13;13;23;10;17;8;16;17;23;20;16;21;18;23;24;15;10;11;7;10;6;14;8;5;2;7;5;5;2;4;3;1;1;2;1;1;0;1;1;0;0;0;1;0;1;2;0;0;1;2;261;176;293;6;20;25;41;3;
140010005000135;1;550;4;9;8;11;9;12;12;10;9;13;14;10;13;12;19;14;10;13;10;13;15;9;15;15;11;13;20;3;12;10;19;14;12;11;14;10;8;7;10;5;11;6;13;4;6;6;5;3;4;3;5;4;2;4;0;3;2;2;0;0;1;1;0;1;1;2;1;0;1;0;0;1;0;0;0;0;194;117;139;6;7;16;20;10;
140010005000136;1;980;6;8;18;20;17;17;21;20;28;29;20;20;31;25;18;24;23;29;24;25;24;27;16;28;26;26;15;19;18;23;24;11;17;17;14;8;11;14;14;9;18;18;15;13;9;11;11;12;10;13;4;7;5;2;5;6;4;8;1;6;2;4;2;1;0;2;0;1;0;1;1;0;0;0;0;4;300;178;304;8;23;21;60;0;
140010005000137;1;505;4;5;5;8;9;15;9;9;12;10;12;13;14;14;7;18;13;11;11;15;16;15;16;14;14;9;15;14;8;11;9;5;11;6;3;9;8;3;4;5;7;6;3;5;10;4;8;7;6;5;3;2;4;3;3;2;1;4;1;1;4;0;1;1;0;2;0;0;0;0;0;1;0;0;1;1;165;81;107;43;5;40;20;10;
140010005000138;1;509;2;5;4;10;12;12;9;10;13;13;15;8;14;8;9;12;6;11;10;15;21;19;11;15;12;12;13;14;14;14;4;6;8;6;11;4;7;9;8;10;6;5;1;6;1;4;8;4;4;4;3;3;4;4;1;7;1;3;5;4;0;2;1;1;1;3;1;0;0;0;0;2;0;1;0;3;172;105;141;6;13;11;23;5;
140010005000139;1;471;0;2;10;8;9;14;7;10;11;7;8;7;11;11;13;8;11;12;19;21;26;11;17;17;5;14;4;8;7;7;8;10;4;5;12;3;6;8;6;8;3;6;6;3;2;5;3;6;3;5;7;1;3;4;0;1;3;2;2;2;2;1;0;0;1;2;2;1;1;1;1;0;0;0;1;6;158;79;117;21;13;25;26;0;
140010005000140;1;437;1;3;9;8;2;7;9;8;7;7;9;12;15;13;11;7;16;12;12;14;9;12;11;12;11;12;9;9;9;5;8;8;7;7;9;6;5;2;5;5;8;6;4;5;4;9;3;3;6;3;7;2;4;3;4;4;1;2;2;2;3;1;0;2;1;0;2;0;0;1;0;1;0;0;0;1;147;75;118;8;28;8;27;2;
140010005000141;1;622;8;8;16;7;12;13;7;14;15;10;10;13;14;19;10;20;17;15;18;21;15;17;22;18;13;17;20;13;16;8;6;5;6;10;5;6;10;12;9;5;4;8;7;4;8;8;7;3;8;10;4;3;3;6;0;2;2;6;3;1;1;5;0;3;0;1;1;3;0;0;3;2;0;1;0;5;218;103;163;1;40;9;25;4;
140010005000142;1;650;1;6;11;13;7;15;9;8;11;16;18;12;23;19;23;18;22;17;19;12;16;16;13;18;8;26;7;13;12;15;10;5;18;6;9;7;10;9;7;7;9;6;10;8;4;7;5;7;8;10;7;9;8;2;5;1;1;2;6;5;4;0;0;3;0;2;2;0;0;1;2;0;1;0;0;3;224;112;193;4;30;17;20;11;
140010005000143;1;519;10;8;11;12;6;9;6;8;15;4;7;6;11;13;7;19;13;17;19;15;11;14;14;22;15;12;3;10;11;4;9;7;4;5;8;10;10;6;9;1;6;4;7;6;7;11;6;6;3;6;7;7;5;2;3;2;0;4;1;3;1;1;4;1;2;2;0;1;1;2;1;1;2;1;1;1;164;78;105;30;20;31;30;10;
140010005000144;1;501;4;10;4;5;13;10;10;8;10;11;9;12;9;15;10;11;17;17;8;21;16;15;15;16;11;10;11;5;10;6;3;5;5;6;4;8;7;5;6;2;10;7;7;9;6;3;8;2;8;3;4;7;4;3;5;2;1;3;2;2;2;5;0;1;1;2;0;1;0;2;1;4;0;0;2;4;162;82;139;3;19;20;35;3;
140010005000145;1;840;6;11;15;13;22;14;24;16;11;19;26;22;17;21;25;19;19;20;29;34;28;19;16;25;18;24;15;15;11;14;10;13;11;9;4;10;13;12;12;6;10;11;4;5;10;6;4;14;12;12;8;8;4;8;6;4;3;5;2;3;5;3;0;3;3;1;1;2;1;3;3;2;0;1;1;4;204;126;286;16;47;28;58;0;
140010005000146;1;620;5;5;12;8;25;11;16;19;12;18;14;15;10;15;15;12;21;10;19;12;9;10;15;20;11;20;10;15;14;6;12;17;9;8;10;3;4;10;15;8;9;7;9;7;12;12;6;7;2;5;5;4;1;4;3;1;0;0;1;2;0;2;3;1;1;3;2;1;1;0;0;2;2;1;1;3;195;115;157;8;28;21;28;5;
140010005000147;1;583;0;2;4;11;7;19;11;12;9;18;14;11;16;12;23;13;17;19;21;14;12;15;13;15;15;8;13;14;16;13;10;13;6;11;4;15;9;2;7;5;13;12;5;3;8;7;4;5;5;4;4;5;0;2;6;4;5;3;1;1;3;1;1;0;4;0;3;0;0;1;0;1;1;0;0;2;186;100;199;2;17;16;27;0;
140010005000148;1;465;2;6;8;9;13;7;10;14;6;13;7;10;12;14;17;13;14;9;12;9;8;3;11;10;11;12;14;8;8;3;4;8;4;6;11;7;12;12;4;6;6;10;5;1;7;7;8;7;5;6;2;0;4;1;1;0;4;3;2;1;1;3;2;1;2;3;1;3;0;1;1;0;0;0;0;0;134;82;137;5;15;15;29;0;
140010005000149;1;660;1;7;13;11;7;15;15;18;12;16;6;11;16;19;14;18;17;13;23;20;21;27;19;18;21;16;13;11;8;11;13;8;6;7;10;10;9;12;9;7;8;8;11;11;6;16;3;10;7;6;6;5;5;3;1;2;7;3;1;2;0;1;0;2;0;1;0;1;0;0;1;1;1;0;0;3;195;103;190;5;27;26;54;0;
140010005000150;1;696;1;6;11;12;14;17;18;7;17;19;12;19;13;21;15;22;20;23;12;20;17;30;17;19;6;20;8;19;16;15;13;9;10;7;8;9;7;13;10;5;17;6;11;11;9;12;7;8;4;5;5;7;3;5;5;1;2;4;1;2;5;1;1;0;0;2;0;1;1;0;0;0;0;0;1;2;230;135;207;9;20;10;27;0;
140010005000151;1;395;4;6;3;9;6;5;7;9;8;12;10;22;14;16;5;7;6;15;4;12;6;11;7;9;8;7;9;10;10;14;15;2;6;9;3;7;7;7;4;6;4;3;5;4;2;4;1;5;2;3;3;1;0;3;0;1;1;1;3;1;1;1;1;1;1;0;0;2;0;0;0;1;0;1;0;2;115;75;136;4;10;9;8;7;
140010005000152;1;537;1;6;13;10;12;12;7;8;16;8;7;11;12;11;13;12;14;16;11;16;13;14;12;21;19;20;11;11;14;7;7;11;8;5;7;3;14;6;9;15;8;9;8;4;6;5;2;3;6;3;2;2;1;4;3;3;5;3;0;0;3;2;1;2;2;0;1;2;1;0;0;1;0;1;0;1;188;99;112;27;1;31;32;5;
140010005000153;1;543;2;6;6;4;12;16;15;11;16;15;14;16;9;18;10;10;12;11;8;10;7;12;5;13;12;4;11;8;13;12;12;12;9;8;10;9;6;13;13;7;15;10;7;11;6;8;7;6;4;3;8;7;3;2;2;2;5;2;0;1;1;3;1;0;0;2;1;1;1;0;4;0;1;0;0;2;165;109;179;9;10;11;14;15;
140010005000154;1;620;8;3;10;12;12;12;10;19;19;11;11;11;13;17;11;8;9;11;27;5;13;13;16;13;16;14;12;9;10;14;15;11;7;10;12;12;11;14;12;12;9;10;10;6;8;8;11;8;5;9;3;5;4;7;2;4;5;1;6;1;4;1;2;2;0;2;0;1;0;0;0;1;0;0;0;0;191;121;162;19;10;28;32;2;
140010005000155;1;554;5;7;10;6;12;10;14;22;21;17;17;12;8;10;6;14;9;13;14;13;13;9;8;8;11;10;10;18;8;13;8;12;15;14;5;11;12;10;9;9;4;10;10;6;2;9;5;2;4;4;6;2;1;2;2;5;1;2;4;3;1;1;2;0;2;2;1;0;1;2;2;0;0;0;0;3;168;97;127;35;8;38;32;9;
140010005000156;1;554;5;6;12;16;10;13;12;10;13;7;16;16;16;16;9;10;19;13;14;16;19;19;16;18;6;14;16;5;6;9;8;7;5;5;5;2;8;14;9;7;7;15;6;9;2;8;3;2;4;4;5;2;4;5;1;4;1;3;2;0;2;1;2;4;1;1;1;3;0;1;1;1;0;1;0;1;158;90;132;32;13;36;39;5;
140010005000157;1;642;4;7;9;5;14;14;9;11;10;15;18;15;10;16;7;14;16;13;6;23;14;18;11;19;15;9;10;13;19;15;9;13;8;10;13;11;9;8;15;13;15;6;6;10;5;9;6;4;4;4;11;6;7;4;7;4;6;1;6;2;5;1;4;2;3;4;0;0;0;2;0;1;0;1;0;8;185;115;142;49;4;41;32;11;
140010005000158;1;533;2;8;10;11;23;13;22;15;13;7;19;8;19;15;13;3;12;12;19;14;15;18;10;22;19;15;14;7;15;7;9;7;6;7;12;7;11;4;6;2;9;6;7;4;5;2;4;2;0;1;1;1;2;1;3;0;1;1;1;1;2;3;0;1;0;1;0;0;1;0;0;1;0;0;0;1;155;122;141;6;15;7;16;9;
140010005000159;1;809;2;7;18;14;30;28;25;28;24;29;12;25;20;13;24;19;22;32;18;25;16;23;15;14;17;23;10;19;16;21;13;13;11;9;14;13;16;15;6;8;7;14;8;7;3;3;5;2;4;7;4;4;4;3;2;4;3;2;3;0;3;2;0;0;1;1;2;0;1;0;1;1;0;0;0;1;253;176;228;1;28;9;25;9;
140010005000160;1;811;10;9;16;23;24;24;26;32;15;24;34;15;19;29;26;14;24;17;26;39;15;19;13;21;22;16;15;15;13;18;11;13;19;11;7;7;6;3;9;12;11;5;8;4;4;5;2;3;3;3;5;4;4;4;5;3;3;2;2;3;4;2;0;1;2;1;4;0;0;1;0;0;0;0;0;2;236;159;245;7;20;25;30;6;
140010005000161;1;814;13;15;23;19;31;22;23;29;27;31;25;21;14;23;19;24;24;9;19;24;9;17;19;16;13;15;13;14;12;18;13;12;8;5;10;7;6;6;6;4;14;13;15;11;5;10;11;8;9;4;7;5;0;7;2;5;3;4;5;1;1;1;1;0;1;3;0;3;1;0;2;1;0;1;0;2;207;149;262;5;12;15;42;19;
140010005000162;1;715;4;4;12;10;15;27;17;27;24;17;21;19;17;33;19;24;18;21;29;20;19;22;16;21;10;29;10;19;10;17;10;7;8;2;10;12;8;3;5;10;3;5;4;5;10;9;3;10;9;2;4;2;3;2;1;3;0;2;1;1;0;2;0;2;1;0;0;1;0;2;0;0;0;0;0;2;236;159;180;20;0;36;31;7;
140010005000163;1;555;3;9;10;12;7;11;16;12;16;8;12;15;11;7;17;14;9;13;11;10;11;11;17;16;17;10;18;13;14;9;13;5;10;12;13;11;5;2;3;6;16;9;5;10;8;3;4;6;7;4;6;4;5;7;1;8;1;1;1;2;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;2;162;113;162;10;9;20;34;4;
140010005000164;1;1585;16;13;28;45;36;47;51;52;46;48;38;43;35;34;35;32;34;35;46;36;52;59;64;52;48;56;60;45;35;34;25;24;18;22;26;16;20;19;9;13;11;13;6;13;9;2;7;7;8;8;6;5;3;5;5;2;3;5;5;0;1;1;3;0;2;3;0;0;1;0;1;0;1;0;0;2;519;371;388;15;39;33;53;9;
140010005000165;1;1022;2;12;11;24;18;22;18;29;24;31;37;37;27;36;20;19;22;36;36;29;30;21;17;21;24;21;14;16;34;20;13;20;11;13;13;20;22;12;9;13;13;13;21;14;3;13;4;6;9;4;3;7;6;5;4;3;6;0;3;1;6;4;3;1;2;4;3;1;1;1;0;2;0;0;0;2;281;191;378;7;29;19;47;2;
140010005000166;1;727;0;6;15;11;21;23;9;20;21;19;24;29;25;21;22;23;16;20;25;13;16;15;14;25;15;12;10;14;14;14;13;11;19;12;11;14;8;10;8;8;3;11;7;7;8;8;2;4;3;6;4;2;2;1;0;4;1;5;2;0;2;1;1;1;0;5;0;2;1;1;0;0;1;1;0;5;189;132;261;6;20;15;38;11;
140010005000167;1;796;3;6;17;18;19;18;17;14;28;18;20;21;27;26;16;18;23;28;24;21;17;23;26;16;8;18;14;21;16;22;12;12;12;16;17;9;12;4;14;11;10;8;12;6;7;6;6;6;4;5;3;6;2;1;4;1;1;0;3;3;1;1;1;5;1;3;1;1;1;0;0;1;0;0;0;4;230;167;246;6;18;21;42;2;
140010005000168;1;568;3;2;8;12;17;16;23;19;20;25;16;16;16;15;14;9;21;22;10;7;17;6;17;8;14;5;12;13;10;11;13;12;13;11;7;9;11;5;11;2;7;7;3;7;3;6;9;3;1;3;3;1;2;0;3;0;0;4;0;0;1;0;2;0;1;0;2;0;0;0;1;1;0;0;0;0;153;118;201;2;19;7;24;1;
140010005000169;1;470;2;1;7;11;14;26;13;14;13;13;17;12;16;13;13;14;5;9;11;11;14;12;13;13;13;13;15;9;8;10;13;6;11;9;8;7;2;4;5;3;2;3;2;0;3;3;5;4;1;3;2;0;0;1;1;3;0;1;3;2;2;1;0;2;0;1;0;1;0;1;0;0;0;0;0;0;144;100;151;4;5;6;22;1;
140010005000170;1;486;5;8;6;10;6;14;10;10;14;10;18;10;14;12;9;16;11;20;21;9;17;16;10;7;22;12;11;14;6;2;15;11;9;1;10;14;6;3;1;4;8;6;4;6;5;2;1;9;2;1;1;1;2;1;2;2;1;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;157;83;143;5;10;14;31;8;
140010005000171;1;245;0;3;4;7;5;6;4;9;10;8;5;6;8;13;4;10;4;4;6;5;4;8;6;7;6;4;4;2;6;9;5;5;4;2;5;3;4;3;4;3;1;3;2;1;2;2;0;2;1;1;2;1;0;0;0;0;0;2;2;2;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;3;72;53;81;2;7;2;7;2;
140010005000172;1;615;4;6;5;15;14;15;12;14;21;18;17;15;19;15;14;13;15;9;16;11;14;17;18;20;17;12;15;16;12;14;9;11;13;13;10;8;9;11;1;9;11;5;6;4;8;5;3;7;4;7;3;6;4;4;3;3;2;3;2;1;1;1;0;0;0;1;0;2;0;0;0;0;2;0;0;0;186;102;198;5;23;14;34;9;
140010005000173;1;515;1;8;10;13;9;13;11;14;12;18;15;13;12;14;16;15;10;16;13;10;12;22;13;18;12;15;8;9;9;11;8;7;8;9;7;9;4;7;8;10;5;5;5;5;11;6;3;3;3;3;1;1;1;2;3;0;0;2;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;2;152;104;159;5;10;12;28;3;
140010005000175;1;751;4;7;10;8;8;26;18;23;19;28;22;29;20;31;19;18;22;14;17;15;10;20;19;22;18;26;15;17;18;11;13;18;12;14;14;15;14;7;7;8;9;10;5;7;4;7;3;4;4;3;2;3;6;1;3;2;1;4;0;1;1;0;1;2;2;2;2;2;0;0;0;1;0;0;0;3;199;137;263;9;32;23;41;0;
140010005000176;1;272;2;3;5;5;7;2;8;9;5;6;5;10;10;3;8;7;6;5;12;9;10;5;8;7;5;11;7;6;7;7;8;10;7;1;5;2;4;6;1;4;1;5;2;2;2;1;1;0;2;1;2;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;63;68;0;5;4;9;2;
140010005000177;1;607;5;8;10;12;17;21;28;24;11;15;21;14;19;15;18;22;11;13;11;23;18;7;8;8;30;23;10;13;8;11;8;11;4;6;6;15;8;12;6;7;5;3;9;7;4;6;2;6;1;1;2;1;4;3;1;1;1;3;0;1;0;1;2;0;1;2;0;0;1;0;0;1;0;0;0;1;159;97;205;5;20;17;28;17;
140010005000178;1;533;2;3;3;11;16;11;15;10;18;17;12;21;15;16;16;13;16;13;16;14;13;6;14;20;11;12;8;9;11;9;5;10;11;6;6;8;6;6;13;8;4;4;3;6;8;8;3;1;6;3;6;4;2;4;4;2;4;0;1;1;0;0;1;0;2;0;0;2;0;0;0;1;0;0;0;3;151;110;183;1;18;8;21;2;
140010005000179;1;478;4;3;7;11;14;11;12;16;23;13;11;8;12;17;10;18;14;10;12;13;15;9;12;11;11;8;11;12;7;10;15;4;6;9;7;5;7;6;4;2;5;4;5;7;5;5;2;4;2;3;2;4;0;3;3;0;0;2;3;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;131;83;161;5;12;10;15;20;
140010005000180;1;890;7;12;16;25;25;19;19;19;33;24;21;32;23;20;23;22;23;21;20;21;23;25;25;30;12;19;8;19;22;12;18;21;21;16;12;19;13;11;7;12;6;13;8;6;6;11;3;7;5;2;8;4;3;5;3;4;4;1;3;1;3;2;3;1;0;1;1;1;1;0;0;1;2;1;0;0;257;173;271;5;28;18;44;9;
140010005000181;1;565;5;9;7;11;10;20;21;17;11;20;17;21;17;14;19;12;15;10;15;11;17;17;16;14;11;6;11;6;9;13;10;12;11;7;10;8;6;8;9;3;8;6;7;1;5;6;6;5;1;6;2;2;2;1;3;2;1;2;1;1;2;1;1;1;2;0;0;0;1;0;0;0;2;1;0;0;164;112;199;0;22;8;18;0;
140010005000182;1;356;1;2;11;9;7;14;8;7;7;14;10;11;7;11;11;14;9;9;16;17;11;11;6;4;5;8;7;3;6;3;6;4;9;7;5;6;4;1;7;2;3;5;2;2;3;6;3;3;0;1;4;1;0;4;2;0;2;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;96;72;128;0;5;6;17;1;
140010005000183;1;621;2;9;14;8;29;21;18;19;19;23;19;15;9;14;11;18;17;12;16;14;20;24;19;14;11;20;18;16;16;9;7;9;12;9;11;9;11;8;10;5;6;9;3;3;4;3;2;2;4;2;4;2;0;0;1;2;0;0;3;0;2;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;177;144;177;4;14;13;21;9;
140010005000184;1;1060;3;7;18;20;25;20;30;29;33;26;33;40;33;32;28;33;33;29;34;34;18;19;29;28;16;27;21;23;25;21;23;18;8;23;16;23;11;6;17;16;12;9;9;9;11;4;5;7;6;4;5;6;4;1;6;5;6;2;1;3;0;0;2;2;2;4;1;2;0;0;1;0;0;1;0;2;284;215;372;7;25;27;50;7;
140010005000185;1;775;4;4;15;18;19;29;23;22;26;17;21;21;28;21;24;20;15;24;23;27;18;14;18;13;19;17;17;14;17;12;15;13;13;18;13;12;8;6;14;12;12;6;7;5;5;5;5;7;4;4;3;1;1;4;2;1;2;1;0;1;0;2;1;2;1;1;2;0;1;1;0;0;2;0;0;2;225;158;257;3;23;8;31;7;
140010005000186;1;658;1;3;6;7;12;23;26;18;27;23;20;15;18;14;19;27;13;12;22;11;18;15;11;16;11;12;10;16;10;10;16;14;17;9;9;13;8;12;13;5;5;7;6;6;3;9;6;3;5;4;5;3;3;4;3;1;2;2;1;1;1;0;1;1;1;3;2;0;0;0;0;1;0;1;1;5;207;127;230;6;15;11;22;10;
140010005000187;1;525;4;3;6;9;11;25;16;13;10;23;15;15;13;17;20;17;9;17;10;13;15;9;10;14;7;13;11;8;8;14;6;5;8;10;11;17;12;10;5;6;2;3;3;6;7;6;4;2;2;1;2;3;2;1;1;1;0;1;1;0;1;1;2;0;1;1;1;0;1;1;0;1;1;0;0;1;155;98;171;5;18;14;26;5;
140010005000188;1;480;4;8;12;7;10;14;12;10;10;12;13;16;16;14;14;15;13;17;15;14;13;14;13;12;7;7;9;6;9;9;5;5;3;3;9;5;6;5;5;6;7;7;11;5;3;6;4;5;3;2;1;5;2;3;1;3;1;2;0;1;1;0;2;0;1;3;1;1;0;0;0;1;0;0;0;1;134;81;178;3;12;8;17;6;
140010005000189;1;463;3;7;12;6;7;15;9;11;18;13;16;16;13;12;6;10;12;11;15;16;10;14;14;15;7;6;13;10;14;4;12;7;8;5;6;7;4;6;5;4;7;4;4;1;6;7;1;2;4;3;2;3;5;2;3;2;0;1;0;1;0;1;0;0;0;1;1;2;0;0;1;0;0;0;0;0;132;95;135;1;10;21;19;13;
140010005000190;1;496;4;5;3;10;6;10;16;13;12;16;19;15;20;13;10;15;11;18;17;16;15;10;19;12;12;9;13;12;8;6;10;12;9;8;9;6;6;7;6;3;4;0;6;5;6;4;3;3;1;2;3;0;2;3;1;1;0;3;1;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;136;99;164;6;14;12;20;11;
140010005000191;1;602;4;10;9;13;15;13;15;15;23;17;18;12;22;12;20;13;18;22;11;22;17;17;10;18;7;19;23;9;12;8;13;9;3;9;8;10;5;9;7;7;3;7;6;4;6;5;4;2;5;6;1;3;4;1;2;2;4;2;1;1;1;0;5;0;0;1;0;0;0;0;0;0;1;0;0;1;170;114;157;19;18;34;30;4;
140010005000192;1;785;5;5;11;24;26;32;24;23;20;26;31;23;18;28;15;24;15;18;17;24;15;15;22;21;14;20;19;20;25;10;7;15;21;6;12;11;9;14;2;6;8;9;4;7;3;1;4;7;4;5;4;6;1;1;3;4;3;4;3;1;0;2;1;1;0;1;0;1;0;1;0;0;1;1;0;1;220;153;265;7;13;16;33;7;
140010005000193;1;1018;3;6;25;24;23;30;34;28;32;24;32;30;35;29;28;38;22;30;32;27;21;24;25;19;28;26;18;13;23;14;20;15;16;9;14;18;6;9;4;13;9;10;10;7;7;14;7;10;5;6;7;7;2;2;5;4;2;3;1;2;3;3;6;1;0;4;0;2;1;1;2;3;1;1;0;3;276;204;330;9;33;25;45;11;
140010005000194;1;774;2;3;16;15;27;19;23;17;35;19;23;21;25;25;20;15;21;20;22;21;15;17;20;19;25;22;19;28;15;18;13;14;8;7;16;10;9;10;7;6;6;8;8;9;5;1;4;4;3;0;1;6;3;1;3;5;0;2;2;3;2;3;2;0;1;1;0;0;0;0;0;1;0;1;0;2;231;155;231;8;18;18;30;20;
