Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
140010005000134;1;7;50;63;36;34;47;10;5;2;14;1204;24310;53528;48310;70950;182250;64500;42100;24000;268;254;511152;0;23;38;21;18;27;8;5;2;5;0;11170;33448;28010;37650;106500;52500;42100;24000;147;142;335378;7;27;25;15;16;20;2;0;0;9;1204;13140;20080;20300;33300;75750;12000;0;0;121;112;175774;7;50;62;36;34;47;10;5;2;14;1204;24310;52508;48310;70950;182250;64500;42100;24000;267;253;510132;0;23;37;21;18;27;8;5;2;5;0;11170;32428;28010;37650;106500;52500;42100;24000;146;141;334358;7;27;25;15;16;20;2;0;0;9;1204;13140;20080;20300;33300;75750;12000;0;0;121;112;175774;
140010005000135;1;4;30;51;32;28;33;4;6;0;13;490;14780;42412;44250;58156;119262;27000;55025;0;201;188;361375;3;16;33;18;17;24;4;6;0;5;400;7710;28190;24880;34136;88762;27000;55025;0;126;121;266103;1;14;18;14;11;9;0;0;0;8;90;7070;14222;19370;24020;30500;0;0;0;75;67;95272;4;30;51;32;27;33;4;6;0;13;490;14780;42412;44250;56156;119262;27000;55025;0;200;187;359375;3;16;33;18;16;24;4;6;0;5;400;7710;28190;24880;32136;88762;27000;55025;0;125;120;264103;1;14;18;14;11;9;0;0;0;8;90;7070;14222;19370;24020;30500;0;0;0;75;67;95272;
140010005000136;1;7;75;71;29;42;43;6;4;1;32;1360;37425;58860;39698;90941;151638;37800;38000;14000;310;278;469722;4;43;48;21;32;28;6;4;1;15;760;21650;38590;28328;68991;104778;37800;38000;14000;202;187;352897;3;32;23;8;10;15;0;0;0;17;600;15775;20270;11370;21950;46860;0;0;0;108;91;116825;7;74;71;29;42;43;6;4;1;32;1360;36915;58860;39698;90941;151638;37800;38000;14000;309;277;469212;4;42;48;21;32;28;6;4;1;15;760;21140;38590;28328;68991;104778;37800;38000;14000;201;186;352387;3;32;23;8;10;15;0;0;0;17;600;15775;20270;11370;21950;46860;0;0;0;108;91;116825;
140010005000137;1;8;38;39;15;22;15;0;0;1;36;901;17984;32800;21050;45966;57900;0;0;300000;174;138;476601;2;14;9;5;13;9;0;0;0;8;110;6860;7837;7000;27791;35700;0;0;0;60;52;85298;6;24;30;10;9;6;0;0;1;28;791;11124;24963;14050;18175;22200;0;0;300000;114;86;391303;8;38;39;15;22;15;0;0;1;36;901;17984;32800;21050;45966;57900;0;0;300000;174;138;476601;2;14;9;5;13;9;0;0;0;8;110;6860;7837;7000;27791;35700;0;0;0;60;52;85298;6;24;30;10;9;6;0;0;1;28;791;11124;24963;14050;18175;22200;0;0;300000;114;86;391303;
140010005000138;1;3;45;46;19;20;18;3;3;1;17;650;21820;36190;24367;42330;56050;17800;29600;18000;175;158;246807;0;14;32;13;11;14;2;3;1;2;0;7130;26140;17300;24130;42250;12500;29600;18000;92;90;177050;3;31;14;6;9;4;1;0;0;15;650;14690;10050;7067;18200;13800;5300;0;0;83;68;69757;3;45;46;19;20;18;3;3;1;17;650;21820;36190;24367;42330;56050;17800;29600;18000;175;158;246807;0;14;32;13;11;14;2;3;1;2;0;7130;26140;17300;24130;42250;12500;29600;18000;92;90;177050;3;31;14;6;9;4;1;0;0;15;650;14690;10050;7067;18200;13800;5300;0;0;83;68;69757;
140010005000139;1;5;51;36;16;11;8;2;0;1;39;726;25800;29650;21064;21100;24600;13200;0;11000;169;130;147140;0;18;26;8;6;2;2;0;1;11;0;8970;21405;10650;12100;5600;13200;0;11000;74;63;82925;5;33;10;8;5;6;0;0;0;28;726;16830;8245;10414;9000;19000;0;0;0;95;67;64215;5;51;36;16;11;8;2;0;1;39;726;25800;29650;21064;21100;24600;13200;0;11000;169;130;147140;0;18;26;8;6;2;2;0;1;11;0;8970;21405;10650;12100;5600;13200;0;11000;74;63;82925;5;33;10;8;5;6;0;0;0;28;726;16830;8245;10414;9000;19000;0;0;0;95;67;64215;
140010005000140;1;2;42;42;17;16;12;3;2;2;14;312;20730;35822;22960;34068;39280;18800;16000;26000;152;138;213972;0;20;29;8;7;8;3;1;2;4;0;9770;24740;11100;15378;27500;18800;8000;26000;82;78;141288;2;22;13;9;9;4;0;1;0;10;312;10960;11082;11860;18690;11780;0;8000;0;70;60;72684;2;42;42;17;16;12;3;2;2;14;312;20730;35822;22960;34068;39280;18800;16000;26000;152;138;213972;0;20;29;8;7;8;3;1;2;4;0;9770;24740;11100;15378;27500;18800;8000;26000;82;78;141288;2;22;13;9;9;4;0;1;0;10;312;10960;11082;11860;18690;11780;0;8000;0;70;60;72684;
140010005000141;1;3;51;72;25;42;17;4;0;0;15;450;24440;54500;33490;86320;64200;24000;0;0;229;214;287400;1;20;40;15;28;9;3;0;0;10;100;9820;31460;19790;57410;36100;18500;0;0;126;116;173180;2;31;32;10;14;8;1;0;0;5;350;14620;23040;13700;28910;28100;5500;0;0;103;98;114220;3;50;71;25;41;17;4;0;0;15;450;23930;53910;33490;84120;64200;24000;0;0;226;211;284100;1;19;40;15;27;9;3;0;0;10;100;9310;31460;19790;55210;36100;18500;0;0;124;114;170470;2;31;31;10;14;8;1;0;0;5;350;14620;22450;13700;28910;28100;5500;0;0;102;97;113630;
140010005000142;1;4;68;50;28;44;27;7;1;0;8;693;32980;39060;38505;90781;98327;41400;10000;0;237;229;351746;1;29;28;21;32;20;5;1;0;1;200;14560;21110;29300;66031;73110;30500;10000;0;138;137;244811;3;39;22;7;12;7;2;0;0;7;493;18420;17950;9205;24750;25217;10900;0;0;99;92;106935;4;68;50;28;44;27;7;1;0;8;693;32980;39060;38505;90781;98327;41400;10000;0;237;229;351746;1;29;28;21;32;20;5;1;0;1;200;14560;21110;29300;66031;73110;30500;10000;0;138;137;244811;3;39;22;7;12;7;2;0;0;7;493;18420;17950;9205;24750;25217;10900;0;0;99;92;106935;
140010005000143;1;7;43;34;22;12;18;3;0;3;29;695;20977;26668;29583;25610;59611;19200;0;60000;171;142;242344;0;16;16;11;6;10;2;0;3;13;0;7930;12996;14498;12710;32191;13200;0;60000;77;64;153525;7;27;18;11;6;8;1;0;0;16;695;13047;13672;15085;12900;27420;6000;0;0;94;78;88819;7;43;34;22;12;18;3;0;3;29;695;20977;26668;29583;25610;59611;19200;0;60000;171;142;242344;0;16;16;11;6;10;2;0;3;13;0;7930;12996;14498;12710;32191;13200;0;60000;77;64;153525;7;27;18;11;6;8;1;0;0;16;695;13047;13672;15085;12900;27420;6000;0;0;94;78;88819;
140010005000144;1;6;44;40;18;27;20;3;2;2;9;840;21710;32399;24660;54800;75900;16700;19500;26000;171;162;272509;2;20;21;13;14;15;3;2;1;2;380;10000;17339;17310;29819;56900;16700;19500;14000;93;91;181948;4;24;19;5;13;5;0;0;1;7;460;11710;15060;7350;24981;19000;0;0;12000;78;71;90561;6;44;40;18;27;20;3;2;2;9;840;21710;32399;24660;54800;75900;16700;19500;26000;171;162;272509;2;20;21;13;14;15;3;2;1;2;380;10000;17339;17310;29819;56900;16700;19500;14000;93;91;181948;4;24;19;5;13;5;0;0;1;7;460;11710;15060;7350;24981;19000;0;0;12000;78;71;90561;
140010005000145;1;2;55;33;21;23;25;3;1;2;61;450;27270;29351;28430;49150;90564;19000;8000;80000;226;165;332215;1;21;20;12;12;17;1;1;2;24;200;10440;17470;16100;24970;61564;6000;8000;80000;111;87;224744;1;34;13;9;11;8;2;0;0;37;250;16830;11881;12330;24180;29000;13000;0;0;115;78;107471;2;55;33;21;23;25;3;1;2;61;450;27270;29351;28430;49150;90564;19000;8000;80000;226;165;332215;1;21;20;12;12;17;1;1;2;24;200;10440;17470;16100;24970;61564;6000;8000;80000;111;87;224744;1;34;13;9;11;8;2;0;0;37;250;16830;11881;12330;24180;29000;13000;0;0;115;78;107471;
140010005000146;1;4;41;52;9;28;21;5;0;1;43;750;20077;44526;11800;56352;79896;32000;0;10874;204;161;256275;1;22;35;3;16;15;3;0;1;20;200;10865;30653;3600;31500;55896;18000;0;10874;116;96;161588;3;19;17;6;12;6;2;0;0;23;550;9212;13873;8200;24852;24000;14000;0;0;88;65;94687;4;41;52;9;28;21;5;0;1;43;750;20077;44526;11800;56352;79896;32000;0;10874;204;161;256275;1;22;35;3;16;15;3;0;1;20;200;10865;30653;3600;31500;55896;18000;0;10874;116;96;161588;3;19;17;6;12;6;2;0;0;23;550;9212;13873;8200;24852;24000;14000;0;0;88;65;94687;
140010005000147;1;8;74;56;19;14;19;0;0;0;11;1430;36600;46600;25400;28000;68800;0;0;0;201;190;206830;6;38;41;12;12;18;0;0;0;5;930;18820;35000;16100;23000;65800;0;0;0;132;127;159650;2;36;15;7;2;1;0;0;0;6;500;17780;11600;9300;5000;3000;0;0;0;69;63;47180;7;73;56;19;14;19;0;0;0;11;1280;36100;46600;25400;28000;68800;0;0;0;199;188;206180;5;38;41;12;12;18;0;0;0;5;780;18820;35000;16100;23000;65800;0;0;0;131;126;159500;2;35;15;7;2;1;0;0;0;6;500;17280;11600;9300;5000;3000;0;0;0;68;62;46680;
140010005000148;1;3;42;40;12;9;15;2;0;0;23;650;19810;34470;16100;20500;54200;11200;0;0;146;123;156930;1;24;27;9;9;12;2;0;0;11;200;11240;23100;12200;20500;42200;11200;0;0;95;84;120640;2;18;13;3;0;3;0;0;0;12;450;8570;11370;3900;0;12000;0;0;0;51;39;36290;3;42;40;12;9;15;2;0;0;23;650;19810;34470;16100;20500;54200;11200;0;0;146;123;156930;1;24;27;9;9;12;2;0;0;11;200;11240;23100;12200;20500;42200;11200;0;0;95;84;120640;2;18;13;3;0;3;0;0;0;12;450;8570;11370;3900;0;12000;0;0;0;51;39;36290;
140010005000149;1;6;66;37;39;25;18;0;4;1;24;762;32390;28994;51010;52840;64371;0;38000;12000;220;196;280367;3;42;25;27;18;14;0;4;1;8;550;20610;20104;35730;38040;49037;0;38000;12000;142;134;214071;3;24;12;12;7;4;0;0;0;16;212;11780;8890;15280;14800;15334;0;0;0;78;62;66296;6;66;37;39;25;18;0;4;1;24;762;32390;28994;51010;52840;64371;0;38000;12000;220;196;280367;3;42;25;27;18;14;0;4;1;8;550;20610;20104;35730;38040;49037;0;38000;12000;142;134;214071;3;24;12;12;7;4;0;0;0;16;212;11780;8890;15280;14800;15334;0;0;0;78;62;66296;
140010005000150;1;6;64;58;28;27;19;6;0;2;40;1040;30905;47445;38910;57400;68900;36600;0;50000;250;210;331200;4;40;38;20;19;15;5;0;1;23;650;18995;31345;27610;40825;53200;30600;0;30000;165;142;233225;2;24;20;8;8;4;1;0;1;17;390;11910;16100;11300;16575;15700;6000;0;20000;85;68;97975;6;64;58;28;27;19;6;0;2;40;1040;30905;47445;38910;57400;68900;36600;0;50000;250;210;331200;4;40;38;20;19;15;5;0;1;23;650;18995;31345;27610;40825;53200;30600;0;30000;165;142;233225;2;24;20;8;8;4;1;0;1;17;390;11910;16100;11300;16575;15700;6000;0;20000;85;68;97975;
140010005000151;1;3;45;36;16;13;8;2;0;0;13;490;22260;29152;21720;26312;29400;12200;0;0;136;123;141534;0;24;21;10;5;6;2;0;0;6;0;11960;17798;13590;9800;21400;12200;0;0;74;68;86748;3;21;15;6;8;2;0;0;0;7;490;10300;11354;8130;16512;8000;0;0;0;62;55;54786;3;44;34;15;13;8;2;0;0;13;490;21750;27621;20520;26312;29400;12200;0;0;132;119;138293;0;24;19;9;5;6;2;0;0;6;0;11960;16267;12390;9800;21400;12200;0;0;71;65;84017;3;20;15;6;8;2;0;0;0;7;490;9790;11354;8130;16512;8000;0;0;0;61;54;54276;
140010005000152;1;9;40;37;14;11;12;0;0;0;73;1558;19610;27312;18800;21688;41766;0;0;0;196;123;130734;3;15;25;9;4;6;0;0;0;17;600;7590;18720;12100;7440;21700;0;0;0;79;62;68150;6;25;12;5;7;6;0;0;0;56;958;12020;8592;6700;14248;20066;0;0;0;117;61;62584;9;40;37;14;11;12;0;0;0;73;1558;19610;27312;18800;21688;41766;0;0;0;196;123;130734;3;15;25;9;4;6;0;0;0;17;600;7590;18720;12100;7440;21700;0;0;0;79;62;68150;6;25;12;5;7;6;0;0;0;56;958;12020;8592;6700;14248;20066;0;0;0;117;61;62584;
140010005000153;1;1;16;31;22;35;45;4;4;3;10;250;7670;26063;30468;71990;157370;25000;38300;50600;171;161;407711;0;6;18;15;17;33;2;3;2;4;0;3060;14886;20770;36480;119250;12000;28500;38600;100;96;273546;1;10;13;7;18;12;2;1;1;6;250;4610;11177;9698;35510;38120;13000;9800;12000;71;65;134165;1;16;31;22;35;45;4;4;3;10;250;7670;26063;30468;71990;157370;25000;38300;50600;171;161;407711;0;6;18;15;17;33;2;3;2;4;0;3060;14886;20770;36480;119250;12000;28500;38600;100;96;273546;1;10;13;7;18;12;2;1;1;6;250;4610;11177;9698;35510;38120;13000;9800;12000;71;65;134165;
140010005000154;1;3;22;38;17;38;35;3;4;2;31;480;10660;32845;23058;80090;135808;18000;36000;44000;193;162;380941;0;4;18;10;16;18;3;3;2;6;0;1980;15660;13558;35170;69908;18000;27000;44000;80;74;225276;3;18;20;7;22;17;0;1;0;25;480;8680;17185;9500;44920;65900;0;9000;0;113;88;155665;3;22;38;17;38;35;3;4;2;31;480;10660;32845;23058;80090;135808;18000;36000;44000;193;162;380941;0;4;18;10;16;18;3;3;2;6;0;1980;15660;13558;35170;69908;18000;27000;44000;80;74;225276;3;18;20;7;22;17;0;1;0;25;480;8680;17185;9500;44920;65900;0;9000;0;113;88;155665;
140010005000155;1;9;30;21;12;17;13;4;1;0;72;1650;13904;16267;16034;33252;44235;27050;8000;0;179;107;160392;5;11;13;6;6;4;3;0;0;25;900;4954;9987;7834;11550;12700;19450;0;0;73;48;67375;4;19;8;6;11;9;1;1;0;47;750;8950;6280;8200;21702;31535;7600;8000;0;106;59;93017;9;30;21;12;17;13;4;1;0;72;1650;13904;16267;16034;33252;44235;27050;8000;0;179;107;160392;5;11;13;6;6;4;3;0;0;25;900;4954;9987;7834;11550;12700;19450;0;0;73;48;67375;4;19;8;6;11;9;1;1;0;47;750;8950;6280;8200;21702;31535;7600;8000;0;106;59;93017;
140010005000156;1;6;51;23;8;13;11;1;0;0;54;780;24256;18700;11300;26601;43400;7000;0;0;167;113;132037;0;11;10;6;4;6;1;0;0;10;0;5190;7905;8300;8086;24200;7000;0;0;48;38;60681;6;40;13;2;9;5;0;0;0;44;780;19066;10795;3000;18515;19200;0;0;0;119;75;71356;6;51;23;8;13;11;1;0;0;54;780;24256;18700;11300;26601;43400;7000;0;0;167;113;132037;0;11;10;6;4;6;1;0;0;10;0;5190;7905;8300;8086;24200;7000;0;0;48;38;60681;6;40;13;2;9;5;0;0;0;44;780;19066;10795;3000;18515;19200;0;0;0;119;75;71356;
140010005000157;1;1;18;21;12;26;39;9;8;10;43;134;8800;18090;15800;54735;147805;57500;69600;148000;187;144;520464;0;7;6;5;11;19;5;6;10;12;0;3400;5200;6500;23000;73355;31500;53600;148000;81;69;344555;1;11;15;7;15;20;4;2;0;31;134;5400;12890;9300;31735;74450;26000;16000;0;106;75;175909;1;18;21;12;26;39;9;8;10;43;134;8800;18090;15800;54735;147805;57500;69600;148000;187;144;520464;0;7;6;5;11;19;5;6;10;12;0;3400;5200;6500;23000;73355;31500;53600;148000;81;69;344555;1;11;15;7;15;20;4;2;0;31;134;5400;12890;9300;31735;74450;26000;16000;0;106;75;175909;
140010005000158;1;17;63;51;17;12;7;2;0;1;12;3247;30989;38379;22800;24078;23450;13000;0;12000;182;170;167943;4;39;37;13;11;6;1;0;1;6;885;19466;27874;17500;21778;20050;7000;0;12000;118;112;126553;13;24;14;4;1;1;1;0;0;6;2362;11523;10505;5300;2300;3400;6000;0;0;64;58;41390;17;63;51;17;12;7;2;0;1;12;3247;30989;38379;22800;24078;23450;13000;0;12000;182;170;167943;4;39;37;13;11;6;1;0;1;6;885;19466;27874;17500;21778;20050;7000;0;12000;118;112;126553;13;24;14;4;1;1;1;0;0;6;2362;11523;10505;5300;2300;3400;6000;0;0;64;58;41390;
140010005000159;1;31;106;94;15;10;13;0;0;0;17;5095;49460;73726;20123;20080;44000;0;0;0;286;269;212484;13;56;78;12;9;10;0;0;0;9;1895;26110;62694;16124;17580;34000;0;0;0;187;178;158403;18;50;16;3;1;3;0;0;0;8;3200;23350;11032;3999;2500;10000;0;0;0;99;91;54081;31;106;94;15;10;13;0;0;0;17;5095;49460;73726;20123;20080;44000;0;0;0;286;269;212484;13;56;78;12;9;10;0;0;0;9;1895;26110;62694;16124;17580;34000;0;0;0;187;178;158403;18;50;16;3;1;3;0;0;0;8;3200;23350;11032;3999;2500;10000;0;0;0;99;91;54081;
140010005000160;1;35;110;54;18;12;3;1;1;0;40;5240;54568;40594;24550;25322;9600;6000;8000;0;274;234;173874;5;60;42;15;10;3;1;1;0;11;1160;30200;32020;20550;21622;9600;6000;8000;0;148;137;129152;30;50;12;3;2;0;0;0;0;29;4080;24368;8574;4000;3700;0;0;0;0;126;97;44722;35;110;54;18;12;3;1;1;0;40;5240;54568;40594;24550;25322;9600;6000;8000;0;274;234;173874;5;60;42;15;10;3;1;1;0;11;1160;30200;32020;20550;21622;9600;6000;8000;0;148;137;129152;30;50;12;3;2;0;0;0;0;29;4080;24368;8574;4000;3700;0;0;0;0;126;97;44722;
140010005000161;1;18;113;47;15;10;11;0;1;1;28;2643;55820;38180;19250;20220;37000;0;10000;12000;244;216;195113;7;85;42;15;7;7;0;1;0;17;993;41990;33540;19250;14900;22300;0;10000;0;181;164;142973;11;28;5;0;3;4;0;0;1;11;1650;13830;4640;0;5320;14700;0;0;12000;63;52;52140;18;113;47;15;10;11;0;1;1;28;2643;55820;38180;19250;20220;37000;0;10000;12000;244;216;195113;7;85;42;15;7;7;0;1;0;17;993;41990;33540;19250;14900;22300;0;10000;0;181;164;142973;11;28;5;0;3;4;0;0;1;11;1650;13830;4640;0;5320;14700;0;0;12000;63;52;52140;
140010005000162;1;19;75;34;4;4;5;0;1;1;126;3771;35587;24860;5700;9000;18555;0;10000;20100;269;143;127573;8;59;28;4;1;5;0;1;1;32;1600;27537;20470;5700;2500;18555;0;10000;20100;139;107;106462;11;16;6;0;3;0;0;0;0;94;2171;8050;4390;0;6500;0;0;0;0;130;36;21111;18;75;34;4;4;5;0;1;1;126;3571;35587;24860;5700;9000;18555;0;10000;20100;268;142;127373;7;59;28;4;1;5;0;1;1;32;1400;27537;20470;5700;2500;18555;0;10000;20100;138;106;106262;11;16;6;0;3;0;0;0;0;94;2171;8050;4390;0;6500;0;0;0;0;130;36;21111;
140010005000163;1;0;38;37;18;26;20;1;1;0;29;0;19260;32270;25400;57010;72000;7500;8000;0;170;141;221440;0;13;18;14;10;10;1;1;0;3;0;6630;16950;20200;21410;37300;7500;8000;0;70;67;117990;0;25;19;4;16;10;0;0;0;26;0;12630;15320;5200;35600;34700;0;0;0;100;74;103450;0;38;37;18;26;20;1;1;0;29;0;19260;32270;25400;57010;72000;7500;8000;0;170;141;221440;0;13;18;14;10;10;1;1;0;3;0;6630;16950;20200;21410;37300;7500;8000;0;70;67;117990;0;25;19;4;16;10;0;0;0;26;0;12630;15320;5200;35600;34700;0;0;0;100;74;103450;
140010005000164;1;81;181;158;51;35;11;1;0;0;48;12527;87478;120811;66756;71644;39900;6300;0;0;566;518;405416;5;79;94;40;22;8;0;0;0;8;653;38955;74658;52000;45764;28800;0;0;0;256;248;240830;76;102;64;11;13;3;1;0;0;40;11874;48523;46153;14756;25880;11100;6300;0;0;310;270;164586;81;181;158;51;35;11;1;0;0;48;12527;87478;120811;66756;71644;39900;6300;0;0;566;518;405416;5;79;94;40;22;8;0;0;0;8;653;38955;74658;52000;45764;28800;0;0;0;256;248;240830;76;102;64;11;13;3;1;0;0;40;11874;48523;46153;14756;25880;11100;6300;0;0;310;270;164586;
140010005000165;1;26;94;113;26;16;17;2;0;0;19;3739;45046;87946;34160;33260;56300;11500;0;0;313;294;271951;6;40;58;20;10;10;1;0;0;5;815;19850;46231;26060;21360;33600;5300;0;0;150;145;153216;20;54;55;6;6;7;1;0;0;14;2924;25196;41715;8100;11900;22700;6200;0;0;163;149;118735;26;94;113;26;16;17;2;0;0;19;3739;45046;87946;34160;33260;56300;11500;0;0;313;294;271951;6;40;58;20;10;10;1;0;0;5;815;19850;46231;26060;21360;33600;5300;0;0;150;145;153216;20;54;55;6;6;7;1;0;0;14;2924;25196;41715;8100;11900;22700;6200;0;0;163;149;118735;
140010005000166;1;26;76;51;19;10;7;0;1;0;30;3759;37740;39644;25730;17500;23900;0;8230;0;220;190;156503;2;28;26;13;5;6;0;1;0;11;455;13710;21908;17400;9200;20900;0;8230;0;92;81;91803;24;48;25;6;5;1;0;0;0;19;3304;24030;17736;8330;8300;3000;0;0;0;128;109;64700;26;76;51;19;10;7;0;1;0;30;3759;37740;39644;25730;17500;23900;0;8230;0;220;190;156503;2;28;26;13;5;6;0;1;0;11;455;13710;21908;17400;9200;20900;0;8230;0;92;81;91803;24;48;25;6;5;1;0;0;0;19;3304;24030;17736;8330;8300;3000;0;0;0;128;109;64700;
140010005000167;1;11;90;77;23;13;6;1;0;0;35;1840;43595;57726;30500;25400;22966;7000;0;0;256;221;189027;3;41;59;19;9;4;1;0;0;9;550;19780;44656;25400;17000;16766;7000;0;0;145;136;131152;8;49;18;4;4;2;0;0;0;26;1290;23815;13070;5100;8400;6200;0;0;0;111;85;57875;11;89;77;22;13;6;1;0;0;35;1840;43135;57726;29400;25400;22966;7000;0;0;254;219;187467;3;40;59;18;9;4;1;0;0;9;550;19320;44656;24300;17000;16766;7000;0;0;143;134;129592;8;49;18;4;4;2;0;0;0;26;1290;23815;13070;5100;8400;6200;0;0;0;111;85;57875;
140010005000168;1;11;62;53;15;21;3;1;0;0;10;1569;30470;37607;20110;42838;9500;6000;0;0;176;166;148094;1;28;36;11;12;3;1;0;0;6;200;13790;26908;14980;24338;9500;6000;0;0;98;92;95716;10;34;17;4;9;0;0;0;0;4;1369;16680;10699;5130;18500;0;0;0;0;78;74;52378;11;62;53;15;21;3;1;0;0;10;1569;30470;37607;20110;42838;9500;6000;0;0;176;166;148094;1;28;36;11;12;3;1;0;0;6;200;13790;26908;14980;24338;9500;6000;0;0;98;92;95716;10;34;17;4;9;0;0;0;0;4;1369;16680;10699;5130;18500;0;0;0;0;78;74;52378;
140010005000169;1;14;79;39;15;3;0;0;0;0;21;2153;37164;30150;19920;6500;0;0;0;0;171;150;95887;5;49;28;13;3;0;0;0;0;10;874;23070;21845;17220;6500;0;0;0;0;108;98;69509;9;30;11;2;0;0;0;0;0;11;1279;14094;8305;2700;0;0;0;0;0;63;52;26378;14;78;39;15;3;0;0;0;0;21;2153;36654;30150;19920;6500;0;0;0;0;170;149;95377;5;48;28;13;3;0;0;0;0;10;874;22560;21845;17220;6500;0;0;0;0;107;97;68999;9;30;11;2;0;0;0;0;0;11;1279;14094;8305;2700;0;0;0;0;0;63;52;26378;
140010005000170;1;5;49;44;15;12;12;0;1;0;33;1010;23332;33565;20200;24000;40490;0;10000;0;171;138;152597;2;21;24;10;7;5;0;1;0;13;360;10360;19070;13300;14120;16779;0;10000;0;83;70;83989;3;28;20;5;5;7;0;0;0;20;650;12972;14495;6900;9880;23711;0;0;0;88;68;68608;5;49;44;15;12;12;0;1;0;33;1010;23332;33565;20200;24000;40490;0;10000;0;171;138;152597;2;21;24;10;7;5;0;1;0;13;360;10360;19070;13300;14120;16779;0;10000;0;83;70;83989;3;28;20;5;5;7;0;0;0;20;650;12972;14495;6900;9880;23711;0;0;0;88;68;68608;
140010005000171;1;5;38;18;7;3;3;0;0;0;11;1024;18323;14060;9800;6000;9000;0;0;0;85;74;58207;2;18;9;5;2;1;0;0;0;2;400;8630;7320;7000;4000;3000;0;0;0;39;37;30350;3;20;9;2;1;2;0;0;0;9;624;9693;6740;2800;2000;6000;0;0;0;46;37;27857;5;38;17;7;3;3;0;0;0;11;1024;18323;13410;9800;6000;9000;0;0;0;84;73;57557;2;18;8;5;2;1;0;0;0;2;400;8630;6670;7000;4000;3000;0;0;0;38;36;29700;3;20;9;2;1;2;0;0;0;9;624;9693;6740;2800;2000;6000;0;0;0;46;37;27857;
140010005000172;1;9;56;67;14;19;12;0;0;0;29;1419;27600;54887;19620;38600;44360;0;0;0;206;177;186486;1;28;51;9;14;9;0;0;0;12;100;13840;41465;12930;28600;31560;0;0;0;124;112;128495;8;28;16;5;5;3;0;0;0;17;1319;13760;13422;6690;10000;12800;0;0;0;82;65;57991;8;54;65;14;19;11;0;0;0;29;1319;26580;53187;19620;38600;39360;0;0;0;200;171;178666;0;27;49;9;14;9;0;0;0;12;0;13330;39765;12930;28600;31560;0;0;0;120;108;126185;8;27;16;5;5;2;0;0;0;17;1319;13250;13422;6690;10000;7800;0;0;0;80;63;52481;
140010005000173;1;9;53;61;19;11;13;0;0;0;6;1378;25675;46444;24560;22140;48800;0;0;0;172;166;168997;2;29;36;15;8;10;0;0;0;2;450;14018;27747;19410;16440;38200;0;0;0;102;100;116265;7;24;25;4;3;3;0;0;0;4;928;11657;18697;5150;5700;10600;0;0;0;70;66;52732;9;52;61;19;11;13;0;0;0;6;1378;25165;46444;24560;22140;48800;0;0;0;171;165;168487;2;28;36;15;8;10;0;0;0;2;450;13508;27747;19410;16440;38200;0;0;0;101;99;115755;7;24;25;4;3;3;0;0;0;4;928;11657;18697;5150;5700;10600;0;0;0;70;66;52732;
140010005000175;1;9;68;49;27;17;7;0;2;0;45;1272;33260;41144;35160;34100;25800;0;20000;0;224;179;190736;2;27;29;19;12;6;0;2;0;9;312;12940;24984;24590;24500;21800;0;20000;0;106;97;129126;7;41;20;8;5;1;0;0;0;36;960;20320;16160;10570;9600;4000;0;0;0;118;82;61610;9;68;49;27;17;7;0;2;0;45;1272;33260;41144;35160;34100;25800;0;20000;0;224;179;190736;2;27;29;19;12;6;0;2;0;9;312;12940;24984;24590;24500;21800;0;20000;0;106;97;129126;7;41;20;8;5;1;0;0;0;36;960;20320;16160;10570;9600;4000;0;0;0;118;82;61610;
140010005000176;1;3;29;37;15;5;3;0;0;0;9;480;14093;28483;19390;9900;11600;0;0;0;101;92;83946;2;20;28;10;1;3;0;0;0;7;330;10020;22419;12640;1700;11600;0;0;0;71;64;58709;1;9;9;5;4;0;0;0;0;2;150;4073;6064;6750;8200;0;0;0;0;30;28;25237;3;29;37;15;5;3;0;0;0;9;480;14093;28483;19390;9900;11600;0;0;0;101;92;83946;2;20;28;10;1;3;0;0;0;7;330;10020;22419;12640;1700;11600;0;0;0;71;64;58709;1;9;9;5;4;0;0;0;0;2;150;4073;6064;6750;8200;0;0;0;0;30;28;25237;
