Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
140010005000065;1;276;275;246;19;9;179;0;77;4;15;0;275;0;0;0;266;241;19;6;0;0;0;9;266;103;134;20;9;9;275;269;6;0;0;0;0;0;275;275;0;0;265;5;5;132;131;111;16;3;82;0;40;3;6;0;131;0;0;0;126;112;10;4;0;0;0;5;126;48;68;8;2;5;131;129;2;0;0;0;0;0;131;131;0;0;128;3;0;144;144;135;3;6;97;0;37;1;9;0;144;0;0;0;140;129;9;2;0;0;0;4;140;55;66;12;7;4;144;140;4;0;0;0;0;0;144;144;0;0;137;2;5
140010005000066;1;513;498;392;57;49;345;0;119;10;24;0;498;0;0;0;498;433;5;60;0;0;0;0;494;235;158;68;33;4;498;469;29;0;0;0;0;0;498;498;0;0;479;19;0;250;242;188;27;27;157;0;65;7;13;0;242;0;0;0;242;215;2;25;0;0;0;0;239;119;69;34;17;3;242;225;17;0;0;0;0;0;242;242;0;0;233;9;0;263;256;204;30;22;188;0;54;3;11;0;256;0;0;0;256;218;3;35;0;0;0;0;255;116;89;34;16;1;256;244;12;0;0;0;0;0;256;256;0;0;246;10;0
140010005000067;1;318;313;235;70;7;179;17;99;3;15;0;306;7;0;0;313;247;66;0;0;0;0;0;304;163;103;29;9;9;310;310;0;0;0;0;0;3;313;313;0;0;299;14;0;151;148;108;36;3;82;6;50;2;8;0;144;4;0;0;148;117;31;0;0;0;0;0;141;79;48;10;4;7;147;147;0;0;0;0;0;1;148;148;0;0;141;7;0;167;165;127;34;4;97;11;49;1;7;0;162;3;0;0;165;130;35;0;0;0;0;0;163;84;55;19;5;2;163;163;0;0;0;0;0;2;165;165;0;0;158;7;0
140010005000068;1;705;689;501;104;53;393;6;254;7;29;0;689;0;0;0;689;45;570;74;0;0;0;0;658;355;200;83;20;31;689;688;1;0;0;0;0;0;685;685;0;4;674;8;3;354;343;250;47;31;195;4;126;4;14;0;343;0;0;0;343;20;281;42;0;0;0;0;328;179;99;42;8;15;343;343;0;0;0;0;0;0;341;341;0;2;334;5;2;351;346;251;57;22;198;2;128;3;15;0;346;0;0;0;346;25;289;32;0;0;0;0;330;176;101;41;12;16;346;345;1;0;0;0;0;0;344;344;0;2;340;3;1
140010005000069;1;806;802;646;122;34;485;0;298;0;19;0;802;0;0;0;802;49;753;0;0;0;0;0;802;350;296;83;73;0;802;802;0;0;0;0;0;0;802;802;0;0;792;10;0;371;367;295;58;14;229;0;127;0;11;0;367;0;0;0;367;24;343;0;0;0;0;0;367;163;126;41;37;0;367;367;0;0;0;0;0;0;367;367;0;0;363;4;0;435;435;351;64;20;256;0;171;0;8;0;435;0;0;0;435;25;410;0;0;0;0;0;435;187;170;42;36;0;435;435;0;0;0;0;0;0;435;435;0;0;429;6;0
140010005000070;1;662;662;564;0;98;434;9;207;0;12;0;662;0;0;0;662;25;468;169;0;0;0;0;662;295;250;79;38;0;662;662;0;0;0;0;0;0;662;662;0;0;631;31;0;310;310;267;0;43;201;5;99;0;5;0;310;0;0;0;310;16;220;74;0;0;0;0;310;141;119;33;17;0;310;310;0;0;0;0;0;0;310;310;0;0;293;17;0;352;352;297;0;55;233;4;108;0;7;0;352;0;0;0;352;9;248;95;0;0;0;0;352;154;131;46;21;0;352;352;0;0;0;0;0;0;352;352;0;0;338;14;0
140010005000071;1;506;498;427;11;60;345;2;131;10;10;0;494;4;0;0;498;22;476;0;0;0;0;0;498;231;181;69;17;0;498;498;0;0;0;0;0;0;498;498;0;0;463;20;15;242;238;204;3;31;168;1;63;5;1;0;236;2;0;0;238;10;228;0;0;0;0;0;238;114;80;35;9;0;238;238;0;0;0;0;0;0;238;238;0;0;223;11;4;264;260;223;8;29;177;1;68;5;9;0;258;2;0;0;260;12;248;0;0;0;0;0;260;117;101;34;8;0;260;260;0;0;0;0;0;0;260;260;0;0;240;9;11
140010005000072;1;615;615;539;5;71;441;0;115;23;36;0;615;0;0;0;614;20;120;461;0;0;13;1;601;278;199;95;29;14;613;613;0;0;0;2;0;0;615;615;0;0;582;22;11;283;283;248;2;33;199;0;55;10;19;0;283;0;0;0;282;6;66;202;0;0;8;1;274;114;98;46;16;9;282;282;0;0;0;1;0;0;283;283;0;0;266;11;6;332;332;291;3;38;242;0;60;13;17;0;332;0;0;0;332;14;54;259;0;0;5;0;327;164;101;49;13;5;331;331;0;0;0;1;0;0;332;332;0;0;316;11;5
140010005000073;1;1009;1008;880;18;106;723;0;212;27;46;0;1006;2;0;0;1008;27;854;127;0;0;0;0;987;502;373;81;31;21;1001;997;4;3;4;0;0;0;1004;1004;0;4;928;42;34;482;481;410;12;56;335;0;112;11;23;0;480;1;0;0;481;13;402;66;0;0;0;0;469;246;173;35;15;12;478;475;3;2;1;0;0;0;480;480;0;1;447;14;19;527;527;470;6;50;388;0;100;16;23;0;526;1;0;0;527;14;452;61;0;0;0;0;518;256;200;46;16;9;523;522;1;1;3;0;0;0;524;524;0;3;481;28;15
140010005000074;1;848;848;845;2;1;667;33;131;1;16;0;847;1;0;0;848;25;815;8;0;0;0;0;848;230;352;172;94;0;847;844;3;1;0;0;0;0;848;848;0;0;838;8;2;409;409;408;1;0;318;13;70;1;7;0;409;0;0;0;409;14;390;5;0;0;0;0;409;108;165;88;48;0;409;409;0;0;0;0;0;0;409;409;0;0;403;4;2;439;439;437;1;1;349;20;61;0;9;0;438;1;0;0;439;11;425;3;0;0;0;0;439;122;187;84;46;0;438;435;3;1;0;0;0;0;439;439;0;0;435;4;0
140010005000075;1;859;859;838;19;2;654;20;150;5;30;0;859;0;0;0;859;8;851;0;0;0;0;0;859;202;371;199;87;0;859;859;0;0;0;0;0;0;859;859;0;0;794;65;0;397;397;388;7;2;300;8;70;3;16;0;397;0;0;0;397;5;392;0;0;0;0;0;397;96;167;90;44;0;397;397;0;0;0;0;0;0;397;397;0;0;368;29;0;462;462;450;12;0;354;12;80;2;14;0;462;0;0;0;462;3;459;0;0;0;0;0;462;106;204;109;43;0;462;462;0;0;0;0;0;0;462;462;0;0;426;36;0
140010005000076;1;707;707;617;3;87;427;20;207;0;50;3;707;0;0;0;699;127;26;543;0;0;3;8;699;396;218;56;29;8;707;707;0;0;0;0;0;0;707;707;0;0;640;63;4;333;333;294;1;38;200;9;95;0;27;2;333;0;0;0;331;58;15;257;0;0;1;2;331;184;106;29;12;2;333;333;0;0;0;0;0;0;333;333;0;0;297;33;3;374;374;323;2;49;227;11;112;0;23;1;374;0;0;0;368;69;11;286;0;0;2;6;368;212;112;27;17;6;374;374;0;0;0;0;0;0;374;374;0;0;343;30;1
140010005000077;1;681;672;623;2;38;464;4;118;0;86;0;672;0;0;0;672;21;3;648;0;0;0;0;657;420;203;28;6;15;672;669;3;0;0;0;0;0;672;672;0;0;629;37;6;333;326;296;0;26;219;2;62;0;43;0;326;0;0;0;326;13;2;311;0;0;0;0;318;205;97;12;4;8;326;325;1;0;0;0;0;0;326;326;0;0;303;20;3;348;346;327;2;12;245;2;56;0;43;0;346;0;0;0;346;8;1;337;0;0;0;0;339;215;106;16;2;7;346;344;2;0;0;0;0;0;346;346;0;0;326;17;3
140010005000078;1;608;608;553;2;53;436;7;141;0;24;0;608;0;0;0;605;42;0;563;0;0;0;3;605;372;186;39;8;3;608;608;0;0;0;0;0;0;608;608;0;0;582;20;6;297;297;271;1;25;206;3;73;0;15;0;297;0;0;0;296;21;0;275;0;0;0;1;296;180;94;21;1;1;297;297;0;0;0;0;0;0;297;297;0;0;286;9;2;311;311;282;1;28;230;4;68;0;9;0;311;0;0;0;309;21;0;288;0;0;0;2;309;192;92;18;7;2;311;311;0;0;0;0;0;0;311;311;0;0;296;11;4
140010005000079;1;630;630;562;3;65;427;15;134;4;50;0;630;0;0;0;630;91;291;241;2;0;5;0;628;383;186;45;14;2;630;630;0;0;0;0;0;0;630;630;0;0;573;52;5;313;313;277;1;35;206;5;73;2;27;0;313;0;0;0;313;44;146;120;1;0;2;0;312;187;95;22;8;1;313;313;0;0;0;0;0;0;313;313;0;0;283;28;2;317;317;285;2;30;221;10;61;2;23;0;317;0;0;0;317;47;145;121;1;0;3;0;316;196;91;23;6;1;317;317;0;0;0;0;0;0;317;317;0;0;290;24;3
140010005000080;1;746;746;736;7;3;590;0;108;3;45;0;743;3;0;0;745;44;679;19;0;0;3;1;745;517;176;40;12;1;742;742;0;0;0;0;0;4;745;745;0;1;713;4;28;373;373;367;5;1;293;0;55;1;24;0;371;2;0;0;373;20;341;10;0;0;2;0;373;264;82;18;9;0;372;372;0;0;0;0;0;1;372;372;0;1;354;3;15;373;373;369;2;2;297;0;53;2;21;0;372;1;0;0;372;24;338;9;0;0;1;1;372;253;94;22;3;1;370;370;0;0;0;0;0;3;373;373;0;0;359;1;13
140010005000081;1;862;855;737;3;76;618;22;164;8;43;0;855;0;0;0;855;13;67;761;0;0;14;0;807;482;248;57;20;48;855;855;0;0;0;0;0;0;855;855;0;0;799;56;0;423;419;361;2;39;302;7;80;4;26;0;419;0;0;0;419;7;36;368;0;0;8;0;395;230;125;32;8;24;419;419;0;0;0;0;0;0;419;419;0;0;392;27;0;439;436;376;1;37;316;15;84;4;17;0;436;0;0;0;436;6;31;393;0;0;6;0;412;252;123;25;12;24;436;436;0;0;0;0;0;0;436;436;0;0;407;29;0
140010005000082;1;727;727;726;0;1;456;48;168;4;51;0;727;0;0;0;727;19;260;448;0;0;0;0;727;456;217;48;6;0;727;727;0;0;0;0;0;0;727;727;0;0;685;16;26;371;371;370;0;1;228;25;90;2;26;0;371;0;0;0;371;12;129;230;0;0;0;0;371;237;104;26;4;0;371;371;0;0;0;0;0;0;371;371;0;0;350;7;14;356;356;356;0;0;228;23;78;2;25;0;356;0;0;0;356;7;131;218;0;0;0;0;356;219;113;22;2;0;356;356;0;0;0;0;0;0;356;356;0;0;335;9;12
140010005000083;1;902;891;751;12;128;581;14;210;0;86;0;891;0;0;0;884;8;871;5;0;0;0;7;884;601;214;47;22;7;891;891;0;0;0;0;0;0;891;891;0;0;803;56;32;464;458;380;7;71;292;9;117;0;40;0;458;0;0;0;454;2;449;3;0;0;0;4;454;306;110;26;12;4;458;458;0;0;0;0;0;0;458;458;0;0;414;28;16;438;433;371;5;57;289;5;93;0;46;0;433;0;0;0;430;6;422;2;0;0;0;3;430;295;104;21;10;3;433;433;0;0;0;0;0;0;433;433;0;0;389;28;16
140010005000084;1;625;625;568;0;57;464;0;115;0;46;0;625;0;0;0;625;0;57;564;0;0;4;0;620;390;161;37;32;5;625;625;0;0;0;0;0;0;625;625;0;0;624;0;1;296;296;267;0;29;218;0;54;0;24;0;296;0;0;0;296;0;26;267;0;0;3;0;292;193;71;13;15;4;296;296;0;0;0;0;0;0;296;296;0;0;295;0;1;329;329;301;0;28;246;0;61;0;22;0;329;0;0;0;329;0;31;297;0;0;1;0;328;197;90;24;17;1;329;329;0;0;0;0;0;0;329;329;0;0;329;0;0
140010005000085;1;533;530;424;36;70;360;0;149;0;21;0;530;0;0;0;530;9;521;0;0;0;0;0;521;352;108;47;14;9;530;530;0;0;0;0;0;0;530;530;0;0;530;0;0;259;258;209;20;29;176;0;72;0;10;0;258;0;0;0;258;5;253;0;0;0;0;0;252;167;60;20;5;6;258;258;0;0;0;0;0;0;258;258;0;0;258;0;0;274;272;215;16;41;184;0;77;0;11;0;272;0;0;0;272;4;268;0;0;0;0;0;269;185;48;27;9;3;272;272;0;0;0;0;0;0;272;272;0;0;272;0;0
140010005000086;1;553;552;459;0;70;369;5;150;0;28;0;552;0;0;0;547;1;17;529;0;0;0;5;522;281;183;44;14;30;552;552;0;0;0;0;0;0;552;544;8;0;463;60;21;284;283;235;0;40;184;2;83;0;14;0;283;0;0;0;281;1;8;272;0;0;0;2;271;144;99;20;8;12;283;283;0;0;0;0;0;0;283;281;2;0;236;35;10;269;269;224;0;30;185;3;67;0;14;0;269;0;0;0;266;0;9;257;0;0;0;3;251;137;84;24;6;18;269;269;0;0;0;0;0;0;269;263;6;0;227;25;11
140010005000087;1;488;488;467;0;21;453;0;22;0;13;0;488;0;0;0;488;10;470;8;0;0;0;0;428;279;112;22;15;60;488;488;0;0;0;0;0;0;488;486;2;0;476;6;4;246;246;238;0;8;228;0;10;0;8;0;246;0;0;0;246;8;232;6;0;0;0;0;222;144;57;14;7;24;246;246;0;0;0;0;0;0;246;245;1;0;242;2;1;242;242;229;0;13;225;0;12;0;5;0;242;0;0;0;242;2;238;2;0;0;0;0;206;135;55;8;8;36;242;242;0;0;0;0;0;0;242;241;1;0;234;4;3
140010005000088;1;469;468;362;0;106;279;0;158;0;31;0;468;0;0;0;468;42;368;58;0;0;0;0;468;317;129;22;0;0;468;468;0;0;0;0;0;0;468;468;0;0;442;26;0;239;238;183;0;55;140;0;82;0;16;0;238;0;0;0;238;20;188;30;0;0;0;0;238;162;64;12;0;0;238;238;0;0;0;0;0;0;238;238;0;0;226;12;0;230;230;179;0;51;139;0;76;0;15;0;230;0;0;0;230;22;180;28;0;0;0;0;230;155;65;10;0;0;230;230;0;0;0;0;0;0;230;230;0;0;216;14;0
140010005000089;1;844;836;680;20;136;533;2;213;0;70;18;836;0;0;0;831;12;0;819;0;0;0;5;819;522;231;57;9;17;836;836;0;0;0;0;0;0;836;835;1;0;667;168;0;418;415;336;9;70;255;1;107;0;41;11;415;0;0;0;413;5;0;408;0;0;0;2;402;260;110;28;4;13;415;415;0;0;0;0;0;0;415;414;1;0;334;80;0;426;421;344;11;66;278;1;106;0;29;7;421;0;0;0;418;7;0;411;0;0;0;3;417;262;121;29;5;4;421;421;0;0;0;0;0;0;421;421;0;0;333;88;0
140010005000090;1;892;888;764;99;14;701;6;144;0;22;15;879;4;0;5;885;13;856;13;0;0;3;3;851;491;278;65;17;37;888;888;0;0;0;0;0;0;883;877;6;5;477;382;18;422;419;355;47;8;323;2;73;0;13;8;413;3;0;3;417;3;406;7;0;0;1;2;396;230;125;32;9;23;419;419;0;0;0;0;0;0;416;412;4;3;220;182;10;470;469;409;52;6;378;4;71;0;9;7;466;1;0;2;468;10;450;6;0;0;2;1;455;261;153;33;8;14;469;469;0;0;0;0;0;0;467;465;2;2;257;200;8
140010005000091;1;720;720;674;0;46;544;0;117;0;59;0;720;0;0;0;708;6;616;86;0;0;0;12;689;432;196;61;0;31;720;720;0;0;0;0;0;0;720;720;0;0;613;85;22;353;353;329;0;24;268;0;54;0;31;0;353;0;0;0;348;4;302;42;0;0;0;5;336;217;89;30;0;17;353;353;0;0;0;0;0;0;353;353;0;0;295;47;11;367;367;345;0;22;276;0;63;0;28;0;367;0;0;0;360;2;314;44;0;0;0;7;353;215;107;31;0;14;367;367;0;0;0;0;0;0;367;367;0;0;318;38;11
140010005000092;1;809;809;695;3;111;561;0;163;4;81;0;809;0;0;0;802;18;22;762;0;0;0;7;794;491;200;83;20;15;809;809;0;0;0;0;0;0;809;809;0;0;742;67;0;385;385;328;1;56;259;0;79;3;44;0;385;0;0;0;381;12;11;358;0;0;0;4;377;230;98;42;7;8;385;385;0;0;0;0;0;0;385;385;0;0;353;32;0;424;424;367;2;55;302;0;84;1;37;0;424;0;0;0;421;6;11;404;0;0;0;3;417;261;102;41;13;7;424;424;0;0;0;0;0;0;424;424;0;0;389;35;0
140010005000093;1;783;783;743;0;40;631;0;143;0;9;0;783;0;0;0;783;15;11;757;0;0;0;0;783;493;235;39;16;0;783;783;0;0;0;0;0;0;783;783;0;0;763;20;0;387;387;367;0;20;313;0;71;0;3;0;387;0;0;0;387;5;4;378;0;0;0;0;387;248;113;17;9;0;387;387;0;0;0;0;0;0;387;387;0;0;379;8;0;396;396;376;0;20;318;0;72;0;6;0;396;0;0;0;396;10;7;379;0;0;0;0;396;245;122;22;7;0;396;396;0;0;0;0;0;0;396;396;0;0;384;12;0
140010005000094;1;534;534;429;0;105;396;5;107;1;25;0;534;0;0;0;534;4;4;526;0;0;0;0;522;345;173;4;0;12;531;531;0;0;0;0;0;3;534;534;0;0;489;42;3;242;242;191;0;51;174;2;51;1;14;0;242;0;0;0;242;3;1;238;0;0;0;0;236;154;81;1;0;6;240;240;0;0;0;0;0;2;242;242;0;0;219;21;2;292;292;238;0;54;222;3;56;0;11;0;292;0;0;0;292;1;3;288;0;0;0;0;286;191;92;3;0;6;291;291;0;0;0;0;0;1;292;292;0;0;270;21;1
140010005000095;1;752;751;666;82;3;444;29;228;7;43;0;751;0;0;0;751;0;733;18;0;0;0;0;751;486;193;51;21;0;751;751;0;0;0;0;0;0;751;751;0;0;678;65;8;364;363;317;44;2;216;16;106;3;22;0;363;0;0;0;363;0;354;9;0;0;0;0;363;230;97;27;9;0;363;363;0;0;0;0;0;0;363;363;0;0;326;32;5;388;388;349;38;1;228;13;122;4;21;0;388;0;0;0;388;0;379;9;0;0;0;0;388;256;96;24;12;0;388;388;0;0;0;0;0;0;388;388;0;0;352;33;3
140010005000096;1;842;842;681;0;161;544;13;264;0;21;0;842;0;0;0;842;47;0;793;2;0;0;0;837;626;171;32;8;5;842;842;0;0;0;0;0;0;842;842;0;0;785;54;3;410;410;335;0;75;270;7;122;0;11;0;410;0;0;0;410;23;0;386;1;0;0;0;406;311;75;18;2;4;410;410;0;0;0;0;0;0;410;410;0;0;382;27;1;432;432;346;0;86;274;6;142;0;10;0;432;0;0;0;432;24;0;407;1;0;0;0;431;315;96;14;6;1;432;432;0;0;0;0;0;0;432;432;0;0;403;27;2
140010005000097;1;831;831;711;22;96;587;7;183;4;50;0;825;6;0;0;831;20;0;802;9;0;0;0;823;496;227;87;13;8;825;825;0;6;0;0;0;0;831;831;0;0;731;94;6;412;412;351;9;50;287;4;90;2;29;0;409;3;0;0;412;12;0;394;6;0;0;0;407;253;109;39;6;5;409;409;0;3;0;0;0;0;412;412;0;0;359;50;3;419;419;360;13;46;300;3;93;2;21;0;416;3;0;0;419;8;0;408;3;0;0;0;416;243;118;48;7;3;416;416;0;3;0;0;0;0;419;419;0;0;372;44;3
140010005000098;1;939;939;884;21;31;705;25;140;1;68;0;939;0;0;0;939;9;99;831;0;0;0;0;927;555;270;73;29;12;939;939;0;0;0;0;0;0;932;932;0;7;914;6;12;448;448;419;9;18;333;13;67;1;34;0;448;0;0;0;448;5;56;387;0;0;0;0;440;250;142;33;15;8;448;448;0;0;0;0;0;0;443;443;0;5;434;4;5;491;491;465;12;13;372;12;73;0;34;0;491;0;0;0;491;4;43;444;0;0;0;0;487;305;128;40;14;4;491;491;0;0;0;0;0;0;489;489;0;2;480;2;7
140010005000099;1;905;905;770;0;131;464;68;329;0;44;0;891;14;0;0;905;28;854;23;0;0;0;0;897;523;258;91;25;8;905;901;4;0;0;0;0;0;905;905;0;0;854;41;10;437;437;370;0;65;234;30;151;0;22;0;430;7;0;0;437;13;409;15;0;0;0;0;431;248;132;39;12;6;437;434;3;0;0;0;0;0;437;437;0;0;411;22;4;468;468;400;0;66;230;38;178;0;22;0;461;7;0;0;468;15;445;8;0;0;0;0;466;275;126;52;13;2;468;467;1;0;0;0;0;0;468;468;0;0;443;19;6
140010005000100;1;1053;1048;955;0;92;736;0;239;2;67;4;1048;0;0;0;1048;20;0;1021;7;0;0;0;1040;644;321;73;2;8;1048;1048;0;0;0;0;0;0;1048;1048;0;0;942;88;18;495;491;447;0;43;340;0;110;1;38;2;491;0;0;0;491;8;0;478;5;0;0;0;485;291;160;33;1;6;491;491;0;0;0;0;0;0;491;491;0;0;436;46;9;558;557;508;0;49;396;0;129;1;29;2;557;0;0;0;557;12;0;543;2;0;0;0;555;353;161;40;1;2;557;557;0;0;0;0;0;0;557;557;0;0;506;42;9
140010005000101;1;218;218;172;0;46;111;10;61;11;25;0;218;0;0;0;218;9;191;18;0;0;0;0;207;147;46;5;9;11;218;215;3;0;0;0;0;0;218;218;0;0;194;24;0;112;112;88;0;24;59;4;30;6;13;0;112;0;0;0;112;7;94;11;0;0;0;0;105;79;22;1;3;7;112;109;3;0;0;0;0;0;112;112;0;0;100;12;0;106;106;84;0;22;52;6;31;5;12;0;106;0;0;0;106;2;97;7;0;0;0;0;102;68;24;4;6;4;106;106;0;0;0;0;0;0;106;106;0;0;94;12;0
140010005000102;1;846;846;666;13;167;455;70;242;12;65;2;837;9;0;0;846;26;397;423;0;0;0;0;827;497;234;92;4;19;846;846;0;0;0;0;0;0;846;846;0;0;751;95;0;396;396;312;3;81;219;28;113;3;32;1;394;2;0;0;396;13;182;201;0;0;0;0;389;239;104;45;1;7;396;396;0;0;0;0;0;0;396;396;0;0;356;40;0;450;450;354;10;86;236;42;129;9;33;1;443;7;0;0;450;13;215;222;0;0;0;0;438;258;130;47;3;12;450;450;0;0;0;0;0;0;450;450;0;0;395;55;0
140010005000103;1;905;905;643;0;262;473;46;341;8;34;3;905;0;0;0;905;57;763;85;0;0;0;0;879;554;253;56;16;26;905;904;1;0;0;0;0;0;905;905;0;0;854;41;10;440;440;310;0;130;229;19;171;4;16;1;440;0;0;0;440;34;363;43;0;0;0;0;421;267;120;29;5;19;440;440;0;0;0;0;0;0;440;440;0;0;416;20;4;465;465;333;0;132;244;27;170;4;18;2;465;0;0;0;465;23;400;42;0;0;0;0;458;287;133;27;11;7;465;464;1;0;0;0;0;0;465;465;0;0;438;21;6
140010005000105;1;629;629;597;3;29;473;13;106;6;27;4;620;9;0;0;629;541;28;60;0;0;0;0;629;228;248;122;31;0;629;626;3;0;0;0;0;0;629;629;0;0;564;65;0;289;289;276;1;12;218;6;51;3;9;2;286;3;0;0;289;248;13;28;0;0;0;0;289;108;108;57;16;0;289;288;1;0;0;0;0;0;289;289;0;0;262;27;0;340;340;321;2;17;255;7;55;3;18;2;334;6;0;0;340;293;15;32;0;0;0;0;340;120;140;65;15;0;340;338;2;0;0;0;0;0;340;340;0;0;302;38;0
140010005000106;1;605;598;507;4;86;387;6;126;0;79;0;598;0;0;0;598;581;17;0;0;0;0;0;590;300;183;66;41;8;598;598;0;0;0;0;0;0;598;598;0;0;550;48;0;287;285;235;3;46;172;2;65;0;46;0;285;0;0;0;285;276;9;0;0;0;0;0;280;153;75;34;18;5;285;285;0;0;0;0;0;0;285;285;0;0;260;25;0;318;313;272;1;40;215;4;61;0;33;0;313;0;0;0;313;305;8;0;0;0;0;0;310;147;108;32;23;3;313;313;0;0;0;0;0;0;313;313;0;0;290;23;0
140010005000107;1;645;644;596;48;0;449;12;165;0;18;0;644;0;0;0;644;573;62;7;0;0;2;0;644;345;197;89;13;0;644;644;0;0;0;0;0;0;644;644;0;0;624;11;9;303;302;278;24;0;209;6;80;0;7;0;302;0;0;0;302;272;26;3;0;0;1;0;302;165;85;47;5;0;302;302;0;0;0;0;0;0;302;302;0;0;291;7;4;342;342;318;24;0;240;6;85;0;11;0;342;0;0;0;342;301;36;4;0;0;1;0;342;180;112;42;8;0;342;342;0;0;0;0;0;0;342;342;0;0;333;4;5
140010005000108;1;702;702;642;55;5;490;37;117;0;58;0;698;4;0;0;695;614;58;11;12;0;0;7;688;290;271;118;9;14;702;702;0;0;0;0;0;0;702;702;0;0;652;24;26;325;325;296;28;1;228;17;55;0;25;0;323;2;0;0;323;283;27;5;8;0;0;2;320;132;124;59;5;5;325;325;0;0;0;0;0;0;325;325;0;0;299;15;11;377;377;346;27;4;262;20;62;0;33;0;375;2;0;0;372;331;31;6;4;0;0;5;368;158;147;59;4;9;377;377;0;0;0;0;0;0;377;377;0;0;353;9;15
140010005000109;1;971;971;853;0;118;719;1;240;0;11;0;971;0;0;0;971;900;71;0;0;0;0;0;971;380;318;189;84;0;971;971;0;0;0;0;0;0;971;971;0;0;848;123;0;451;451;404;0;47;341;1;105;0;4;0;451;0;0;0;451;426;25;0;0;0;0;0;451;155;162;92;42;0;451;451;0;0;0;0;0;0;451;451;0;0;393;58;0;520;520;449;0;71;378;0;135;0;7;0;520;0;0;0;520;474;46;0;0;0;0;0;520;225;156;97;42;0;520;520;0;0;0;0;0;0;520;520;0;0;455;65;0
140010005000110;1;1087;1080;939;103;38;722;18;254;24;62;0;1080;0;0;0;1080;968;52;60;0;0;0;0;1072;431;433;158;50;8;1080;1080;0;0;0;0;0;0;1080;1080;0;0;925;141;14;475;472;400;53;19;306;11;119;8;28;0;472;0;0;0;472;421;21;30;0;0;0;0;469;185;193;68;23;3;472;472;0;0;0;0;0;0;472;472;0;0;389;76;7;612;608;539;50;19;416;7;135;16;34;0;608;0;0;0;608;547;31;30;0;0;0;0;603;246;240;90;27;5;608;608;0;0;0;0;0;0;608;608;0;0;536;65;7
140010005000111;1;722;721;485;62;174;346;3;331;4;37;0;721;0;0;0;721;721;0;0;0;0;0;0;721;440;218;44;19;0;721;720;1;0;0;0;0;0;721;721;0;0;721;0;0;332;331;231;27;73;154;2;153;3;19;0;331;0;0;0;331;331;0;0;0;0;0;0;331;208;93;20;10;0;331;330;1;0;0;0;0;0;331;331;0;0;331;0;0;390;390;254;35;101;192;1;178;1;18;0;390;0;0;0;390;390;0;0;0;0;0;0;390;232;125;24;9;0;390;390;0;0;0;0;0;0;390;390;0;0;390;0;0
140010005000112;1;784;784;598;22;161;419;11;253;3;87;11;773;7;0;4;784;658;95;30;1;0;0;0;781;402;241;89;49;3;782;754;28;0;2;0;0;0;784;784;0;0;760;24;0;356;356;263;9;83;178;5;123;1;44;5;350;5;0;1;356;290;49;16;1;0;0;0;355;187;100;44;24;1;355;343;12;0;1;0;0;0;356;356;0;0;348;8;0;428;428;335;13;78;241;6;130;2;43;6;423;2;0;3;428;368;46;14;0;0;0;0;426;215;141;45;25;2;427;411;16;0;1;0;0;0;428;428;0;0;412;16;0
140010005000113;1;1149;1147;832;110;194;641;20;282;35;150;19;1141;6;0;0;1139;993;144;0;0;0;2;8;1123;579;316;159;69;24;1147;1089;58;0;0;0;0;0;1147;1124;23;0;1005;110;9;549;547;403;50;88;307;11;126;23;69;11;545;2;0;0;543;466;77;0;0;0;0;4;533;273;150;74;36;14;547;520;27;0;0;0;0;0;547;531;16;0;477;49;5;600;600;429;60;106;334;9;156;12;81;8;596;4;0;0;596;527;67;0;0;0;2;4;590;306;166;85;33;10;600;569;31;0;0;0;0;0;600;593;7;0;528;61;4
140010005000114;1;585;585;526;4;55;466;0;106;9;4;0;585;0;0;0;585;585;0;0;0;0;0;0;585;345;181;50;9;0;585;585;0;0;0;0;0;0;585;585;0;0;580;0;5;256;256;228;1;27;202;0;47;4;3;0;256;0;0;0;256;256;0;0;0;0;0;0;256;147;84;20;5;0;256;256;0;0;0;0;0;0;256;256;0;0;253;0;3;329;329;298;3;28;264;0;59;5;1;0;329;0;0;0;329;329;0;0;0;0;0;0;329;198;97;30;4;0;329;329;0;0;0;0;0;0;329;329;0;0;327;0;2
