Cod_setor;Situacao_setor;V001;V002;V003
500210010000001;2;182;1;0
500210010000002;8;22;0;0
500215905000001;1;159;0;0
500215905000002;1;109;0;0
500215905000003;1;12;0;0
500215905000004;1;140;0;1
500215905000005;1;141;0;0
500215905000006;2;86;0;0
500215905000007;2;113;1;0
500215905000008;1;183;0;1
500215905000009;1;83;0;0
500215905000010;8;42;0;0
500215905000011;8;76;0;0
500215905000012;8;65;1;0
500215905000013;8;52;0;0
500215910000001;1;28;0;0
500215910000002;8;32;0;0
500215910000003;8;26;0;0
500215910000004;8;27;0;0
500215910000005;8;76;0;0
500220905000001;1;61;0;0
500220905000002;1;92;0;0
500220905000003;1;46;0;0
500220905000004;1;147;1;0
500220905000005;1;145;0;0
500220905000006;1;141;0;0
500220905000007;1;36;0;0
500220905000008;1;272;0;0
500220905000009;1;154;0;0
500220905000010;1;194;0;0
500220905000011;1;160;0;0
500220905000012;1;103;2;0
500220905000013;1;98;0;0
500220905000014;1;151;1;0
500220905000015;1;463;0;0
500220905000016;1;149;0;0
500220905000017;1;76;0;0
500220905000018;1;127;0;0
500220905000019;1;95;1;0
500220905000020;1;260;0;0
500220905000021;8;61;0;0
500220905000022;8;14;0;0
500220905000023;8;33;0;0
500220905000024;8;57;0;0
500220905000025;8;15;0;0
500220905000027;8;60;0;0
500220905000028;8;65;0;0
500220905000029;8;22;0;0
500220905000030;8;47;0;0
500220905000032;8;45;0;0
500220905000033;8;56;0;0
500220910000001;1;55;0;0
500220910000002;8;66;0;0
500220910000003;8;62;0;0
500220910000004;8;24;0;0
500220910000005;8;45;0;0
500230805000001;1;35;0;0
500230805000002;1;92;0;0
500230805000003;1;42;0;0
500230805000004;1;89;0;0
500230805000005;1;89;0;0
500230805000006;1;365;2;1
500230805000007;1;75;0;0
500230805000008;1;179;0;0
500230805000009;8;29;0;0
500230805000010;8;21;"X";"X"
500230805000011;8;38;0;0
500230805000012;8;132;0;0
500230805000013;8;42;0;0
500230805000014;8;74;0;0
500230805000015;8;73;0;0
500230805000016;8;38;0;0
500230805000017;8;29;0;0
500230805000018;8;31;0;0
500230805000019;8;62;0;0
500230805000020;8;43;0;0
500230805000021;8;39;0;0
500230805000022;8;40;0;0
500230805000023;8;34;0;0
500230805000024;1;47;0;0
500230805000025;1;69;0;0
500230805000026;1;85;0;0
500230805000027;1;41;0;0
500230805000028;8;4;"X";"X"
500230815000001;1;39;1;0
500230815000002;1;80;0;0
500230815000003;8;21;0;0
500230815000004;1;63;0;0
500240705000001;1;108;0;0
500240705000002;1;117;0;0
500240705000003;1;95;0;0
500240705000004;1;123;0;0
500240705000005;1;171;0;0
500240705000006;1;141;0;0
500240705000007;1;139;0;0
500240705000008;1;187;0;2
500240705000009;1;140;0;0
500240705000010;1;100;0;0
500240705000011;1;89;0;0
500240705000012;1;74;0;0
500240705000013;1;123;0;0
500240705000014;1;80;0;0
500240705000015;1;74;0;0
500240705000016;8;42;0;0
500240705000017;8;33;0;0
500240705000018;8;37;0;0
500240705000019;8;39;0;0
500240705000020;8;619;26;5
500240705000021;8;641;1;0
500240705000022;8;38;0;0
500240705000023;8;79;0;0
500240705000024;8;34;0;0
500240705000025;1;58;0;0
500240705000026;1;144;1;0
500240705000027;1;66;0;0
500240705000028;1;104;0;0
500240705000029;1;131;1;0
500240705000030;1;132;0;0
500240705000031;1;123;0;0
500240705000032;1;91;2;0
500240705000033;1;97;0;0
500240705000034;1;8;0;0
500240705000035;1;135;1;0
500240710000001;1;92;0;0
500240710000002;8;55;0;0
500240710000003;8;17;0;0
500240710000004;8;22;0;0
500240710000005;8;21;0;0
500240710000006;7;42;0;0
500240720000001;1;87;0;0
500240720000002;8;55;1;0
500240720000003;8;465;0;3
500240720000004;8;36;0;0
500240720000005;1;61;0;0
