Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
170030105000006;1;1359;1359;1359;0;0;991;64;212;15;72;5;1332;8;0;19;1337;741;70;499;27;0;0;22;1250;1010;205;30;5;109;1254;774;480;77;0;26;2;0;1354;1351;3;5;1178;171;2;679;679;679;0;0;488;36;105;9;37;4;668;3;0;8;668;366;39;247;16;0;0;11;618;504;96;16;2;61;621;384;237;44;0;13;1;0;676;673;3;3;594;78;1;680;680;680;0;0;503;28;107;6;35;1;664;5;0;11;669;375;31;252;11;0;0;11;632;506;109;14;3;48;633;390;243;33;0;13;1;0;678;678;0;2;584;93;1
170030105000007;1;534;534;530;4;0;422;0;71;5;36;0;519;5;0;10;495;0;0;357;138;0;0;39;351;337;11;3;0;183;508;508;0;24;0;2;0;0;525;518;7;9;458;60;0;267;267;265;2;0;210;0;37;3;17;0;259;3;0;5;247;0;0;181;66;0;0;20;178;170;6;2;0;89;253;253;0;13;0;1;0;0;263;260;3;4;233;27;0;267;267;265;2;0;212;0;34;2;19;0;260;2;0;5;248;0;0;176;72;0;0;19;173;167;5;1;0;94;255;255;0;11;0;1;0;0;262;258;4;5;225;33;0
170035005000001;1;665;658;655;0;3;477;0;138;10;33;0;525;124;0;9;651;6;1;639;5;0;0;7;651;416;187;40;8;7;633;633;0;25;0;0;0;0;658;658;0;0;646;4;8;333;330;329;0;1;236;0;71;4;19;0;271;56;0;3;328;5;0;319;4;0;0;2;328;218;88;20;2;2;316;316;0;14;0;0;0;0;330;330;0;0;327;2;1;332;328;326;0;2;241;0;67;6;14;0;254;68;0;6;323;1;1;320;1;0;0;5;323;198;99;20;6;5;317;317;0;11;0;0;0;0;328;328;0;0;319;2;7
170035005000002;1;802;801;801;0;0;635;0;118;1;47;0;618;179;0;4;801;6;61;723;11;0;0;0;800;615;163;18;4;1;781;781;0;16;4;0;0;0;801;801;0;0;799;2;0;397;396;396;0;0;314;0;57;1;24;0;308;87;0;1;396;4;29;358;5;0;0;0;396;301;85;9;1;0;386;386;0;9;1;0;0;0;396;396;0;0;395;1;0;405;405;405;0;0;321;0;61;0;23;0;310;92;0;3;405;2;32;365;6;0;0;0;404;314;78;9;3;1;395;395;0;7;3;0;0;0;405;405;0;0;404;1;0
170035005000003;1;807;807;803;0;4;625;16;119;0;47;0;680;127;0;0;806;7;254;545;0;0;0;1;806;539;234;33;0;1;792;792;0;13;2;0;0;0;806;806;0;1;796;10;0;418;418;416;0;2;320;7;67;0;24;0;345;73;0;0;418;3;128;287;0;0;0;0;418;283;118;17;0;0;412;412;0;5;1;0;0;0;417;417;0;1;411;6;0;389;389;387;0;2;305;9;52;0;23;0;335;54;0;0;388;4;126;258;0;0;0;1;388;256;116;16;0;1;380;380;0;8;1;0;0;0;389;389;0;0;385;4;0
170035005000004;1;746;746;746;0;0;574;0;120;0;52;0;407;332;0;7;746;3;290;439;0;0;14;0;732;637;70;17;8;14;693;693;0;45;0;8;0;0;744;744;0;2;744;0;0;381;381;381;0;0;300;0;62;0;19;0;190;186;0;5;381;2;157;213;0;0;9;0;372;329;32;7;4;9;352;352;0;27;0;2;0;0;380;380;0;1;380;0;0;365;365;365;0;0;274;0;58;0;33;0;217;146;0;2;365;1;133;226;0;0;5;0;360;308;38;10;4;5;341;341;0;18;0;6;0;0;364;364;0;1;364;0;0
170035005000005;1;692;689;689;0;0;611;0;33;9;35;1;468;221;0;0;683;5;336;313;11;0;18;6;683;637;34;12;0;6;627;625;2;40;22;0;0;0;677;677;0;12;645;17;15;331;329;329;0;0;289;0;17;6;16;1;212;117;0;0;324;2;150;157;8;0;7;5;324;305;16;3;0;5;295;294;1;25;9;0;0;0;321;321;0;8;304;9;8;361;360;360;0;0;322;0;16;3;19;0;256;104;0;0;359;3;186;156;3;0;11;1;359;332;18;9;0;1;332;331;1;15;13;0;0;0;356;356;0;4;341;8;7
170035005000006;1;517;517;517;0;0;432;0;46;5;34;0;292;225;0;0;517;0;144;367;6;0;0;0;517;444;70;3;0;0;444;444;0;71;0;2;0;0;514;514;0;3;514;0;0;258;258;258;0;0;215;0;22;1;20;0;147;111;0;0;258;0;72;184;2;0;0;0;258;223;33;2;0;0;227;227;0;31;0;0;0;0;257;257;0;1;257;0;0;259;259;259;0;0;217;0;24;4;14;0;145;114;0;0;259;0;72;183;4;0;0;0;259;221;37;1;0;0;217;217;0;40;0;2;0;0;257;257;0;2;257;0;0
170035005000007;8;159;159;159;0;0;93;0;4;54;8;0;0;123;0;36;97;0;3;83;11;0;0;62;97;72;20;1;4;62;0;0;0;121;15;23;0;0;109;109;0;50;98;11;0;96;96;96;0;0;54;0;3;34;5;0;0;75;0;21;60;0;2;51;7;0;0;36;60;46;10;1;3;36;0;0;0;71;10;15;0;0;64;64;0;32;57;7;0;63;63;63;0;0;39;0;1;20;3;0;0;48;0;15;37;0;1;32;4;0;0;26;37;26;10;0;1;26;0;0;0;50;5;8;0;0;45;45;0;18;41;4;0
170035005000008;8;283;283;283;0;0;164;0;2;104;13;0;2;272;0;9;227;0;42;178;7;0;0;56;227;168;55;0;4;56;0;0;0;225;20;9;6;23;272;272;0;11;268;4;0;150;150;150;0;0;89;0;1;54;6;0;1;144;0;5;116;0;22;91;3;0;0;34;116;86;28;0;2;34;0;0;0;120;10;4;4;12;144;144;0;6;143;1;0;133;133;133;0;0;75;0;1;50;7;0;1;128;0;4;111;0;20;87;4;0;0;22;111;82;27;0;2;22;0;0;0;105;10;5;2;11;128;128;0;5;125;3;0
170035005000009;8;473;473;472;1;0;219;0;2;213;33;6;13;446;0;14;372;0;3;365;4;0;0;101;364;303;48;12;1;109;0;0;0;441;6;20;0;6;365;365;0;108;266;86;13;284;284;283;1;0;136;0;1;126;18;3;9;265;0;10;221;0;2;216;3;0;0;63;215;178;29;7;1;69;0;0;0;267;4;11;0;2;216;216;0;68;157;51;8;189;189;189;0;0;83;0;1;87;15;3;4;181;0;4;151;0;1;149;1;0;0;38;149;125;19;5;0;40;0;0;0;174;2;9;0;4;149;149;0;40;109;35;5
