Cod_setor;Cod_Grandes Regi‰es;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
170950005000092;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;185;696;3,76;2,9;785,37;930128,38;896,88;962377,77;464,26;481537,94;695,14;560731,83
170950005000093;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;250;903;3,61;3,29;794,29;773970,5;852,24;781081,14;457,3;443998,68;644,77;505259,47
170950005000094;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;206;667;3,24;2,87;1618,71;109153680,2;1873,34;125941229,4;769,61;40819752,52;1354,7;71156132,8
170950005000095;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;180;602;3,34;2,41;634,13;1090962,12;898,76;1310125,98;551,29;744282,06;867,31;897338,02
170950005000096;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;227;830;3,66;2,96;691,02;349420,26;784,31;323295,61;452,99;441127,15;657,03;505903,29
170950005000097;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;167;547;3,28;2,6;957,48;1146885,01;1102,75;1160791,35;597,14;711631,51;902,52;800238
170950005000098;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;209;712;3,41;2,39;805,48;834744,61;886,03;846914,76;473,9;596735,11;766,79;741340,34
170950005000099;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;136;491;3,61;3,47;594,05;171967,1;641,2;155252,08;369,46;146685,22;576,75;109286,77
170950005000100;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;121;409;3,38;2,62;2874,92;15354559,16;3410,44;16398585,2;1650,98;8541644,87;2501,71;10824721,89
170950005000101;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1709500;GURUPI;170950005;GURUPI;17095000500;GURUPI;1709500000;GURUPI (todos os setores);1;0;255;889;3,49;2,33;802,7;506577,94;845,82;497280,59;459,37;322336,12;701,35;322420,68
170980705000001;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1709807;IPUEIRAS;170980705;IPUEIRAS;17098070500;IPUEIRAS;1709807000;IPUEIRAS (todos os setores);1;0;114;392;3,44;2,34;659,39;1364488,31;736,96;1468870,1;390,08;633805,02;625,37;870211,37
170980705000002;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1709807;IPUEIRAS;170980705;IPUEIRAS;17098070500;IPUEIRAS;1709807000;IPUEIRAS (todos os setores);8;0;140;432;3,09;3,03;351,74;96157,58;473,49;71556,68;284,61;119399,7;476,12;108511,08
170980705000003;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1709807;IPUEIRAS;170980705;IPUEIRAS;17098070500;IPUEIRAS;1709807000;IPUEIRAS (todos os setores);1;0;185;562;3,04;2,78;705,5;1217709,1;870,12;1359550,03;447,75;665744,23;684,14;856174,71
170980705000004;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17006;Porto Nacional;0;Munic°pios n„o pertencentes a estrutura de RM;1709807;IPUEIRAS;170980705;IPUEIRAS;17098070500;IPUEIRAS;1709807000;IPUEIRAS (todos os setores);5;0;79;249;3,15;2,39;602,08;126673,46;651,56;104538,78;420,69;147453,21;602,29;101398,73
171050805000001;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);1;0;201;644;3,2;2,58;1385,42;9738204,95;1521,69;10492821,84;827,25;4339559,2;1255,61;6053465,28
171050805000002;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);1;0;285;960;3,37;2,95;879,95;3364927,07;957,2;3587228,04;518,43;1486898,51;768,51;2012930,82
171050805000003;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);1;7;;;;;;;;;200;160000;800;0
171050805000004;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);1;0;407;1384;3,4;2,72;746,64;931281,92;785,22;949157,7;443,95;499601,48;661,59;600664,96
171050805000005;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);1;0;336;1270;3,78;3,78;463,1;171882,86;513,53;164678,48;276,43;127094,26;411,44;133627,84
171050805000006;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);8;0;173;626;3,62;3,33;259,72;95150,24;499,24;62962,28;165,39;78407,72;399,95;95882,81
171050805000007;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);8;5;54;377;6,98;9,87;212,33;40357,4;327,6;24038,07;96,23;24529,71;232,91;27572,75
171050805000008;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);7;5;17;113;6,65;16,24;368,76;46985,94;447,79;19722,49;105,21;39084,64;384;35418,53
171050805000009;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);7;5;9;56;6,22;8,44;179,33;50924;322,8;43959,2;83,4;29431,36;291,9;43561,66
171050805000010;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);7;5;18;125;6,94;6,76;253,33;52376,47;380;28436,36;143,58;42265,13;328,84;35666,87
171050805000011;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);7;5;9;59;6,56;5,03;321,11;53386,11;412,86;26990,48;108,6;32721,27;289,6;34990,4
171050805000012;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);7;5;17;102;6;5,25;244,71;62551,47;462,22;11994,44;150,86;44869,27;330,73;38638,68
171050805000013;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);8;0;100;383;3,83;3,9;305,97;87702,31;368,64;82500,72;180,96;67051,41;339,01;72064,99
171050805000014;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);8;0;136;505;3,71;3,23;338,15;48420,25;393,07;34580,13;217,54;64605,18;364,3;54686,19
171050805000015;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);8;0;102;381;3,74;3,9;492,73;168706,5;552,29;156066,43;267,52;122006,9;435,96;125412,16
171050805000016;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);7;5;7;49;7;6,33;234,29;43128,57;328;26270;125,87;41512,45;300,15;47110,14
171050805000017;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710508;ITACAJµ;171050805;ITACAJµ;17105080500;ITACAJµ;1710508000;ITACAJµ (todos os setores);7;5;9;54;6;5,75;136,67;58300;410;65100;68,37;22255,54;236,18;38747,56
171070605000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);1;0;167;635;3,8;4,08;546,27;394455,22;584,79;399778,03;312,51;254886,66;498;313990,92
171070605000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);1;0;159;524;3,3;2,91;491,94;629139,52;790,09;776359,63;353,78;507773,99;771,24;786378,33
171070605000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);1;0;202;712;3,52;3,85;1150,55;6663498,21;1298,39;7331485,59;632,14;2774566,09;1005,45;4041065,3
171070605000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);8;0;90;312;3,47;3,62;241,04;65199,14;417,19;38850,43;161,98;58105,19;432,52;37930,04
171070605000005;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);5;0;76;317;4,17;5,13;389,09;66605,15;441,36;52270,08;211,19;69238,08;419,21;50087,94
171070605000006;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);8;0;77;323;4,19;2,63;430,7;98158,92;480,64;85352,76;207,6;85555,5;433,09;80788,27
171070605000007;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);8;0;33;120;3,64;3,61;403,91;42633,02;459,62;22202,74;218,5;58311,43;401,25;33297,08
171070605000008;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);8;0;114;413;3,62;4,04;244,37;360491,6;546,24;646522,86;177,14;250733,35;587,95;594342,91
171070605000009;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);8;0;136;514;3,78;4;414,25;176352,96;450,7;175434,71;222,76;106142,91;375,91;121609,78
171070605000010;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);8;8;138;628;4,55;3,46;363,12;174715,59;501,1;171935,91;191,13;96480,26;391,99;119230,88
171070605000011;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);1;0;279;989;3,54;3,1;575,02;565829,06;598,62;574959,15;321,71;368145,48;507,34;486632,5
171070605000012;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17001;Bico do Papagaio;0;Munic°pios n„o pertencentes a estrutura de RM;1710706;ITAGUATINS;171070605;ITAGUATINS;17107060500;ITAGUATINS;1710706000;ITAGUATINS (todos os setores);1;0;149;525;3,52;2,97;967,13;9394697,61;1091,68;10476845,21;562,29;3607826,39;811,35;5008543,85
171090405000001;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710904;ITAPIRATINS;171090405;ITAPIRATINS;17109040500;ITAPIRATINS;1710904000;ITAPIRATINS (todos os setores);1;0;268;813;3,03;2,03;989,46;2056051,1;1118,88;2180703,08;593,78;1292985,94;829,39;1611260,47
171090405000002;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710904;ITAPIRATINS;171090405;ITAPIRATINS;17109040500;ITAPIRATINS;1710904000;ITAPIRATINS (todos os setores);8;0;140;489;3,49;3,94;742,77;1716141,16;799,91;1803117,32;355,23;694834,76;546,01;964822,88
171090405000003;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710904;ITAPIRATINS;171090405;ITAPIRATINS;17109040500;ITAPIRATINS;1710904000;ITAPIRATINS (todos os setores);8;0;143;495;3,46;2,57;498,9;349077,26;516,97;352404,38;273,93;178030,05;405,93;210353,26
171090405000004;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710904;ITAPIRATINS;171090405;ITAPIRATINS;17109040500;ITAPIRATINS;1710904000;ITAPIRATINS (todos os setores);8;0;48;184;3,83;3,72;514,31;642048,6;633;717006,47;280,63;284920,44;438,68;377118,15
171090405000005;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710904;ITAPIRATINS;171090405;ITAPIRATINS;17109040500;ITAPIRATINS;1710904000;ITAPIRATINS (todos os setores);8;0;136;429;3,15;2,5;1122,82;73124450,12;1316,41;85584688,23;522,66;27289311,81;793,75;41286422,9
171090405000006;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17007;Jalap∆o;0;Munic°pios n„o pertencentes a estrutura de RM;1710904;ITAPIRATINS;171090405;ITAPIRATINS;17109040500;ITAPIRATINS;1710904000;ITAPIRATINS (todos os setores);1;0;322;1092;3,39;3,23;595,76;388225,07;620,83;389000,08;387,62;315669,63;510,9;353140,32
171110005000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711100;ITAPOR« DO TOCANTINS;171110005;ITAPOR« DO TOCANTINS;17111000500;ITAPOR« DO TOCANTINS;1711100000;ITAPOR« DO TOCANTINS (todos os setores);1;0;250;792;3,17;2,14;568,36;376330,75;660,88;376447,88;393,41;264654,73;569,85;282845,19
171110005000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711100;ITAPOR« DO TOCANTINS;171110005;ITAPOR« DO TOCANTINS;17111000500;ITAPOR« DO TOCANTINS;1711100000;ITAPOR« DO TOCANTINS (todos os setores);1;0;228;760;3,33;2,58;805,99;8020729,96;993,33;9708039,43;480,79;3159633,34;727,49;4604897,52
171110005000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711100;ITAPOR« DO TOCANTINS;171110005;ITAPOR« DO TOCANTINS;17111000500;ITAPOR« DO TOCANTINS;1711100000;ITAPOR« DO TOCANTINS (todos os setores);8;0;164;523;3,19;1,85;769,31;907264,51;835,54;930185,42;393,42;499616,84;697,58;674437,83
171110005000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711100;ITAPOR« DO TOCANTINS;171110005;ITAPOR« DO TOCANTINS;17111000500;ITAPOR« DO TOCANTINS;1711100000;ITAPOR« DO TOCANTINS (todos os setores);8;0;104;358;3,44;2,95;872,88;3900256,4;955,57;4193825,35;420,4;1563824,41;672,18;2335398,67
171150605000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);1;0;221;672;3,04;1,96;1715,1;66565833,59;1895,18;73247360,3;929,33;28018691,65;1427,94;42379559,06
171150605000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);8;0;85;266;3,13;2,16;583,8;1017843,5;800,37;1225441,84;400,79;533537,04;669,94;712820,66
171150605000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);8;0;128;359;2,8;1,99;548,03;296704,24;661,77;282882,29;330,32;189792,46;530,17;198709,12
171150605000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);5;0;115;358;3,11;1,82;421,18;200161,5;629,04;167772,12;378,13;384893,75;694,88;487870
171150605000005;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);8;0;168;495;2,95;2,75;465,71;358027,1;646,61;380309,36;343,27;229337,93;580,81;250155,51
171150605000006;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);8;0;106;341;3,22;2,3;2106,37;211677465,8;2426,9;243456776,1;888,02;79747486,61;1570,68;140359947,9
171150605000007;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);8;8;80;261;3,26;2,12;303,63;74073,63;404,83;57516,38;201,68;68454,77;329,74;69703,87
171150605000008;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);1;0;197;630;3,2;2,78;584,86;380185,97;677,75;377597,85;403,11;275865,17;580,68;294326,26
171150605000009;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);5;0;38;109;2,87;1,96;411,58;157271,39;521,33;141464,92;325,96;146258,06;537,54;127124,86
171150605000010;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17005;Gurupi;0;Munic°pios n„o pertencentes a estrutura de RM;1711506;JAÈ DO TOCANTINS;171150605;JAÈ DO TOCANTINS;17115060500;JAÈ DO TOCANTINS;1711506000;JAÈ DO TOCANTINS (todos os setores);1;0;3;8;2,67;0,33;733,33;63333,33;733,33;63333,33;568,5;635252,29;909,6;723860,8
171180305000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711803;JUARINA;171180305;JUARINA;17118030500;JUARINA;1711803000;JUARINA (todos os setores);1;0;331;1032;3,12;2,55;593,35;1269013,56;804,91;1552360,56;380,13;785486,78;678,02;1199984,21
171180305000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711803;JUARINA;171180305;JUARINA;17118030500;JUARINA;1711803000;JUARINA (todos os setores);8;0;134;476;3,55;2,16;461,04;164796,05;594,03;133027,1;229,79;123459,39;528,65;126052,19
171180305000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711803;JUARINA;171180305;JUARINA;17118030500;JUARINA;1711803000;JUARINA (todos os setores);8;0;177;561;3,17;2,56;336,53;133753,24;517,97;111695,3;191,81;92606,04;421,09;106821,95
171180305000004;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711803;JUARINA;171180305;JUARINA;17118030500;JUARINA;1711803000;JUARINA (todos os setores);8;8;21;98;4,67;11,03;237,86;54771,03;356,79;38567,1;128,95;51179,32;386,85;53867,98
171180305000005;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17003;Miracema do Tocantins;0;Munic°pios n„o pertencentes a estrutura de RM;1711803;JUARINA;171180305;JUARINA;17118030500;JUARINA;1711803000;JUARINA (todos os setores);8;8;15;63;4,2;1,46;247,53;96611,27;464,13;78336,13;189,81;74837,18;448,64;60097,96
171190205000001;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1711902;LAGOA DA CONFUS«O;171190205;LAGOA DA CONFUS«O;17119020500;LAGOA DA CONFUS«O;1711902000;LAGOA DA CONFUS«O (todos os setores);1;0;267;903;3,38;2,61;1644,54;39153948,64;1721,93;40869957,19;812,14;14526052,15;1253,78;21886427,05
171190205000002;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1711902;LAGOA DA CONFUS«O;171190205;LAGOA DA CONFUS«O;17119020500;LAGOA DA CONFUS«O;1711902000;LAGOA DA CONFUS«O (todos os setores);1;0;297;1024;3,45;3,32;1431,31;6454556,9;1540,21;6779105,73;834,67;3550478,48;1309,84;4951958,75
171190205000003;1;Regi„o Norte;TO;Tocantins;1701;Ocidental do Tocantins;17004;Rio Formoso;0;Munic°pios n„o pertencentes a estrutura de RM;1711902;LAGOA DA CONFUS«O;171190205;LAGOA DA CONFUS«O;17119020500;LAGOA DA CONFUS«O;1711902000;LAGOA DA CONFUS«O (todos os setores);1;0;354;1164;3,29;2,56;1348,23;3305707,67;1399,62;3359951,98;767,96;1712047,61;1125,14;2107072,55
