Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
170220810000003;7;17;21;2;0;0;0;0;0;0;13;1958;10710;2000;0;0;0;0;0;0;53;40;14668;0;2;0;0;0;0;0;0;0;3;0;1020;0;0;0;0;0;0;0;5;2;1020;17;19;2;0;0;0;0;0;0;10;1958;9690;2000;0;0;0;0;0;0;48;38;13648;17;21;2;0;0;0;0;0;0;13;1958;10710;2000;0;0;0;0;0;0;53;40;14668;0;2;0;0;0;0;0;0;0;3;0;1020;0;0;0;0;0;0;0;5;2;1020;17;19;2;0;0;0;0;0;0;10;1958;9690;2000;0;0;0;0;0;0;48;38;13648;
170220810000004;7;7;9;2;0;1;0;0;0;0;4;1068;3950;1300;0;2000;0;0;0;0;23;19;8318;6;8;2;0;1;0;0;0;0;4;1000;3440;1300;0;2000;0;0;0;0;21;17;7740;1;1;0;0;0;0;0;0;0;0;68;510;0;0;0;0;0;0;0;2;2;578;7;9;2;0;1;0;0;0;0;4;1068;3950;1300;0;2000;0;0;0;0;23;19;8318;6;8;2;0;1;0;0;0;0;4;1000;3440;1300;0;2000;0;0;0;0;21;17;7740;1;1;0;0;0;0;0;0;0;0;68;510;0;0;0;0;0;0;0;2;2;578;
170220810000005;5;34;74;15;2;4;0;0;0;0;41;5260;34175;12338;2500;6850;0;0;0;0;170;129;61123;23;48;9;2;3;0;0;0;0;34;3730;21890;7088;2500;5300;0;0;0;0;119;85;40508;11;26;6;0;1;0;0;0;0;7;1530;12285;5250;0;1550;0;0;0;0;51;44;20615;34;74;15;2;4;0;0;0;0;41;5260;34175;12338;2500;6850;0;0;0;0;170;129;61123;23;48;9;2;3;0;0;0;0;34;3730;21890;7088;2500;5300;0;0;0;0;119;85;40508;11;26;6;0;1;0;0;0;0;7;1530;12285;5250;0;1550;0;0;0;0;51;44;20615;
170220810000006;8;14;5;0;0;0;0;0;0;0;6;1521;2550;0;0;0;0;0;0;0;25;19;4071;2;0;0;0;0;0;0;0;0;2;400;0;0;0;0;0;0;0;0;4;2;400;12;5;0;0;0;0;0;0;0;4;1121;2550;0;0;0;0;0;0;0;21;17;3671;14;5;0;0;0;0;0;0;0;6;1521;2550;0;0;0;0;0;0;0;25;19;4071;2;0;0;0;0;0;0;0;0;2;400;0;0;0;0;0;0;0;0;4;2;400;12;5;0;0;0;0;0;0;0;4;1121;2550;0;0;0;0;0;0;0;21;17;3671;
170220810000007;5;26;12;1;0;0;0;0;0;0;12;2829;5910;800;0;0;0;0;0;0;51;39;9539;1;2;1;0;0;0;0;0;0;2;126;1020;800;0;0;0;0;0;0;6;4;1946;25;10;0;0;0;0;0;0;0;10;2703;4890;0;0;0;0;0;0;0;45;35;7593;26;12;1;0;0;0;0;0;0;12;2829;5910;800;0;0;0;0;0;0;51;39;9539;1;2;1;0;0;0;0;0;0;2;126;1020;800;0;0;0;0;0;0;6;4;1946;25;10;0;0;0;0;0;0;0;10;2703;4890;0;0;0;0;0;0;0;45;35;7593;
170230705000001;1;14;129;63;14;19;9;1;2;2;15;2379;61882;55380;18432;39710;35300;6100;17000;33000;268;253;269183;9;76;52;6;16;7;1;2;2;7;1600;36010;46805;7970;33910;29600;6100;17000;33000;178;171;211995;5;53;11;8;3;2;0;0;0;8;779;25872;8575;10462;5800;5700;0;0;0;90;82;57188;13;126;63;14;19;8;1;2;2;15;2229;60352;55380;18432;39710;32300;6100;17000;33000;263;248;264503;8;74;52;6;16;6;1;2;2;7;1450;34990;46805;7970;33910;26600;6100;17000;33000;174;167;207825;5;52;11;8;3;2;0;0;0;8;779;25362;8575;10462;5800;5700;0;0;0;89;81;56678;
170230705000002;1;22;83;35;12;5;8;0;0;0;19;3580;41076;28104;14719;10650;28945;0;0;0;184;165;127074;6;59;24;10;5;6;0;0;0;9;1100;29220;19433;12477;10650;22845;0;0;0;119;110;95725;16;24;11;2;0;2;0;0;0;10;2480;11856;8671;2242;0;6100;0;0;0;65;55;31349;22;83;35;12;5;8;0;0;0;19;3580;41076;28104;14719;10650;28945;0;0;0;184;165;127074;6;59;24;10;5;6;0;0;0;9;1100;29220;19433;12477;10650;22845;0;0;0;119;110;95725;16;24;11;2;0;2;0;0;0;10;2480;11856;8671;2242;0;6100;0;0;0;65;55;31349;
170230705000003;1;44;129;45;6;2;4;0;0;0;31;7141;61996;32517;7470;3668;15300;0;0;0;261;230;128092;10;73;29;5;2;4;0;0;0;23;1900;35618;21849;6420;3668;15300;0;0;0;146;123;84755;34;56;16;1;0;0;0;0;0;8;5241;26378;10668;1050;0;0;0;0;0;115;107;43337;44;129;45;6;2;4;0;0;0;31;7141;61996;32517;7470;3668;15300;0;0;0;261;230;128092;10;73;29;5;2;4;0;0;0;23;1900;35618;21849;6420;3668;15300;0;0;0;146;123;84755;34;56;16;1;0;0;0;0;0;8;5241;26378;10668;1050;0;0;0;0;0;115;107;43337;
170230705000004;1;28;122;60;17;12;3;1;1;1;21;4281;56680;45262;22185;23940;11500;5510;10000;11480;266;245;190838;9;76;37;13;9;3;1;1;1;12;1330;35935;27775;17235;18040;11500;5510;10000;11480;162;150;138805;19;46;23;4;3;0;0;0;0;9;2951;20745;17487;4950;5900;0;0;0;0;104;95;52033;28;122;60;17;12;3;1;1;1;21;4281;56680;45262;22185;23940;11500;5510;10000;11480;266;245;190838;9;76;37;13;9;3;1;1;1;12;1330;35935;27775;17235;18040;11500;5510;10000;11480;162;150;138805;19;46;23;4;3;0;0;0;0;9;2951;20745;17487;4950;5900;0;0;0;0;104;95;52033;
170230705000005;1;2;64;33;12;14;9;0;0;4;12;389;32110;29875;16350;27890;30706;0;0;82500;150;138;219820;0;47;30;9;11;8;0;0;3;10;0;23440;27035;12050;21190;27526;0;0;72000;118;108;183241;2;17;3;3;3;1;0;0;1;2;389;8670;2840;4300;6700;3180;0;0;10500;32;30;36579;2;64;33;12;14;9;0;0;4;12;389;32110;29875;16350;27890;30706;0;0;82500;150;138;219820;0;47;30;9;11;8;0;0;3;10;0;23440;27035;12050;21190;27526;0;0;72000;118;108;183241;2;17;3;3;3;1;0;0;1;2;389;8670;2840;4300;6700;3180;0;0;10500;32;30;36579;
170230705000006;8;0;33;37;18;1;7;0;0;1;1;0;16390;32612;24373;2550;28700;0;0;30000;98;97;134625;0;29;37;17;1;7;0;0;1;1;0;14350;32612;23285;2550;28700;0;0;30000;93;92;131497;0;4;0;1;0;0;0;0;0;0;0;2040;0;1088;0;0;0;0;0;5;5;3128;0;33;37;18;1;7;0;0;1;1;0;16390;32612;24373;2550;28700;0;0;30000;98;97;134625;0;29;37;17;1;7;0;0;1;1;0;14350;32612;23285;2550;28700;0;0;30000;93;92;131497;0;4;0;1;0;0;0;0;0;0;0;2040;0;1088;0;0;0;0;0;5;5;3128;
170230705000007;8;10;52;32;9;2;0;0;1;2;10;1214;24602;25943;11200;4000;0;0;10000;75600;118;108;152559;7;42;30;9;2;0;0;1;2;7;986;19742;24223;11200;4000;0;0;10000;75600;100;93;145751;3;10;2;0;0;0;0;0;0;3;228;4860;1720;0;0;0;0;0;0;18;15;6808;10;52;32;9;2;0;0;1;2;10;1214;24602;25943;11200;4000;0;0;10000;75600;118;108;152559;7;42;30;9;2;0;0;1;2;7;986;19742;24223;11200;4000;0;0;10000;75600;100;93;145751;3;10;2;0;0;0;0;0;0;3;228;4860;1720;0;0;0;0;0;0;18;15;6808;
170230705000008;8;6;65;64;20;14;4;1;1;0;3;1275;29886;54165;26978;28500;12650;6000;10000;0;178;175;169454;5;59;63;20;14;3;1;1;0;3;1025;27068;53145;26978;28500;8650;6000;10000;0;169;166;161366;1;6;1;0;0;1;0;0;0;0;250;2818;1020;0;0;4000;0;0;0;9;9;8088;6;64;64;20;14;4;1;1;0;3;1275;29376;54165;26978;28500;12650;6000;10000;0;177;174;168944;5;58;63;20;14;3;1;1;0;3;1025;26558;53145;26978;28500;8650;6000;10000;0;168;165;160856;1;6;1;0;0;1;0;0;0;0;250;2818;1020;0;0;4000;0;0;0;9;9;8088;
170230705000009;1;25;84;34;5;3;2;0;0;0;18;4251;39922;26862;6500;7033;7010;0;0;0;171;153;91578;14;51;21;5;2;2;0;0;0;8;2490;24260;17458;6500;4550;7010;0;0;0;103;95;62268;11;33;13;0;1;0;0;0;0;10;1761;15662;9404;0;2483;0;0;0;0;68;58;29310;25;84;34;5;3;2;0;0;0;18;4251;39922;26862;6500;7033;7010;0;0;0;171;153;91578;14;51;21;5;2;2;0;0;0;8;2490;24260;17458;6500;4550;7010;0;0;0;103;95;62268;11;33;13;0;1;0;0;0;0;10;1761;15662;9404;0;2483;0;0;0;0;68;58;29310;
170230705000010;1;22;89;68;31;25;15;2;0;2;15;3667;43237;54274;41423;52125;55640;12300;0;38000;269;254;300666;5;51;47;21;21;13;2;0;2;7;950;24580;37470;28236;43710;48540;12300;0;38000;169;162;233786;17;38;21;10;4;2;0;0;0;8;2717;18657;16804;13187;8415;7100;0;0;0;100;92;66880;22;89;68;31;25;15;2;0;2;15;3667;43237;54274;41423;52125;55640;12300;0;38000;269;254;300666;5;51;47;21;21;13;2;0;2;7;950;24580;37470;28236;43710;48540;12300;0;38000;169;162;233786;17;38;21;10;4;2;0;0;0;8;2717;18657;16804;13187;8415;7100;0;0;0;100;92;66880;
170240605000001;1;25;52;28;8;8;16;0;1;0;18;3765;24414;21393;10985;15486;62708;0;9000;0;156;138;147751;8;19;12;3;6;12;0;1;0;4;1190;9240;8799;4530;11270;46740;0;9000;0;65;61;90769;17;33;16;5;2;4;0;0;0;14;2575;15174;12594;6455;4216;15968;0;0;0;91;77;56982;23;52;28;8;8;16;0;1;0;18;3448;24414;21393;10985;15486;62708;0;9000;0;154;136;147434;7;19;12;3;6;12;0;1;0;4;1040;9240;8799;4530;11270;46740;0;9000;0;64;60;90619;16;33;16;5;2;4;0;0;0;14;2408;15174;12594;6455;4216;15968;0;0;0;90;76;56815;
170240605000002;1;67;143;44;9;10;19;1;3;2;56;9716;66379;34045;12719;20800;65794;6000;27000;40200;354;298;282653;15;68;22;6;7;12;1;2;2;29;2790;32396;17732;8500;15000;39204;6000;19000;40200;164;135;180822;52;75;22;3;3;7;0;1;0;27;6926;33983;16313;4219;5800;26590;0;8000;0;190;163;101831;67;143;44;9;10;19;1;3;2;55;9716;66379;34045;12719;20800;65794;6000;27000;40200;353;298;282653;15;68;22;6;7;12;1;2;2;29;2790;32396;17732;8500;15000;39204;6000;19000;40200;164;135;180822;52;75;22;3;3;7;0;1;0;26;6926;33983;16313;4219;5800;26590;0;8000;0;189;163;101831;
170240605000003;1;31;118;31;7;6;9;0;0;1;29;4560;55756;24856;9031;11550;33560;0;0;30000;232;203;169313;10;60;22;5;4;6;0;0;0;11;1684;28584;18260;6521;8000;22560;0;0;0;118;107;85609;21;58;9;2;2;3;0;0;1;18;2876;27172;6596;2510;3550;11000;0;0;30000;114;96;83704;31;118;31;7;6;9;0;0;1;29;4560;55756;24856;9031;11550;33560;0;0;30000;232;203;169313;10;60;22;5;4;6;0;0;0;11;1684;28584;18260;6521;8000;22560;0;0;0;118;107;85609;21;58;9;2;2;3;0;0;1;18;2876;27172;6596;2510;3550;11000;0;0;30000;114;96;83704;
170240605000004;1;3;33;22;16;14;19;4;1;6;4;206;16430;18058;22308;27129;70942;24100;8700;86200;122;118;274073;0;12;9;8;5;10;2;1;3;2;0;5910;7250;11578;9790;40290;12500;8700;41700;52;50;137718;3;21;13;8;9;9;2;0;3;2;206;10520;10808;10730;17339;30652;11600;0;44500;70;68;136355;3;33;22;16;14;19;4;1;6;4;206;16430;18058;22308;27129;70942;24100;8700;86200;122;118;274073;0;12;9;8;5;10;2;1;3;2;0;5910;7250;11578;9790;40290;12500;8700;41700;52;50;137718;3;21;13;8;9;9;2;0;3;2;206;10520;10808;10730;17339;30652;11600;0;44500;70;68;136355;
170240605000005;1;12;80;46;27;32;31;4;4;5;20;1737;38959;39937;35705;65625;111609;25800;35000;91300;261;241;445672;3;29;27;14;21;22;3;2;5;8;500;13933;23224;18910;42730;80900;18800;17000;91300;134;126;307297;9;51;19;13;11;9;1;2;0;12;1237;25026;16713;16795;22895;30709;7000;18000;0;127;115;138375;12;80;46;27;32;31;4;4;5;20;1737;38959;39937;35705;65625;111609;25800;35000;91300;261;241;445672;3;29;27;14;21;22;3;2;5;8;500;13933;23224;18910;42730;80900;18800;17000;91300;134;126;307297;9;51;19;13;11;9;1;2;0;12;1237;25026;16713;16795;22895;30709;7000;18000;0;127;115;138375;
170240605000006;1;41;122;64;23;14;20;3;1;5;32;6773;58964;49279;30368;29140;70326;16110;8469;89000;325;293;358429;14;55;32;10;6;11;1;1;4;14;2344;26630;24489;13800;13070;37564;5500;8469;72000;148;134;203866;27;67;32;13;8;9;2;0;1;18;4429;32334;24790;16568;16070;32762;10610;0;17000;177;159;154563;41;122;64;23;14;20;3;1;5;32;6773;58964;49279;30368;29140;70326;16110;8469;89000;325;293;358429;14;55;32;10;6;11;1;1;4;14;2344;26630;24489;13800;13070;37564;5500;8469;72000;148;134;203866;27;67;32;13;8;9;2;0;1;18;4429;32334;24790;16568;16070;32762;10610;0;17000;177;159;154563;
170240605000007;8;30;95;35;8;4;2;0;0;0;25;6025;46970;28665;10940;8700;8000;0;0;0;199;174;109300;27;87;33;8;4;2;0;0;0;24;5475;42890;26625;10940;8700;8000;0;0;0;185;161;102630;3;8;2;0;0;0;0;0;0;1;550;4080;2040;0;0;0;0;0;0;14;13;6670;30;95;35;8;4;2;0;0;0;25;6025;46970;28665;10940;8700;8000;0;0;0;199;174;109300;27;87;33;8;4;2;0;0;0;24;5475;42890;26625;10940;8700;8000;0;0;0;185;161;102630;3;8;2;0;0;0;0;0;0;1;550;4080;2040;0;0;0;0;0;0;14;13;6670;
170240605000008;8;4;19;4;1;2;0;0;0;0;43;541;9690;3785;1200;4040;0;0;0;0;73;30;19256;2;16;2;1;2;0;0;0;0;36;305;8160;1745;1200;4040;0;0;0;0;59;23;15450;2;3;2;0;0;0;0;0;0;7;236;1530;2040;0;0;0;0;0;0;14;7;3806;4;19;4;1;2;0;0;0;0;43;541;9690;3785;1200;4040;0;0;0;0;73;30;19256;2;16;2;1;2;0;0;0;0;36;305;8160;1745;1200;4040;0;0;0;0;59;23;15450;2;3;2;0;0;0;0;0;0;7;236;1530;2040;0;0;0;0;0;0;14;7;3806;
170240605000009;8;12;46;4;1;1;0;0;0;0;28;2505;22080;3300;1500;2500;0;0;0;0;92;64;31885;12;42;4;1;1;0;0;0;0;28;2505;20040;3300;1500;2500;0;0;0;0;88;60;29845;0;4;0;0;0;0;0;0;0;0;0;2040;0;0;0;0;0;0;0;4;4;2040;12;46;4;1;1;0;0;0;0;28;2505;22080;3300;1500;2500;0;0;0;0;92;64;31885;12;42;4;1;1;0;0;0;0;28;2505;20040;3300;1500;2500;0;0;0;0;88;60;29845;0;4;0;0;0;0;0;0;0;0;0;2040;0;0;0;0;0;0;0;4;4;2040;
170240605000010;8;11;35;11;0;0;1;0;0;0;76;1547;17730;7049;0;0;3000;0;0;0;134;58;29326;3;28;7;0;0;1;0;0;0;63;550;14160;4317;0;0;3000;0;0;0;102;39;22027;8;7;4;0;0;0;0;0;0;13;997;3570;2732;0;0;0;0;0;0;32;19;7299;11;35;11;0;0;1;0;0;0;76;1547;17730;7049;0;0;3000;0;0;0;134;58;29326;3;28;7;0;0;1;0;0;0;63;550;14160;4317;0;0;3000;0;0;0;102;39;22027;8;7;4;0;0;0;0;0;0;13;997;3570;2732;0;0;0;0;0;0;32;19;7299;
170240605000011;8;3;19;1;0;0;0;0;0;0;27;550;8680;550;0;0;0;0;0;0;50;23;9780;3;17;1;0;0;0;0;0;0;23;550;7660;550;0;0;0;0;0;0;44;21;8760;0;2;0;0;0;0;0;0;0;4;0;1020;0;0;0;0;0;0;0;6;2;1020;2;18;1;0;0;0;0;0;0;27;450;8170;550;0;0;0;0;0;0;48;21;9170;2;16;1;0;0;0;0;0;0;23;450;7150;550;0;0;0;0;0;0;42;19;8150;0;2;0;0;0;0;0;0;0;4;0;1020;0;0;0;0;0;0;0;6;2;1020;
170240605000012;8;6;38;12;1;3;0;0;0;0;34;769;17910;9694;1300;6500;0;0;0;0;94;60;36173;4;33;12;1;3;0;0;0;0;33;600;15360;9694;1300;6500;0;0;0;0;86;53;33454;2;5;0;0;0;0;0;0;0;1;169;2550;0;0;0;0;0;0;0;8;7;2719;6;38;12;1;3;0;0;0;0;34;769;17910;9694;1300;6500;0;0;0;0;94;60;36173;4;33;12;1;3;0;0;0;0;33;600;15360;9694;1300;6500;0;0;0;0;86;53;33454;2;5;0;0;0;0;0;0;0;1;169;2550;0;0;0;0;0;0;0;8;7;2719;
170240605000013;8;5;40;19;3;2;2;0;2;0;54;1050;20250;16021;3830;4950;6600;0;19000;0;127;73;71701;5;35;17;3;2;2;0;2;0;54;1050;17700;14435;3830;4950;6600;0;19000;0;120;66;67565;0;5;2;0;0;0;0;0;0;0;0;2550;1586;0;0;0;0;0;0;7;7;4136;5;40;19;3;2;2;0;2;0;54;1050;20250;16021;3830;4950;6600;0;19000;0;127;73;71701;5;35;17;3;2;2;0;2;0;54;1050;17700;14435;3830;4950;6600;0;19000;0;120;66;67565;0;5;2;0;0;0;0;0;0;0;0;2550;1586;0;0;0;0;0;0;7;7;4136;
170240605000014;8;10;32;11;3;2;0;0;0;0;22;1730;15500;9410;4500;3600;0;0;0;0;80;58;34740;2;19;6;3;2;0;0;0;0;5;385;9350;5440;4500;3600;0;0;0;0;37;32;23275;8;13;5;0;0;0;0;0;0;17;1345;6150;3970;0;0;0;0;0;0;43;26;11465;10;32;11;3;2;0;0;0;0;22;1730;15500;9410;4500;3600;0;0;0;0;80;58;34740;2;19;6;3;2;0;0;0;0;5;385;9350;5440;4500;3600;0;0;0;0;37;32;23275;8;13;5;0;0;0;0;0;0;17;1345;6150;3970;0;0;0;0;0;0;43;26;11465;
170240605000015;8;1;28;3;0;1;0;0;0;0;61;130;13800;2470;0;1600;0;0;0;0;94;33;18000;1;21;3;0;1;0;0;0;0;55;130;10230;2470;0;1600;0;0;0;0;81;26;14430;0;7;0;0;0;0;0;0;0;6;0;3570;0;0;0;0;0;0;0;13;7;3570;1;28;3;0;1;0;0;0;0;61;130;13800;2470;0;1600;0;0;0;0;94;33;18000;1;21;3;0;1;0;0;0;0;55;130;10230;2470;0;1600;0;0;0;0;81;26;14430;0;7;0;0;0;0;0;0;0;6;0;3570;0;0;0;0;0;0;0;13;7;3570;
170240605000016;1;25;121;78;18;13;22;1;0;1;82;3225;58445;66797;23790;25605;81450;7000;0;15000;361;279;281312;6;51;42;11;8;16;1;0;1;28;1020;24215;34755;14590;15350;59660;7000;0;15000;164;136;171590;19;70;36;7;5;6;0;0;0;54;2205;34230;32042;9200;10255;21790;0;0;0;197;143;109722;25;121;75;17;13;22;1;0;1;81;3225;58445;64647;22570;25605;81450;7000;0;15000;356;275;277942;6;51;39;10;8;16;1;0;1;27;1020;24215;32605;13370;15350;59660;7000;0;15000;159;132;168220;19;70;36;7;5;6;0;0;0;54;2205;34230;32042;9200;10255;21790;0;0;0;197;143;109722;
170240605000017;1;46;111;29;6;3;1;0;0;0;60;6324;51745;20990;7934;5500;3000;0;0;0;256;196;95493;9;56;18;5;3;1;0;0;0;37;1694;26730;12914;6734;5500;3000;0;0;0;129;92;56572;37;55;11;1;0;0;0;0;0;23;4630;25015;8076;1200;0;0;0;0;0;127;104;38921;46;111;28;6;3;1;0;0;0;58;6324;51745;20240;7934;5500;3000;0;0;0;253;195;94743;9;56;17;5;3;1;0;0;0;35;1694;26730;12164;6734;5500;3000;0;0;0;126;91;55822;37;55;11;1;0;0;0;0;0;23;4630;25015;8076;1200;0;0;0;0;0;127;104;38921;
170240605000018;8;1;10;1;0;0;0;0;0;0;3;250;4930;930;0;0;0;0;0;0;15;12;6110;1;8;1;0;0;0;0;0;0;2;250;3910;930;0;0;0;0;0;0;12;10;5090;0;2;0;0;0;0;0;0;0;1;0;1020;0;0;0;0;0;0;0;3;2;1020;1;10;1;0;0;0;0;0;0;3;250;4930;930;0;0;0;0;0;0;15;12;6110;1;8;1;0;0;0;0;0;0;2;250;3910;930;0;0;0;0;0;0;12;10;5090;0;2;0;0;0;0;0;0;0;1;0;1020;0;0;0;0;0;0;0;3;2;1020;
170240610000001;1;9;31;16;3;5;1;0;0;0;16;1174;14050;11734;3650;10240;3069;0;0;0;81;65;43917;4;20;7;0;3;0;0;0;0;7;620;8700;5449;0;6140;0;0;0;0;41;34;20909;5;11;9;3;2;1;0;0;0;9;554;5350;6285;3650;4100;3069;0;0;0;40;31;23008;9;30;16;3;5;1;0;0;0;16;1174;13790;11734;3650;10240;3069;0;0;0;80;64;43657;4;19;7;0;3;0;0;0;0;7;620;8440;5449;0;6140;0;0;0;0;40;33;20649;5;11;9;3;2;1;0;0;0;9;554;5350;6285;3650;4100;3069;0;0;0;40;31;23008;
170240610000002;8;11;25;11;3;0;0;0;0;0;17;1808;12110;8484;4130;0;0;0;0;0;67;50;26532;4;19;8;3;0;0;0;0;0;8;850;9050;6120;4130;0;0;0;0;0;42;34;20150;7;6;3;0;0;0;0;0;0;9;958;3060;2364;0;0;0;0;0;0;25;16;6382;11;25;11;3;0;0;0;0;0;17;1808;12110;8484;4130;0;0;0;0;0;67;50;26532;4;19;8;3;0;0;0;0;0;8;850;9050;6120;4130;0;0;0;0;0;42;34;20150;7;6;3;0;0;0;0;0;0;9;958;3060;2364;0;0;0;0;0;0;25;16;6382;
170255405000001;1;1;35;27;14;25;26;2;6;2;8;250;16552;23610;19810;52398;96236;13000;60150;41000;146;138;323006;1;26;19;9;23;26;1;6;2;3;250;12375;16230;12550;48298;96236;7000;60150;41000;116;113;294089;0;9;8;5;2;0;1;0;0;5;0;4177;7380;7260;4100;0;6000;0;0;30;25;28917;1;35;27;14;25;26;2;6;2;8;250;16552;23610;19810;52398;96236;13000;60150;41000;146;138;323006;1;26;19;9;23;26;1;6;2;3;250;12375;16230;12550;48298;96236;7000;60150;41000;116;113;294089;0;9;8;5;2;0;1;0;0;5;0;4177;7380;7260;4100;0;6000;0;0;30;25;28917;
170255405000002;1;32;103;31;10;12;14;1;2;1;20;4606;49104;24066;13856;23980;51614;6000;20000;13000;226;206;206226;18;69;19;5;9;12;1;2;1;12;2840;32630;14693;7451;17880;42696;6000;20000;13000;148;136;157190;14;34;12;5;3;2;0;0;0;8;1766;16474;9373;6405;6100;8918;0;0;0;78;70;49036;31;103;30;10;12;14;1;2;1;19;4456;49104;23466;13856;23980;51614;6000;20000;13000;223;204;205476;17;69;18;5;9;12;1;2;1;11;2690;32630;14093;7451;17880;42696;6000;20000;13000;145;134;156440;14;34;12;5;3;2;0;0;0;8;1766;16474;9373;6405;6100;8918;0;0;0;78;70;49036;
170255405000003;1;78;132;51;19;6;3;0;0;0;23;10671;59387;38785;24910;12300;13000;0;0;0;312;289;159053;24;78;27;11;4;2;0;0;0;9;3725;34805;21055;15176;8800;9000;0;0;0;155;146;92561;54;54;24;8;2;1;0;0;0;14;6946;24582;17730;9734;3500;4000;0;0;0;157;143;66492;78;132;51;19;6;3;0;0;0;23;10671;59387;38785;24910;12300;13000;0;0;0;312;289;159053;24;78;27;11;4;2;0;0;0;9;3725;34805;21055;15176;8800;9000;0;0;0;155;146;92561;54;54;24;8;2;1;0;0;0;14;6946;24582;17730;9734;3500;4000;0;0;0;157;143;66492;
170255405000004;1;27;132;58;16;17;9;1;0;1;33;4578;64660;48559;20320;33760;30585;7000;0;20000;294;261;229462;19;93;38;10;16;7;1;0;1;23;3490;45295;30950;12870;31850;22585;7000;0;20000;208;185;174040;8;39;20;6;1;2;0;0;0;10;1088;19365;17609;7450;1910;8000;0;0;0;86;76;55422;27;132;58;16;17;9;1;0;1;33;4578;64660;48559;20320;33760;30585;7000;0;20000;294;261;229462;19;93;38;10;16;7;1;0;1;23;3490;45295;30950;12870;31850;22585;7000;0;20000;208;185;174040;8;39;20;6;1;2;0;0;0;10;1088;19365;17609;7450;1910;8000;0;0;0;86;76;55422;
170255405000005;1;35;124;52;13;13;4;1;1;0;23;5658;59470;41375;16112;25712;13752;6000;8000;0;266;243;176079;13;66;27;8;10;3;1;1;0;14;2330;31550;20988;10020;19862;10966;6000;8000;0;143;129;109716;22;58;25;5;3;1;0;0;0;9;3328;27920;20387;6092;5850;2786;0;0;0;123;114;66363;34;124;52;13;13;4;1;1;0;23;5608;59470;41375;16112;25712;13752;6000;8000;0;265;242;176029;12;66;27;8;10;3;1;1;0;14;2280;31550;20988;10020;19862;10966;6000;8000;0;142;128;109666;22;58;25;5;3;1;0;0;0;9;3328;27920;20387;6092;5850;2786;0;0;0;123;114;66363;
170255405000006;1;18;54;10;2;0;0;0;0;0;11;2878;24750;8095;2600;0;0;0;0;0;95;84;38323;9;37;9;2;0;0;0;0;0;3;1662;17160;7473;2600;0;0;0;0;0;60;57;28895;9;17;1;0;0;0;0;0;0;8;1216;7590;622;0;0;0;0;0;0;35;27;9428;18;54;10;2;0;0;0;0;0;11;2878;24750;8095;2600;0;0;0;0;0;95;84;38323;9;37;9;2;0;0;0;0;0;3;1662;17160;7473;2600;0;0;0;0;0;60;57;28895;9;17;1;0;0;0;0;0;0;8;1216;7590;622;0;0;0;0;0;0;35;27;9428;
170255405000007;1;53;107;26;2;3;3;0;2;0;23;7695;49537;19917;2281;5920;10300;0;19000;0;219;196;114650;21;70;14;2;1;1;0;2;0;10;3720;33020;11270;2281;1880;2700;0;19000;0;121;111;73871;32;37;12;0;2;2;0;0;0;13;3975;16517;8647;0;4040;7600;0;0;0;98;85;40779;53;105;26;2;2;3;0;2;0;23;7695;48727;19917;2281;3920;10300;0;19000;0;216;193;111840;21;69;14;2;1;1;0;2;0;10;3720;32720;11270;2281;1880;2700;0;19000;0;120;110;73571;32;36;12;0;1;2;0;0;0;13;3975;16007;8647;0;2040;7600;0;0;0;96;83;38269;
170255405000008;1;5;68;46;22;24;24;1;1;5;12;970;32584;37131;28637;49828;85940;6000;10000;67700;208;196;318790;3;33;25;13;17;20;1;1;5;6;650;16060;19830;17463;34488;71360;6000;10000;67700;124;118;243551;2;35;21;9;7;4;0;0;0;6;320;16524;17301;11174;15340;14580;0;0;0;84;78;75239;5;68;46;21;24;23;1;1;5;12;970;32584;37131;27137;49828;80940;6000;10000;67700;206;194;312290;3;33;25;12;17;19;1;1;5;6;650;16060;19830;15963;34488;66360;6000;10000;67700;122;116;237051;2;35;21;9;7;4;0;0;0;6;320;16524;17301;11174;15340;14580;0;0;0;84;78;75239;
